# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 23 2023 at 23:49:42+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.23-21.49.33-26795
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.23-21.49.33-26795
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
111104 81.375 1139.63784699127 1132.03729410481 265.455499172211 257.055345058441 251.906064987183 0 13.5518140792847 651 200664.055393491 200664.055393491 51581768 51581768 132528.907314706 132528.907314706 34067264 34067264 903.506362909768 1999160.08521826 25409.7695371245 1973750.31568114 12246 27087708 344508 26743200 0 0 0 0 263.1245906353 1692827639.25167 138929
111616 81.75 1140.1275318606 1132.06580249293 266.529171943665 258.129017829895 252.965583086014 0 13.5715439319611 654 200750.277654365 200750.277654365 51819472 51819472 132585.852949526 132585.852949526 34224256 34224256 904.480379695381 1997190.14519671 25499.5933325499 1971690.55186416 12272 27089280 346080 26743200 0 0 0 0 264.187748908997 1692827640.32534 139568
112128 82.125 1141.25027513811 1132.09392167621 267.45814204216 259.057987928391 253.873722076416 0 13.5867397785187 657 200947.966964021 200947.966964021 52057176 52057176 132716.417181098 132716.417181098 34381248 34381248 905.007356295073 1994241.9380669 25574.8865889079 1968667.05147799 12298 27090841 347641 26743200 0 0 0 0 265.105915784836 1692827641.25431 140207
112640 82.5 1142.18526747652 1132.12742978756 268.428022146225 260.027868032455 254.779577255249 0 13.7011184692383 660 201112.597644622 201112.597644622 52294880 52294880 132825.147786425 132825.147786425 34538240 34538240 907.063046295141 2002024.42243558 25570.6787687402 1976453.74366684 12444 27578651 349211 27229440 0 0 0 0 266.064951658249 1692827642.22419 140846
113152 82.875 1139.42733744444 1132.16742443156 270.242213010788 261.842058897018 256.530590772629 0 13.7139163017273 663 200626.989496217 200626.989496217 52532584 52532584 132504.427081539 132504.427081539 34695232 34695232 909.155735439339 2011429.46625568 25563.7877059147 1985865.67854976 12470 27580181 350741 27229440 0 0 0 0 267.86883687973 1692827644.03838 141485
113664 83.25 1140.49655250301 1132.19237240729 271.180431127548 262.780277013779 257.456218242645 0 13.7267806529999 666 200815.253715685 200815.253715685 52770288 52770288 132628.766496705 132628.766496705 34852224 34852224 910.2161344161 2009699.37083536 25655.5332500943 1984043.83758527 12496 27581759 352319 27229440 0 0 0 0 268.796383619308 1692827644.9766 142124
114176 83.625 1141.59113757972 1132.22146017058 272.11103105545 263.710876941681 258.373810052872 0 13.7395622730255 669 201007.985012778 201007.985012778 53007992 53007992 132756.056200678 132756.056200678 35009216 35009216 911.246896126235 2007909.38682737 25744.2899064965 1982165.09692088 12522 27583314 353874 27229440 0 0 0 0 269.716428279877 1692827645.9072 142763
114688 84 1142.47660660511 1132.25624969271 273.088287115097 264.688133001328 259.287690877914 0 13.8531787395477 672 201163.895775157 201163.895775157 53245696 53245696 132859.027721593 132859.027721593 35166208 35166208 913.293873929979 2015636.82625924 25740.1922275584 1989896.63403168 12668 28071115 355435 27715680 0 0 0 0 270.65052652359 1692827646.88445 143402
115200 84.375 1137.9262440314 1132.29308638495 275.333096027374 266.932941913605 261.469354867935 0 13.8660933971405 675 200362.681415733 200362.681415733 53483400 53483400 132329.864372576 132329.864372576 35323200 35323200 915.337343222111 2024878.11025576 25729.4186250107 1999148.69163075 12694 28072607 356927 27715680 0 0 0 0 272.916294574738 1692827649.12926 144041
115712 84.75 1139.08825821032 1132.31255037571 276.245949029922 267.845794916153 262.368308544159 0 13.8808994293213 678 200567.285429353 200567.285429353 53721104 53721104 132464.995431819 132464.995431819 35480192 35480192 916.294092864329 2022964.1363602 25817.7173826886 1997146.41897751 12720 28074184 358504 27715680 0 0 0 0 273.817533969879 1692827650.04211 144680
116224 85.125 1139.7037394861 1132.3363179653 277.285820960999 268.885666847229 263.393412351608 0 13.8947725296021 681 200675.657548743 200675.657548743 53958808 53958808 132536.569977334 132536.569977334 35637184 35637184 917.191565427131 2020925.51330681 25902.131884947 1995023.38142187 12746 28075742 360062 27715680 0 0 0 0 274.846724271774 1692827651.08199 145319
116736 85.5 1140.28505865818 1132.36338419063 278.33265709877 269.932502985001 264.363796234131 0 14.022216796875 684 200778.014506136 200778.014506136 54196512 54196512 132604.171799159 132604.171799159 35794176 35794176 918.328282048592 2026608.98940316 25873.1906275117 2000735.79877565 12892 28563552 361632 28201920 0 0 0 0 275.882425069809 1692827652.12882 145958
117248 85.875 1137.33994028838 1132.38894617816 280.218621969223 271.818467855453 266.168640851974 0 14.0532991886139 687 200259.446789858 200259.446789858 54434216 54434216 132261.68289315 132261.68289315 35951168 35951168 919.147142777726 2033089.20927532 25832.4190595835 2007256.79021574 12918 28565085 363165 28201920 0 0 0 0 277.757772922516 1692827654.01479 146597
117760 86.25 1138.22973951088 1132.40539861963 281.192183017731 272.792028903961 267.128234863281 0 14.066534280777 690 200416.120000514 200416.120000514 54671920 54671920 132365.15797429 132365.15797429 36108160 36108160 920.083027745386 2031182.33132581 25918.9664237119 2005263.3649021 12944 28566659 364739 28201920 0 0 0 0 278.720885753632 1692827654.98835 147236
118272 86.625 1139.05086201916 1132.42473710032 282.180729150772 273.780575037003 268.103785514832 0 14.0795857906342 693 200560.700818817 200560.700818817 54909624 54909624 132460.646614898 132460.646614898 36265152 36265152 921.080621996372 2029417.44591927 26005.2898887338 2003412.15603054 12970 28568216 366296 28201920 0 0 0 0 279.69859457016 1692827655.9769 147875
118784 87 1139.55611051839 1132.44847370871 283.244014024734 274.843859910965 269.102451086044 0 14.1946268081665 696 200649.663477528 200649.663477528 55147328 55147328 132519.402150002 132519.402150002 36422144 36422144 922.953145743938 2036684.00196419 25998.1871589402 2010685.81480525 13116 29056017 367857 28688160 0 0 0 0 280.751101255417 1692827657.04018 148514
119296 87.375 1136.64390023155 1132.4672541231 285.135902166367 276.735748052597 270.930366516113 0 14.2079606056213 699 200136.890118993 200136.890118993 55385032 55385032 132180.740137149 132180.740137149 36579136 36579136 924.850728861163 2045490.83648823 25985.1517808424 2019505.68470739 13142 29057513 369353 28688160 0 0 0 0 282.632520914078 1692827658.93207 149153
119808 87.75 1137.88797920472 1132.48057211818 286.019749164581 277.619595050812 271.801155567169 0 14.221230506897 702 200355.943858428 200355.943858428 55622736 55622736 132325.414541709 132325.414541709 36736128 36736128 925.829964110933 2043723.43867321 26072.4098667165 2017651.0288065 13168 29059090 370930 28688160 0 0 0 0 283.505784511566 1692827659.81592 149792
120320 88.125 1138.79460276945 1132.49804855272 286.984193086624 278.584038972855 272.751653194427 0 14.2349610328674 705 200515.579449414 200515.579449414 55860440 55860440 132430.846131838 132430.846131838 36893120 36893120 926.749554184053 2041830.07531446 26156.1185016671 2015673.9568128 13194 29060649 372489 28688160 0 0 0 0 284.459581375122 1692827660.78036 150431
120832 88.5 1139.6157406341 1132.51945366337 287.96807217598 279.56791806221 273.67035484314 0 14.351300239563 708 200660.162971621 200660.162971621 56098144 56098144 132526.336558244 132526.336558244 37050112 37050112 928.539828487641 2048881.60242998 26147.5304971456 2022734.07193283 13340 29548462 374062 29174400 0 0 0 0 285.432662248611 1692827661.76424 151070
121344 88.875 1136.7641384607 1132.53945547965 289.856956958771 281.456802845001 275.495168685913 0 14.3641493320465 711 200158.06131012 200158.06131012 56335848 56335848 132194.722685349 132194.722685349 37207104 37207104 930.385530418439 2057527.47767812 26136.9958161421 2031390.48186198 13366 29549993 375593 29174400 0 0 0 0 287.310944080353 1692827663.65312 151709
121856 89.25 1137.8738116731 1132.55317672981 290.768898963928 282.368744850159 276.394297122955 0 14.3769299983978 714 200353.44928144 200353.44928144 56573552 56573552 132323.76699421 132323.76699421 37364096 37364096 931.364927398495 2055803.37646416 26223.6828658126 2029579.69359835 13392 29551572 377172 29174400 0 0 0 0 288.212508678436 1692827664.56506 152348
122368 89.625 1138.97626747409 1132.56989241933 291.680859088898 283.280704975128 277.293387651443 0 14.3898544311523 717 200547.566432341 200547.566432341 56811256 56811256 132451.971987624 132451.971987624 37521088 37521088 932.338949085937 2054072.40101039 26308.1669107365 2027764.23409965 13418 29553128 378728 29174400 0 0 0 0 289.113663434982 1692827665.47703 152987
122880 90 1139.47796547864 1132.59211433988 292.74088716507 284.3407330513 278.289113521576 0 14.5053429603577 720 200635.90393047 200635.90393047 57048960 57048960 132510.314634387 132510.314634387 37678080 37678080 934.141395584192 2061118.01463278 26300.6471991845 2034817.3674336 13564 30040934 380294 29660640 0 0 0 0 290.162683486938 1692827666.53705 153626
123392 90.375 1136.75253594509 1132.61028886304 294.6102039814 286.21004986763 280.094063997269 0 14.5186169147491 723 200156.01837355 200156.01837355 57286664 57286664 132193.373424513 132193.373424513 37835072 37835072 935.923738325223 2069572.21636346 26285.2246132322 2043286.99175023 13590 30042420 381780 29660640 0 0 0 0 292.021415472031 1692827668.40637 154265
123904 90.75 1137.99171151373 1132.62304761229 295.484846115112 287.084692001343 280.954862594604 0 14.5323815345764 726 200374.208736044 200374.208736044 57524368 57524368 132337.477610343 132337.477610343 37992064 37992064 936.821434159773 2067709.08980012 26368.8530313357 2041340.23676879 13616 30043996 383356 29660640 0 0 0 0 292.885477781296 1692827669.28101 154904
124416 91.125 1139.09145256287 1132.639658084 296.392833948135 287.992679834366 281.849837064743 0 14.5453341007233 729 200567.847881484 200567.847881484 57762072 57762072 132465.366904259 132465.366904259 38149056 38149056 937.770949780935 2065965.99317922 26452.3882583866 2039513.60492084 13642 30045557 384917 29660640 0 0 0 0 293.782829523087 1692827670.189 155543
124928 91.5 1139.81954979444 1132.66104110974 297.393267154694 288.993113040924 282.786445379257 0 14.6600639820099 732 200696.049084695 200696.049084695 57999776 57999776 132550.037600984 132550.037600984 38306048 38306048 939.56099492355 2072951.90326202 26445.10941111 2046506.79385091 13788 30533370 386490 30146880 0 0 0 0 294.772536039352 1692827671.18943 156182
125440 91.875 1136.88234258461 1132.68288538811 299.327357053757 290.927202939987 284.656391143799 0 14.6733365058899 735 200178.874342023 200178.874342023 58237480 58237480 132208.468686698 132208.468686698 38463040 38463040 941.314981219232 2081300.31706192 26433.5697035992 2054866.74735832 13814 30534905 388025 30146880 0 0 0 0 296.696013212204 1692827673.12352 156821
125952 92.25 1137.59444648037 1132.69650760001 300.331959009171 291.931804895401 285.64784526825 0 14.6865184307098 738 200304.259486052 200304.259486052 58475184 58475184 132291.279512479 132291.279512479 38620032 38620032 942.242769575018 2079544.29792402 26517.4328441001 2053026.86507992 13840 30536482 389602 30146880 0 0 0 0 297.689332008362 1692827674.12812 157460
126464 92.625 1138.52695223017 1132.7114546663 301.278596162796 292.878442049026 286.581036090851 0 14.7001271247864 741 200468.452335497 200468.452335497 58712888 58712888 132399.720951496 132399.720951496 38777024 38777024 943.149742688236 2077747.65678902 26599.0407990392 2051148.61598998 13866 30538041 391161 30146880 0 0 0 0 298.625495910645 1692827675.07476 158099
126976 93 1139.38460042474 1132.73032603624 302.242988109589 293.842833995819 287.468868494034 0 14.8275220394135 744 200619.464488417 200619.464488417 58950592 58950592 132499.45717769 132499.45717769 38934016 38934016 944.083326989919 2082812.63457501 26568.2836076903 2056244.35096732 14012 31025848 392728 30633120 0 0 0 0 299.578062772751 1692827676.03915 158738
127488 93.375 1135.90261588945 1132.74392273253 304.332213163376 295.932059049606 289.494124650955 0 14.8404388427734 747 200006.366968435 200006.366968435 59188296 59188296 132094.535906457 132094.535906457 39091008 39091008 945.809157847551 2091045.62046707 26553.2854632988 2064492.33500377 14038 31027340 394220 30633120 0 0 0 0 301.656526088715 1692827678.12838 159377
128000 93.75 1136.88082928034 1132.75354563148 305.265042066574 296.864887952805 290.414056062698 0 14.8533899784088 750 200178.607883892 200178.607883892 59426000 59426000 132208.292703985 132208.292703985 39248000 39248000 946.738485668944 2089336.15531671 26636.7499031218 2062699.40541359 14064 31028919 395799 30633120 0 0 0 0 302.578702449799 1692827679.06121 160016
128512 94.125 1137.85748740781 1132.76601335024 306.196674108505 297.796519994736 291.332681179047 0 14.8663680553436 753 200350.574953175 200350.574953175 59663704 59663704 132321.868639353 132321.868639353 39404992 39404992 947.659223658757 2087612.739542 26718.3254112638 2060894.41413073 14090 31030479 397359 30633120 0 0 0 0 303.499495983124 1692827679.99284 160655
129024 94.5 1138.58040264066 1132.78223543534 307.19328212738 298.793128013611 292.264684915543 0 14.9865443706512 756 200477.863725404 200477.863725404 59901408 59901408 132405.936719528 132405.936719528 39561984 39561984 949.318934585641 2094246.469133 26708.6045890387 2067537.86454396 14236 31518293 398933 31119360 0 0 0 0 304.483542919159 1692827680.98945 161294
129536 94.875 1136.20621990737 1132.79549669364 309.005795955658 300.605641841888 294.008925437927 0 15.0211615562439 759 200059.824664341 200059.824664341 60139112 60139112 132129.842130146 132129.842130146 39718976 39718976 950.73168653039 2101745.62504454 26688.7014545328 2075056.92359001 14262 31519827 400467 31119360 0 0 0 0 306.28719162941 1692827682.80196 161933
130048 95.25 1137.23834134136 1132.80558695383 309.920062065125 301.519907951355 294.888124704361 0 15.034389257431 762 200241.557548302 200241.557548302 60376816 60376816 132249.867913973 132249.867913973 39875968 39875968 950.243448810809 2096947.53533745 26731.3514124163 2070216.18392503 14288 31521401 402041 31119360 0 0 0 0 307.190802574158 1692827683.71623 162572
130560 95.625 1138.01714243276 1132.81869984145 310.899991035461 302.499836921692 295.85398888588 0 15.0484402179718 765 200378.686536916 200378.686536916 60614520 60614520 132340.434981336 132340.434981336 40032960 40032960 951.083208531752 2095090.95416924 26809.9788893895 2068280.97527985 14314 31522964 403604 31119360 0 0 0 0 308.160266160965 1692827684.69616 163211
131072 96 1138.89786101731 1132.83528739324 311.851422071457 303.451267957687 296.740925312042 0 15.1630597114563 768 200533.760855747 200533.760855747 60852224 60852224 132442.854071725 132442.854071725 40189952 40189952 952.715203822171 2101628.12683268 26800.2439924872 2074827.8828402 14460 32010768 405168 31605600 0 0 0 0 309.079998016357 1692827685.64759 163850
131584 96.375 1135.09120386323 1132.84296530991 314.058412075043 305.658257961273 298.88481092453 0 15.1764352321625 771 199863.495943041 199863.495943041 61089928 61089928 132000.176501405 132000.176501405 40346944 40346944 954.420763821822 2109719.6164879 26786.2583158954 2082933.358172 14486 32012265 406665 31605600 0 0 0 0 311.297157287598 1692827687.85458 164489
132096 96.75 1136.07456991742 1132.84956610294 314.982141971588 306.581987857819 299.794613361359 0 15.1899614334106 774 200036.644124186 200036.644124186 61327632 61327632 132114.532504056 132114.532504056 40503936 40503936 955.257459744188 2107888.83574102 26865.5954810962 2081023.24025992 14512 32013838 408238 31605600 0 0 0 0 312.210129022598 1692827688.77831 165128
132608 97.125 1137.1182226197 1132.85884915913 315.887971162796 307.487817049026 300.685874462128 0 15.2045125961304 777 200220.407399698 200220.407399698 61565336 61565336 132235.899263342 132235.899263342 40660928 40660928 956.052331870842 2105971.21110225 26942.2046224712 2079029.00647978 14538 32015399 409799 31605600 0 0 0 0 313.105303764343 1692827689.68414 165767
133120 97.5 1137.85641745001 1132.87188629839 316.874927043915 308.474772930145 301.607319116592 0 15.3208248615265 780 200350.386558175 200350.386558175 61803040 61803040 132321.744213564 132321.744213564 40817920 40817920 957.582881980913 2112254.59505599 26929.889865996 2085324.70519 14684 32503208 411368 32091840 0 0 0 0 314.081492424011 1692827690.67109 166406
133632 97.875 1135.37910556827 1132.87935044615 318.737025976181 310.336871862411 303.405688047409 0 15.3336989879608 783 199914.188822222 199914.188822222 62040744 62040744 132033.656697314 132033.656697314 40974912 40974912 959.211783624023 2120135.96928155 26917.4811694373 2093218.48811212 14710 32504740 412900 32091840 0 0 0 0 315.932844161987 1692827692.53319 167045
134144 98.25 1136.26295765723 1132.88621097497 319.68373298645 311.283578872681 304.339251041412 0 15.3470380306244 786 200069.814879225 200069.814879225 62278448 62278448 132136.440184092 132136.440184092 41131904 41131904 960.084547185647 2118422.90384472 26997.457554047 2091425.44629068 14736 32506318 414478 32091840 0 0 0 0 316.868872642517 1692827693.4799 167684
134656 98.625 1137.29294062939 1132.89576887181 320.588850021362 312.188695907593 305.230621099472 0 15.3606820106506 789 200251.171229162 200251.171229162 62516152 62516152 132256.217285399 132256.217285399 41288896 41288896 960.918089908483 2116627.91102602 27074.4759773266 2089553.43504869 14762 32507876 416036 32091840 0 0 0 0 317.763407230377 1692827694.38502 168323
135168 99 1137.93837047664 1132.90902162901 321.598134994507 313.197980880737 306.174237728119 0 15.4770188331604 792 200364.816604281 200364.816604281 62753856 62753856 132331.274561384 132331.274561384 41445888 41445888 962.402675771728 2122781.19041619 27061.8374066588 2095719.35300953 14908 32995683 417603 32578080 0 0 0 0 318.761919260025 1692827695.3943 168962
135680 99.375 1135.29231747896 1132.91614769257 323.51723408699 315.117079973221 308.029848814011 0 15.4897191524506 795 199898.907432606 199898.907432606 62991560 62991560 132023.564078264 132023.564078264 41602880 41602880 964.010369526211 2130569.84238447 27046.2697619331 2103523.57262254 14934 32997176 419096 32578080 0 0 0 0 320.670528173447 1692827697.3134 169601
136192 99.75 1136.22429462613 1132.92337051531 324.446907997131 316.046753883362 308.945006608963 0 15.5043573379517 798 200063.007207266 200063.007207266 63229264 63229264 132131.944045885 132131.944045885 41759872 41759872 964.78487544857 2128676.81026444 27122.9953972556 2101553.81486718 14960 32998754 420674 32578080 0 0 0 0 321.589516639709 1692827698.24307 170240
136704 100.125 1137.26964164053 1132.93264281652 325.343460083008 316.943305969238 309.826681613922 0 15.5202934741974 801 200247.068812237 200247.068812237 63466968 63466968 132253.507837355 132253.507837355 41916864 41916864 965.535470513345 2126736.10477501 27197.2046801327 2099538.90009487 14986 33000317 422237 32578080 0 0 0 0 322.475256443024 1692827699.13963 170879
137216 100.5 1137.92650242089 1132.94588004579 326.346874952316 317.946720838547 310.764544248581 0 15.6359374523163 804 200362.72691219 200362.72691219 63704672 63704672 132329.894420786 132329.894420786 42073856 42073856 966.992697465209 2132801.73754965 27186.0486119994 2105615.68893765 15132 33488158 423838 33064320 0 0 0 0 323.467826604843 1692827700.14304 171518
137728 100.875 1135.49552802125 1132.95350894805 328.21647310257 319.8163189888 312.569939851761 0 15.6488711833954 807 199934.688142788 199934.688142788 63942376 63942376 132047.19550749 132047.19550749 42230848 42230848 968.521253691564 2140377.77334919 27173.559355586 2113204.2139936 15158 33489716 425396 33064320 0 0 0 0 325.327131748199 1692827702.01264 172157
138240 101.25 1136.39993642682 1132.96037105133 329.149908065796 320.749753952026 313.490602493286 0 15.6618876457214 810 200093.933695111 200093.933695111 64180080 64180080 132152.36949594 132152.36949594 42387840 42387840 969.39164573484 2138734.1759774 27253.5712406818 2111480.60473672 15184 33491312 426992 33064320 0 0 0 0 326.249738693237 1692827702.94607 172796
138752 101.625 1137.31497783 1132.96982064434 330.078850984573 321.678696870804 314.406259059906 0 15.6750247478485 813 200255.051474149 200255.051474149 64417784 64417784 132258.77999962 132258.77999962 42544832 42544832 970.228796429455 2137021.69755886 27331.0886966829 2109690.60886218 15210 33492894 428574 33064320 0 0 0 0 327.168035984039 1692827703.87502 173435
139264 102 1137.9034413837 1132.98257372003 331.098888158798 322.698734045029 315.361564874649 0 15.7917399406433 816 200358.666393089 200358.666393089 64655488 64655488 132327.212644229 132327.212644229 42701824 42701824 971.702730120712 2143095.64536746 27320.3385503969 2115775.30681706 15356 33980717 430157 33550560 0 0 0 0 328.177172899246 1692827704.89505 174074
139776 102.375 1135.616565746 1132.99056380321 332.937512159348 324.537358045578 317.135030031204 0 15.8048589229584 819 199956.000106732 199956.000106732 64893192 64893192 132061.271029331 132061.271029331 42858816 42858816 973.138262413388 2150422.11245283 27302.4830214247 2123119.6294314 15382 33982230 431670 33550560 0 0 0 0 330.005251169205 1692827706.73368 174713
140288 102.75 1136.5748399388 1132.99792047073 333.851665973663 325.451511859894 318.035870075226 0 15.8181638717651 822 200124.730187269 200124.730187269 65130896 65130896 132172.709090128 132172.709090128 43015808 43015808 973.962998695615 2148713.11050223 27380.72764601 2121332.38285622 15408 33983826 433266 33550560 0 0 0 0 330.908828258514 1692827707.64783 175352
140800 103.125 1137.42647754115 1133.00799909245 334.794877052307 326.394722938538 318.964130163193 0 15.8331179618835 825 200274.684012919 200274.684012919 65368600 65368600 132271.746342326 132271.746342326 43172800 43172800 974.685534932661 2146783.29696302 27454.3584736901 2119328.93848933 15434 33985408 434848 33550560 0 0 0 0 331.841375589371 1692827708.59104 175991
141312 103.5 1138.29710810527 1133.02092583274 335.731215000153 327.331060886383 319.835938930511 0 15.9527947902679 828 200427.982063004 200427.982063004 65606304 65606304 132372.992293083 132372.992293083 43329792 43329792 976.139069999199 2152784.88087138 27444.0027394786 2125340.8781319 15580 34473247 436447 34036800 0 0 0 0 332.763216018677 1692827709.52738 176630
141824 103.875 1135.49508329016 1133.02894515135 337.727868080139 329.32771396637 321.764400005341 0 15.9657962322235 831 199934.609835854 199934.609835854 65844008 65844008 132047.143789547 132047.143789547 43486784 43486784 977.356544761772 2159592.31656088 27424.0533415872 2132168.2632193 15606 34474808 438008 34036800 0 0 0 0 334.751882791519 1692827711.52403 177269
142336 104.25 1136.50951662416 1133.03558036428 338.621762037277 330.221607923508 322.645535230637 0 15.9787890911102 834 200113.228251578 200113.228251578 66081712 66081712 132165.112617675 132165.112617675 43643776 43643776 978.203438718341 2157967.98688848 27502.4888741168 2130465.49801436 15632 34476406 439606 34036800 0 0 0 0 335.636257886887 1692827712.41793 177908
142848 104.625 1137.20678059652 1133.0447922073 339.60641002655 331.206255912781 323.615348100662 0 15.9933657646179 837 200236.000425863 200236.000425863 66319416 66319416 132246.197703266 132246.197703266 43800768 43800768 978.921854755475 2156064.87923004 27575.8421825704 2128489.03704747 15658 34477991 441191 34036800 0 0 0 0 336.610292196274 1692827713.40258 178547
143360 105 1137.86230460038 1133.05664061074 340.602036952972 332.201882839203 324.545171737671 0 16.1105184555054 840 200351.423150169 200351.423150169 66557120 66557120 132322.428832461 132322.428832461 43957760 43957760 980.266059965456 2161797.43272188 27562.66519434 2134234.76752754 15804 34965818 442778 34523040 0 0 0 0 337.594955444336 1692827714.3982 179186
143872 105.375 1135.43679591102 1133.063382673 342.500653028488 334.100498914719 326.379390478134 0 16.1235935688019 843 199924.346766839 199924.346766839 66794824 66794824 132040.365528639 132040.365528639 44114752 44114752 981.684899093246 2169005.61545858 27545.5472927738 2141460.06816581 15830 34967334 444294 34523040 0 0 0 0 339.482845306396 1692827716.29682 179825
144384 105.75 1136.44080196496 1133.06962906236 343.393406152725 334.993252038956 327.259386539459 0 16.1367404460907 846 200101.129177984 200101.129177984 67032528 67032528 132157.121764506 132157.121764506 44271744 44271744 982.520189015135 2167389.95229976 27623.1224879355 2139766.82981183 15856 34968931 445891 34523040 0 0 0 0 340.364883422852 1692827717.18957 180464
144896 106.125 1137.32726139738 1133.07851165848 344.319298028946 335.919143915176 328.17137670517 0 16.1502492427826 849 200257.214328298 200257.214328298 67270232 67270232 132260.20846022 132260.20846022 44428736 44428736 983.284453870926 2165621.64868302 27696.9395027626 2137924.70918026 15882 34970513 447473 34523040 0 0 0 0 341.279825687408 1692827718.11546 181103
145408 106.5 1137.79123050869 1133.09052762934 345.368826150894 336.968672037125 329.15571641922 0 16.2666606903076 852 200338.908634695 200338.908634695 67507936 67507936 132314.163600015 132314.163600015 44585728 44585728 984.635289848959 2171342.23986805 27684.3867356994 2143657.85313236 16028 35458347 449067 35009280 0 0 0 0 342.318527698517 1692827719.16499 181742
145920 106.875 1135.40236097977 1133.0978241565 347.266808986664 338.866654872894 330.989498138428 0 16.2796294689178 855 199918.283566174 199918.283566174 67745640 67745640 132036.36107773 132036.36107773 44742720 44742720 986.035110445733 2178473.04942528 27670.6026074822 2150802.44681779 16054 35459908 450628 35009280 0 0 0 0 344.205854892731 1692827721.06297 182381
146432 107.25 1136.40637088691 1133.10402726936 348.155377149582 339.755223035812 331.865372896194 0 16.2923562526703 858 200095.066655779 200095.066655779 67983344 67983344 132153.117761687 132153.117761687 44899712 44899712 986.862848526086 2176874.14001908 27747.6293418405 2149126.51067724 16080 35461508 452228 35009280 0 0 0 0 345.083601951599 1692827721.95154 183020
146944 107.625 1137.20496010258 1133.11290618132 349.103909015656 340.703754901886 332.800907373428 0 16.3053963184357 861 200235.679878685 200235.679878685 68221048 68221048 132245.985997352 132245.985997352 45056704 45056704 987.670881311418 2175235.62704833 27822.483856294 2147413.14319204 16106 35463094 453814 35009280 0 0 0 0 346.021732091904 1692827722.90007 183659
147456 108 1137.7235814632 1133.12452458108 350.135182142258 341.735028028488 333.767942667007 0 16.4475748538971 864 200326.997191207 200326.997191207 68458752 68458752 132306.29666746 132306.29666746 45213696 45213696 989.04888783956 2180990.51180738 27811.2873394638 2153179.22446792 16252 35950923 455403 35495520 0 0 0 0 347.022717237473 1692827723.93135 184298
147968 108.375 1134.40370968841 1133.12562154019 352.325334072113 343.925179958344 335.866934537888 0 16.4608490467072 867 199742.444005759 199742.444005759 68696456 68696456 131920.227549188 131920.227549188 45370688 45370688 988.796022733438 2184429.47172578 27748.323830048 2156681.14789573 16278 35952437 456917 35495520 0 0 0 0 349.221856832504 1692827726.1215 184937
148480 108.75 1135.11991082082 1133.12909805569 353.297636985779 344.897482872009 336.825268030167 0 16.4747121334076 870 199868.550579075 199868.550579075 68934160 68934160 132003.514844135 132003.514844135 45527680 45527680 989.535873311443 2182674.33766717 27822.1670019027 2154852.17066526 16304 35954038 458518 35495520 0 0 0 0 350.183327674866 1692827727.0938 185576
148992 109.125 1136.01438527125 1133.13411981917 354.214437007904 345.814282894135 337.728980302811 0 16.4878966808319 873 200026.046990014 200026.046990014 69171864 69171864 132107.533609263 132107.533609263 45684672 45684672 990.327431751156 2181037.3617912 27895.9211277365 2153141.44066347 16330 35955621 460101 35495520 0 0 0 0 351.089252471924 1692827728.0106 186215
149504 109.5 1136.55458887748 1133.14179184791 355.237872123718 346.837718009949 338.685752630234 0 16.6059927940369 876 200121.164440394 200121.164440394 69409568 69409568 132170.354086706 132170.354086706 45841664 45841664 991.534649472555 2186385.91959449 27880.4777951038 2158505.44179939 16476 36443457 461697 35981760 0 0 0 0 352.101709604263 1692827729.03404 186854
150016 109.875 1134.12606666843 1133.14103814725 357.17090511322 348.770750999451 340.554340839386 0 16.6190016269684 879 199693.557445446 199693.557445446 69647272 69647272 131887.940339563 131887.940339563 45998656 45998656 992.864693815139 2193281.07780914 27865.9289832335 2165415.14882591 16502 36445020 463260 35981760 0 0 0 0 354.023986577988 1692827730.96707 187493
150528 110.25 1134.88641432186 1133.14316370118 358.126783132553 349.726629018784 341.496701717377 0 16.6326463222504 882 199827.437207381 199827.437207381 69884976 69884976 131976.361449791 131976.361449791 46155648 46155648 993.621112697645 2191594.98321755 27939.9113209376 2163655.07189661 16528 36446622 464862 35981760 0 0 0 0 354.969307184219 1692827731.92295 188132
