# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 21 2023 at 00:11:56+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.20-22.11.50-5992
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.20-22.11.50-5992
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
336384 164.25 222.453286874826 270.097655825051 2662.98390507698 2658.08614611626 2625.12623500824 0 37.8643131256104 1971 126853.739670051 126853.739670051 337188168 337188168 91385.7876107285 91385.7876107285 242911296 242911296 974.227942000412 3920229.10365377 26930.8702344531 3893298.23341931 36886 148410959 1019759 147391200 0 0 0 0 2656.07468342781 1692572174.32796 420089
336896 164.5 222.676167655679 269.988384293099 2664.3651201725 2659.46736121178 2626.4833176136 0 37.88596367836 1974 126980.837187687 126980.837187687 337701392 337701392 91477.3490166655 91477.3490166655 243281024 243281024 974.293658349947 3917773.65317417 26955.6338670089 3890818.01930716 36912 148412541 1021341 147391200 0 0 0 0 2657.44558668137 1692572175.70917 420728
337408 164.75 222.890788438682 269.872339618578 2665.84218001366 2660.94442105293 2627.93879413605 0 37.9076058864594 1977 127103.224450727 127103.224450727 338214616 338214616 91565.5171420633 91565.5171420633 243650752 243650752 974.424821024185 3915583.80771658 26981.3362664292 3888602.47145015 36938 148414105 1022905 147391200 0 0 0 0 2658.91227674484 1692572177.18623 421367
337920 165 223.103225632332 269.755357658798 2667.34245610237 2662.44469714165 2629.36430430412 0 38.0355310440063 1980 127224.366524365 127224.366524365 338727840 338727840 91652.7882295456 91652.7882295456 244020480 244020480 974.770973497123 3919292.22334788 26970.1118011552 3892322.11154673 37084 149308963 1024483 148284480 0 0 0 0 2660.4020626545 1692572178.68651 422006
338432 165.25 223.237796800391 269.567148113485 2669.76906895638 2664.87130999565 2631.71571755409 0 38.0575442314148 1983 127301.105583426 127301.105583426 339241064 339241064 91708.071261572 91708.071261572 244390208 244390208 975.104652616067 3923708.70101715 26956.5218883314 3896752.17912882 37110 149310487 1026007 148284480 0 0 0 0 2662.81863951683 1692572181.11312 422645
338944 165.5 223.45460684144 269.456218150045 2671.21110296249 2666.31334400177 2633.13608050346 0 38.0793144702911 1986 127424.741268435 127424.741268435 339754288 339754288 91797.1387536354 91797.1387536354 244759936 244759936 975.232517326947 3921517.18782737 26982.9125145096 3894534.27531286 37136 149312071 1027591 148284480 0 0 0 0 2664.25024032593 1692572182.55515 423284
339456 165.75 223.674359485002 269.349002849811 2672.61524510384 2667.71748614311 2634.51830887794 0 38.1013233661652 1989 127550.054969256 127550.054969256 340267512 340267512 91887.4150929675 91887.4150929675 245129664 245129664 975.354022687709 3919302.48969797 27008.392325804 3892294.09737217 37162 149313637 1029157 148284480 0 0 0 0 2665.64388918877 1692572183.9593 423923
339968 166 223.889849419958 269.238909703825 2674.06744909286 2669.16969013214 2635.89408588409 0 38.2302002906799 1992 127672.937865231 127672.937865231 340780736 340780736 91975.9402737134 91975.9402737134 245499392 245499392 975.654143867596 3922813.95749783 26995.8398573387 3895818.11764049 37308 150208489 1030729 149177760 0 0 0 0 2667.08562517166 1692572185.4115 424562
340480 166.25 224.013570717717 269.047108676311 2676.61089706421 2671.71313810349 2638.36316895485 0 38.2519502639771 1995 127743.489797811 127743.489797811 341293960 341293960 92026.7660825781 92026.7660825781 245869120 245869120 976.005683089575 3927286.59779511 26982.7791352514 3900303.81865986 37334 150210009 1032249 149177760 0 0 0 0 2669.61887168884 1692572187.95495 425201
340992 166.5 224.228486500597 268.938479713158 2678.0639090538 2673.16615009308 2639.79380917549 0 38.275191783905 1998 127866.045284203 127866.045284203 341807184 341807184 92115.0553965477 92115.0553965477 246238848 246238848 976.114515477677 3925032.34842952 27008.5524544394 3898023.79597508 37360 150211595 1033835 149177760 0 0 0 0 2671.06095170975 1692572189.40796 425840
341504 166.75 224.447718864468 268.834683570998 2679.46270012856 2674.56494116783 2641.16965174675 0 38.2984035015106 2001 127991.062296109 127991.062296109 342320408 342320408 92205.1180003578 92205.1180003578 246608576 246608576 976.208517725679 3922720.89446324 27033.1311751053 3895687.76328814 37386 150213161 1035401 149177760 0 0 0 0 2672.44963645935 1692572190.80675 426479
342016 167 224.6577417317 268.723722077741 2680.96845817566 2676.07069921494 2642.59829282761 0 38.4272084236145 2004 128110.827602789 128110.827602789 342833632 342833632 92291.3972610868 92291.3972610868 246978304 246978304 976.487843097117 3926137.13372086 27020.2380051148 3899116.89571574 37532 151108018 1036978 150071040 0 0 0 0 2673.94499897957 1692572192.31251 427118
342528 167.25 224.780046744609 268.537023648951 2683.5162961483 2678.61853718758 2645.05402970314 0 38.4664413928986 2007 128180.571900506 128180.571900506 343346856 343346856 92341.6412475454 92341.6412475454 247348032 247348032 976.385519390675 3928767.8799546 26994.6910559832 3901773.18889862 37558 151109538 1038498 150071040 0 0 0 0 2676.48287415504 1692572194.86035 427757
343040 167.5 225.001124231508 268.437671194839 2684.88436818123 2679.9866092205 2646.40048360825 0 38.4880697727203 2010 128306.641091768 128306.641091768 343860080 343860080 92432.4618442966 92432.4618442966 247717760 247717760 976.512647228514 3926602.15247828 27020.7649653441 3899581.38751294 37584 151111121 1040081 150071040 0 0 0 0 2677.84078216553 1692572196.22842 428396
343552 167.75 225.220668666466 268.337915724536 2686.26800608635 2681.37024712563 2647.76222157478 0 38.5100104808807 2013 128431.836061865 128431.836061865 344373304 344373304 92522.6526496834 92522.6526496834 248087488 248087488 976.632484625891 3924409.58980097 27046.0662783583 3897363.52352261 37610 151112689 1041649 150071040 0 0 0 0 2679.21412014961 1692572197.61206 429035
344064 168 225.424225815469 268.225480656445 2687.83921217918 2682.94145321846 2649.25773859024 0 38.6389231681824 2016 128547.914299909 128547.914299909 344886528 344886528 92606.2757358907 92606.2757358907 248457216 248457216 976.945577599753 3927948.85479515 27034.0892396319 3900914.76555552 37756 152007544 1043224 150964320 0 0 0 0 2680.70409846306 1692572199.18326 429674
344576 168.25 225.502225034434 268.007322556869 2690.90229797363 2686.00453901291 2652.24579691887 0 38.6607160568237 2019 128592.393267858 128592.393267858 345399752 345399752 92638.318508368 92638.318508368 248826944 248826944 977.274170429464 3932297.1260294 27020.7590314561 3905276.36699794 37782 152009068 1044748 150964320 0 0 0 0 2683.82772707939 1692572202.24635 430313
345088 168.5 225.716948024095 267.906270555467 2692.33441495895 2687.43665599823 2653.65602254868 0 38.6825885772705 2022 128714.838814131 128714.838814131 345912976 345912976 92726.5286211695 92726.5286211695 249196672 249196672 977.393258721736 3930112.48729161 27046.4446635587 3903066.04262805 37808 152010650 1046330 150964320 0 0 0 0 2685.24959778786 1692572203.67846 430952
345600 168.75 225.935133196864 267.809073252501 2693.7226061821 2688.82484722137 2655.02244353294 0 38.7043776512146 2025 128839.258666475 128839.258666475 346426200 346426200 92816.161029567 92816.161029567 249566400 249566400 977.515271523706 3927942.12205515 27071.695008054 3900870.4270471 37834 152012220 1047900 150964320 0 0 0 0 2686.6277217865 1692572205.06666 431591
346112 169 226.146978838274 267.707554276779 2695.18353295326 2690.28577399254 2656.40760421753 0 38.8323087692261 2028 128960.063408105 128960.063408105 346939424 346939424 92903.1891021304 92903.1891021304 249936128 249936128 977.823129870244 3931448.91612918 27059.6484522904 3904389.26767689 37980 152907072 1049472 151857600 0 0 0 0 2688.0782096386 1692572206.52758 432230
346624 169.25 226.277374884397 267.539838565335 2697.61063098907 2692.71287202835 2658.76077437401 0 38.8550138473511 2031 129034.421608522 129034.421608522 347452648 347452648 92956.7569569536 92956.7569569536 250305856 250305856 978.176068358056 3935879.93168294 27046.9724099959 3908832.95927294 38006 152908590 1050990 151857600 0 0 0 0 2690.49513077736 1692572208.95468 432869
347136 169.5 226.484951416774 267.436678558615 2699.11649703979 2694.21873807907 2660.24067854881 0 38.8805034160614 2034 129152.791895469 129152.791895469 347965872 347965872 93042.0312415788 93042.0312415788 250675584 250675584 978.191623382059 3933292.31217267 27069.7323130087 3906222.57985967 38032 152910174 1052574 151857600 0 0 0 0 2691.99078297615 1692572210.46055 433508
347648 169.75 226.699636281396 267.340280204277 2700.53507900238 2695.63732004166 2661.63522648811 0 38.904064655304 2037 129275.215700981 129275.215700981 348479096 348479096 93130.2256922754 93130.2256922754 251045312 251045312 978.255636985854 3930902.30724957 27093.161847168 3903809.1454024 38058 152911741 1054141 151857600 0 0 0 0 2693.39907550812 1692572211.87913 434147
348160 170 226.906027059916 267.23813079689 2702.04956197739 2697.15180301666 2663.07381725311 0 39.0336084365845 2040 129392.909813109 129392.909813109 348992320 348992320 93215.0128586762 93215.0128586762 251415040 251415040 978.557312241601 3934372.67420572 27081.0733051277 3907291.60090059 38204 153806594 1055714 152750880 0 0 0 0 2694.89181661606 1692572213.39361 434786
348672 170.25 227.037903127031 267.077369560491 2704.44700407982 2699.54924511909 2665.35334086418 0 39.0978171825409 2043 129468.111993853 129468.111993853 349505544 349505544 93269.188719279 93269.188719279 251784768 251784768 977.805527948321 3934343.35256866 27037.9880792855 3907305.36448937 38230 153808115 1057235 152750880 0 0 0 0 2697.27970862389 1692572215.79105 435425
349184 170.5 227.254490401726 266.985162890471 2705.83448815346 2700.93672919273 2666.71927309036 0 39.1194379329681 2046 129591.620646595 129591.620646595 350018768 350018768 93358.1646969438 93358.1646969438 252154496 252154496 977.931475981848 3932216.11467293 27063.6119037673 3905152.50276917 38256 153809694 1058814 152750880 0 0 0 0 2698.65686535835 1692572217.17854 436064
349696 170.75 227.470027157619 266.893043289262 2707.23181009293 2702.3340511322 2668.09461641312 0 39.1414494514465 2049 129714.530242157 129714.530242157 350531992 350531992 93446.7091121468 93446.7091121468 252524224 252524224 978.046620132275 3930047.75095434 27088.2988870744 3902959.45206727 38282 153811261 1060381 152750880 0 0 0 0 2700.04384732246 1692572218.57586 436703
350208 171 227.675210085912 266.793783132296 2708.74944210052 2703.8516831398 2669.53493380547 0 39.2715697288513 2052 129831.535579035 129831.535579035 351045216 351045216 93531.0000829377 93531.0000829377 252893952 252893952 978.311386983109 3933356.19152552 27075.4128041374 3906280.77872138 38428 154706116 1061956 153644160 0 0 0 0 2701.55084824562 1692572220.09349 437342
350720 171.25 227.806858259814 266.638462704917 2711.13761806488 2706.23985910416 2671.84810709953 0 39.2938556671143 2055 129906.607803928 129906.607803928 351558440 351558440 93585.0823229829 93585.0823229829 253263680 253263680 978.632694968188 3937626.35876149 27062.0319234254 3910564.32683806 38454 154707635 1063475 153644160 0 0 0 0 2703.92886996269 1692572222.48167 437981
351232 171.5 228.019984424935 266.547116991812 2712.55516695976 2707.65740799904 2673.24204468727 0 39.3177034854889 2058 130028.142762781 130028.142762781 352071664 352071664 93672.6364460692 93672.6364460692 253633408 253633408 978.706288788535 3935301.93118887 27086.2739575662 3908215.65723131 38480 154709222 1065062 153644160 0 0 0 0 2705.33614373207 1692572223.89922 438620
351744 171.75 228.229655327597 266.454061020424 2714.01108217239 2709.11332321167 2674.67508792877 0 39.3407883644104 2061 130147.707362056 130147.707362056 352584888 352584888 93758.7711166241 93758.7711166241 254003136 254003136 978.798190826026 3933053.52959486 27110.3100482306 3905943.21954663 38506 154710790 1066630 153644160 0 0 0 0 2706.78120183945 1692572225.35513 439259
352256 172 228.436657678989 266.359865302246 2715.49598908424 2710.59823012352 2676.08346056938 0 39.4688453674316 2064 130265.750222935 130265.750222935 353098112 353098112 93843.8095225969 93843.8095225969 254372864 254372864 979.079532678267 3936417.2725304 27097.9315523303 3909319.34097807 38652 155605647 1068207 154537440 0 0 0 0 2708.25589418411 1692572226.84004 439898
352768 172.25 228.570212470755 266.211480149487 2717.84969305992 2712.9519340992 2678.36334753036 0 39.4905655384064 2067 130341.909694545 130341.909694545 353611336 353611336 93898.6750182082 93898.6750182082 254742592 254742592 979.427178720598 3940778.6391254 27085.4895700453 3913693.14955535 38678 155607168 1069728 154537440 0 0 0 0 2710.59947156906 1692572229.19374 440537
353280 172.5 228.777667687598 266.119422352996 2719.32354307175 2714.42578411102 2679.81539797783 0 39.5123572349548 2070 130460.210801444 130460.210801444 354124560 354124560 93983.8994653337 93983.8994653337 255112320 255112320 979.544848486388 3938644.49039789 27110.8146802086 3911533.67571768 38704 155608753 1071313 154537440 0 0 0 0 2712.06305480003 1692572230.66759 441176
353792 172.75 228.986783239602 266.02949693919 2720.77503013611 2715.87727117538 2681.24508523941 0 39.5343589782715 2073 130579.458712624 130579.458712624 354637784 354637784 94069.8059929018 94069.8059929018 255482048 255482048 979.662382560894 3936511.93814334 27135.378073588 3909376.56006975 38730 155610321 1072881 154537440 0 0 0 0 2713.50404214859 1692572232.11908 441815
354304 173 229.197459591089 265.941596295559 2722.20536398888 2717.30760502815 2682.59801363945 0 39.6663541793823 2076 130699.596667975 130699.596667975 355151008 355151008 94156.3537107715 94156.3537107715 255851776 255851776 979.919122526261 3939765.91777391 27122.4656666679 3912643.45210724 38876 156505178 1074458 155430720 0 0 0 0 2714.92368602753 1692572233.54941 442454
354816 173.25 229.320399796406 265.790814458123 2724.67323708534 2719.77547812462 2684.98868489265 0 39.6887581348419 2079 130769.703183457 130769.703183457 355664232 355664232 94206.8586399175 94206.8586399175 256221504 256221504 980.179889926214 3943763.33743377 27107.8276195898 3916655.50981418 38902 156506701 1075981 155430720 0 0 0 0 2717.38161873817 1692572236.01729 443093
355328 173.5 229.53531940556 265.707644101143 2726.04760909081 2721.14985013008 2686.34129953384 0 39.7107648849487 2082 130892.260851777 130892.260851777 356177456 356177456 94295.1495257543 94295.1495257543 256591232 256591232 980.297600918091 3941642.26658939 27132.9169600736 3914509.34962932 38928 156508284 1077564 155430720 0 0 0 0 2718.74561548233 1692572237.39166 443732
355840 173.75 229.736183808734 265.615324139368 2727.58597302437 2722.68821406364 2687.85761165619 0 39.7325925827026 2085 131006.803554504 131006.803554504 356690680 356690680 94377.6664080397 94377.6664080397 256960960 256960960 980.407916627471 3939493.69191344 27157.1482649712 3912336.54364847 38954 156509850 1079130 155430720 0 0 0 0 2720.27372813225 1692572238.93002 444371
356352 174 229.94541859515 265.529810875276 2729.02248311043 2724.1247241497 2689.21904611588 0 39.8617663383484 2088 131126.119458974 131126.119458974 357203904 357203904 94463.6219181638 94463.6219181638 257330688 257330688 980.719328467598 3942956.48442316 27145.896977386 3915810.58744578 39100 157404709 1080709 156324000 0 0 0 0 2721.69965720177 1692572240.36653 445010
356864 174.25 230.087643997901 265.398058803901 2731.25015711784 2726.35239815712 2691.37096762657 0 39.8838188648224 2091 131207.223336865 131207.223336865 357717128 357717128 94522.0493778401 94522.0493778401 257700416 257700416 981.012916738499 3947071.36749733 27132.1211339265 3919939.2463634 39126 157406228 1082228 156324000 0 0 0 0 2723.91713476181 1692572242.59421 445649
357376 174.5 230.301860105318 265.31768480817 2732.62214517593 2727.72438621521 2692.7207069397 0 39.9056594371796 2094 131329.379834102 131329.379834102 358230352 358230352 94610.0512589101 94610.0512589101 258070144 258070144 981.117516822932 3944910.33300775 27156.8155910714 3917753.51741667 39152 157407812 1083812 156324000 0 0 0 0 2725.27883028984 1692572243.9662 446288
357888 174.75 230.510013993045 265.233968702639 2734.06335616112 2729.16559720039 2694.13999700546 0 39.9275503158569 2097 131448.079357296 131448.079357296 358743576 358743576 94695.5627262451 94695.5627262451 258439872 258439872 981.230057502595 3942783.33108911 27180.9542821572 3915602.37680695 39178 157409376 1085376 156324000 0 0 0 0 2726.70976185799 1692572245.40741 446927
358400 175 230.716140618292 265.14973179044 2735.52595996857 2730.62820100784 2695.52765846252 0 40.0552654266357 2100 131565.622836314 131565.622836314 359256800 359256800 94780.2413761333 94780.2413761333 258809600 258809600 981.541678565252 3946236.24146028 27169.8286947466 3919066.41276553 39324 158304235 1086955 157217280 0 0 0 0 2728.16193532944 1692572246.87001 447566
358912 175.25 230.83857259419 265.009424258155 2737.97652006149 2733.07876110077 2697.90351343155 0 40.0772025585175 2103 131635.439534534 131635.439534534 359770024 359770024 94830.5375201165 94830.5375201165 259179328 259179328 981.85794650605 3950428.18877755 27156.8093217847 3923271.37945577 39350 158305755 1088475 157217280 0 0 0 0 2730.60184955597 1692572249.32057 448205
359424 175.5 231.045472388644 264.927355309139 2739.42440199852 2734.5266430378 2699.3297059536 0 40.1072371006012 2106 131753.423912433 131753.423912433 360283248 360283248 94915.5337947872 94915.5337947872 259549056 259549056 981.975270641479 3948330.76730732 27181.7000128632 3921149.06729445 39376 158307339 1090059 157217280 0 0 0 0 2732.0392408371 1692572250.76845 448844
359936 175.75 231.254018364553 264.847227959878 2740.85021710396 2735.95245814323 2700.72558760643 0 40.1288607120514 2109 131872.347023477 131872.347023477 360796472 360796472 95001.2063354328 95001.2063354328 259918784 259918784 981.890686428074 3945424.16920642 27200.3259261805 3918223.84328024 39402 158308903 1091623 157217280 0 0 0 0 2733.45488095284 1692572252.19427 449483
360448 176 231.449734029563 264.759483090998 2742.42520809174 2737.52744913101 2702.22247695923 0 40.2611203193665 2112 131983.953663987 131983.953663987 361309696 361309696 95081.6080703135 95081.6080703135 260288512 260288512 982.122330690957 3948544.50253116 27187.0335474851 3921357.46898367 39548 159203761 1093201 158110560 0 0 0 0 2734.94985818863 1692572253.76926 450122
360960 176.25 231.519578775661 264.589767604343 2745.48671197891 2740.58895301819 2705.20746922493 0 40.2834486961365 2115 132023.782552844 132023.782552844 361822920 361822920 95110.3009128528 95110.3009128528 260658240 260658240 982.391854824222 3952533.69017864 27172.9040857349 3925360.78609291 39574 159205285 1094725 158110560 0 0 0 0 2738.07079696655 1692572256.83076 450761
361472 176.5 231.724188500054 264.509439525428 2746.95073199272 2742.052973032 2706.64923620224 0 40.305942773819 2118 132140.461020835 132140.461020835 362336144 362336144 95194.3564063866 95194.3564063866 261027968 261027968 982.494550719673 3950390.52217019 27197.1791245246 3923193.34304566 39600 159206864 1096304 158110560 0 0 0 0 2739.52451372147 1692572258.29478 451400
361984 176.75 231.927412491043 264.429048552335 2748.42856097221 2743.53080201149 2708.10450434685 0 40.328676700592 2121 132256.349275892 132256.349275892 362849368 362849368 95277.8426283203 95277.8426283203 261397696 261397696 982.589632985373 3948219.01177097 27220.649206943 3920998.36256403 39626 159208427 1097867 158110560 0 0 0 0 2740.99204468727 1692572259.77261 452039
362496 177 232.128161321747 264.34797822255 2749.93307209015 2745.03531312943 2709.53223705292 0 40.45747423172 2124 132370.826073547 132370.826073547 363362592 363362592 95360.3120324077 95360.3120324077 261767424 261767424 982.850972347652 3951447.93054109 27208.2495073925 3924239.68103369 39772 160103285 1099445 159003840 0 0 0 0 2742.48460173607 1692572261.27712 452678
363008 177.25 232.245456159542 264.214626698516 2752.42191100121 2747.52415204048 2711.94664144516 0 40.4801385402679 2127 132437.713324472 132437.713324472 363875816 363875816 95408.4977943945 95408.4977943945 262137152 262137152 983.168251539321 3955615.1140218 27195.5693457658 3928419.54467603 39798 160104808 1100968 159003840 0 0 0 0 2744.96501970291 1692572263.76596 453317
363520 177.5 232.455890832175 264.141218184447 2753.80637001991 2748.90861105919 2713.3069422245 0 40.5040838718414 2130 132557.713462725 132557.713462725 364389040 364389040 95494.9462284426 95494.9462284426 262506880 262506880 983.223768028467 3953294.69366343 27218.4833220021 3926076.21034142 39824 160106389 1102549 159003840 0 0 0 0 2746.3392059803 1692572265.15042 453956
364032 177.75 232.660655917405 264.065073619973 2755.25534510612 2750.3575861454 2714.73174548149 0 40.5283403396606 2133 132674.48052506 132674.48052506 364902264 364902264 95579.0655455893 95579.0655455893 262876608 262876608 983.278888575785 3950975.0733662 27240.7192407695 3923734.35412543 39850 160107951 1104111 159003840 0 0 0 0 2747.77786183357 1692572266.5994 454595
364544 178 232.860244728501 263.986543782819 2756.76294207573 2751.86518311501 2716.16134476662 0 40.662255525589 2136 132788.295822822 132788.295822822 365415488 365415488 95661.05840331 95661.05840331 263246336 263246336 983.508104274453 3954063.99353575 27227.3524507837 3926836.64108497 39996 161002803 1105683 159897120 0 0 0 0 2749.27474403381 1692572268.10699 455234
365056 178.25 232.978707336433 263.859027337758 2759.22671604156 2754.32895708084 2718.54079556465 0 40.6900815963745 2139 132855.848993371 132855.848993371 365928712 365928712 95709.7238956497 95709.7238956497 263616064 263616064 983.583498441618 3957243.56516302 27207.8642199612 3930035.70094306 40022 161004318 1107198 159897120 0 0 0 0 2751.72846698761 1692572270.57077 455873
365568 178.5 233.189184806979 263.788683931281 2760.60017514229 2755.70241618156 2719.89254069328 0 40.7118456363678 2142 132975.873537085 132975.873537085 366441936 366441936 95796.1899114606 95796.1899114606 263985792 263985792 983.697543274433 3955171.68165823 27232.31194848 3927939.36970975 40048 161005899 1108779 159897120 0 0 0 0 2753.09138035774 1692572271.94423 456512
366080 178.75 233.392342312057 263.714727118909 2762.05762815475 2757.15986919403 2721.32817435265 0 40.7346329689026 2145 133091.723878626 133091.723878626 366955160 366955160 95879.6488203914 95879.6488203914 264355520 264355520 983.808921049793 3953091.19003368 27256.0738328026 3925835.11620088 40074 161007464 1110344 159897120 0 0 0 0 2754.53835487366 1692572273.40168 457151
366592 179 233.597161218624 263.642576551081 2763.49292612076 2758.59516716003 2722.68570590019 0 40.8655319213867 2148 133208.521632519 133208.521632519 367468384 367468384 95963.7902478216 95963.7902478216 264725248 264725248 984.0415441913 3956183.00211093 27242.9975379633 3928940.00457297 40220 161902317 1111917 160790400 0 0 0 0 2755.96150183678 1692572274.83698 457790
367104 179.25 233.720621309414 263.523007008338 2765.88648295403 2760.9887239933 2725.0015296936 0 40.8899376392365 2151 133278.924612114 133278.924612114 367981608 367981608 96014.508750541 96014.508750541 265094976 265094976 984.274085961983 3959980.45952835 27228.0120490596 3932752.44747929 40246 161903837 1113437 160790400 0 0 0 0 2758.34673166275 1692572277.23053 458429
367616 179.5 233.924252236064 263.451644924071 2767.33044314384 2762.43268418312 2726.42298221588 0 40.9120557308197 2154 133395.04492178 133395.04492178 368494832 368494832 96098.1621452617 96098.1621452617 265464704 265464704 984.368110035249 3957840.36279128 27251.7524850327 3930588.61030624 40272 161905416 1115016 160790400 0 0 0 0 2759.78040885925 1692572278.67449 459068
368128 179.75 234.129533546627 263.382037107508 2768.75240898132 2763.8546500206 2727.82261371613 0 40.9342951774597 2157 133512.106361038 133512.106361038 369008056 369008056 96182.4935323638 96182.4935323638 265834432 265834432 984.466199718855 3955718.78507948 27274.9959477376 3928443.78913174 40298 161906981 1116581 160790400 0 0 0 0 2761.19209647179 1692572280.09646 459707
368640 180 234.323129037824 263.306474167758 2770.30978918076 2765.41203022003 2729.30399107933 0 41.0628497600555 2160 133622.503974787 133622.503974787 369521280 369521280 96262.0242809963 96262.0242809963 266204160 266204160 984.738789868757 3958960.81813752 27263.1689117434 3931697.64922577 40444 162801835 1118155 161683680 0 0 0 0 2762.73901581764 1692572281.65384 460346
369152 180.25 234.450149724214 263.193701293263 2772.65031003952 2767.7525510788 2731.56940674782 0 41.0856902599335 2163 133694.937380067 133694.937380067 370034504 370034504 96314.2055080381 96314.2055080381 266573888 266573888 985.031894568237 3962988.24891915 27250.0580635021 3935738.19085564 40470 162803357 1119677 161683680 0 0 0 0 2765.06956577301 1692572283.99436 460985
369664 180.5 234.658331420528 263.127936159648 2774.03020811081 2769.13244915009 2732.92696475983 0 41.1077153682709 2166 133813.652761077 133813.652761077 370547728 370547728 96399.7283993879 96399.7283993879 266943616 266943616 985.129072522009 3960872.95617531 27273.8817817207 3933599.07439359 40496 162804941 1121261 161683680 0 0 0 0 2766.43923401833 1692572285.37426 461624
370176 180.75 234.861694069026 263.060258141335 2775.46450710297 2770.56674814224 2734.33934259415 0 41.1295716762543 2169 133929.620085424 133929.620085424 371060952 371060952 96483.2715830588 96483.2715830588 267313344 267313344 985.236180424534 3958799.65331409 27297.3254553 3931502.32785879 40522 162806505 1122825 161683680 0 0 0 0 2767.86329627037 1692572286.80856 462263
370688 181 235.062029352695 262.99164374094 2776.93202495575 2772.03426599503 2735.7321972847 0 41.2570240497589 2172 134043.861058342 134043.861058342 371574176 371574176 96565.5710983482 96565.5710983482 267683072 267683072 985.538102833627 3962149.33963668 27286.2791799955 3934863.06045669 40668 163701359 1124399 162576960 0 0 0 0 2769.32056713104 1692572288.27607 462902
371200 181.25 235.185518313543 262.881557855286 2779.30327796936 2774.40551900864 2738.02878117561 0 41.2790887355804 2175 134114.280501055 134114.280501055 372087400 372087400 96616.301461144 96616.301461144 268052800 268052800 985.83879055709 3966193.81740835 27273.354915148 3938920.4624932 40694 163702875 1125915 162576960 0 0 0 0 2771.68177103996 1692572290.64733 463541
371712 181.5 235.392845140636 262.818202510295 2780.68306207657 2775.78530311584 2739.38653731346 0 41.3008806705475 2178 134232.508393842 134232.508393842 372600624 372600624 96701.4731646188 96701.4731646188 268422528 268422528 985.942527453886 3964116.49500945 27297.0911345805 3936819.40387487 40720 163704452 1127492 162576960 0 0 0 0 2773.05132484436 1692572292.02711 464180
372224 181.75 235.597499763213 262.754166663082 2782.09191703796 2777.19415807724 2740.77290058136 0 41.3232724666595 2181 134349.212464973 134349.212464973 373113848 373113848 96785.5471027259 96785.5471027259 268792256 268792256 986.03508732571 3961996.38904607 27319.9629808608 3934676.4260652 40746 163706014 1129054 162576960 0 0 0 0 2774.449883461 1692572293.43597 464819
372736 182 235.794213998901 262.686662834779 2783.59189605713 2778.69413709641 2742.19455933571 0 41.4556419849396 2184 134461.388539302 134461.388539302 373627072 373627072 96866.3590593172 96866.3590593172 269161984 269161984 986.247020545027 3964974.34374973 27306.5392493012 3937667.80450043 40892 164600865 1130625 163470240 0 0 0 0 2775.93951129913 1692572294.93595 465458
373248 182.25 235.906147138781 262.575002146654 2786.08853316307 2781.19077420235 2744.61305785179 0 41.4808833599091 2187 134525.218287949 134525.218287949 374140296 374140296 96912.3421881415 96912.3421881415 269531712 269531712 986.462474340189 3968662.55937123 27291.4533589967 3941371.10601223 40918 164602387 1132147 163470240 0 0 0 0 2778.42484927177 1692572297.43258 466097
373760 182.5 236.107519953683 262.511339562382 2787.52831697464 2782.63055801392 2746.02976703644 0 41.5028269290924 2190 134640.050911899 134640.050911899 374653520 374653520 96995.0679304839 96995.0679304839 269901440 269901440 986.54049505263 3966494.04003566 27314.4724740499 3939179.56756161 40944 164603968 1133728 163470240 0 0 0 0 2779.85551810265 1692572298.87237 466736
374272 182.75 236.312061919569 262.450092794532 2788.92831015587 2784.03055119514 2747.40783119202 0 41.5246980190277 2193 134756.690740677 134756.690740677 375166744 375166744 97079.0955882206 97079.0955882206 270271168 270271168 986.645651069327 3964436.73357686 27337.6422509047 3937099.09132596 40970 164605532 1135292 163470240 0 0 0 0 2781.24514293671 1692572300.27236 467375
