# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 15:34:25+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
443904 216.75 0.0115218096479329
444416 217 0.0115360852940895
444928 217.25 0.0115504104322938
445440 217.5 0.0115634524372425
445952 217.75 0.0115754725851393
446464 218 0.0115881293397941
446976 218.25 0.0116025674364853
447488 218.5 0.0116179739406385
448000 218.75 0.0116324003501615
448512 219 0.0116450029991487
449024 219.25 0.0116571118258943
449536 219.5 0.0116708614032255
450048 219.75 0.011686906645913
450560 220 0.0117037049450534
451072 220.25 0.0117190445967469
451584 220.5 0.0117321706741906
452096 220.75 0.0117444437049618
452608 221 0.0117580400063875
453120 221.25 0.0117739977195234
453632 221.5 0.0117913730124607
454144 221.75 0.0118081860268898
454656 222 0.011823206731274
455168 222.25 0.0118369056149984
455680 222.5 0.0118507879440855
456192 222.75 0.0118659524573452
456704 223 0.011882334495184
457216 223.25 0.011899133424592
457728 223.5 0.0119156630434338
458240 223.75 0.0119317292427792
458752 224 0.0119474556464345
459264 224.25 0.0119630078271154
459776 224.5 0.0119785130446103
460288 224.75 0.011994133970225
460800 225 0.0120101573250032
461312 225.25 0.0120269270785068
461824 225.5 0.0120444898661813
462336 225.75 0.0120622015454883
462848 226 0.0120789428060339
463360 226.25 0.0120941545799614
463872 226.5 0.0121087407823372
464384 226.75 0.0121245423965781
464896 227 0.0121425329677479
465408 227.25 0.0121616394769878
465920 227.5 0.012179723277767
466432 227.75 0.012195793880667
466944 228 0.0122109421971221
467456 228.25 0.0122269499641215
467968 228.5 0.0122443387559346
468480 228.75 0.0122621799754431
468992 229 0.0122796055003303
469504 229.25 0.012296834398866
470016 229.5 0.012314442507004
470528 229.75 0.0123321530616586
471040 230 0.0123490454558105
471552 230.25 0.0123649718469446
472064 230.5 0.0123811448710143
472576 230.75 0.0123988845510376
473088 231 0.0124179971564
473600 231.25 0.0124368379614758
474112 231.5 0.0124540319644302
474624 231.75 0.0124698400834411
475136 232 0.0124857271186259
475648 232.25 0.0125028598590019
476160 232.5 0.0125212365465532
476672 232.75 0.0125400320548255
477184 233 0.012558359080007
477696 233.25 0.0125756871684487
478208 233.5 0.0125920125825262
478720 233.75 0.0126079988257895
479232 234 0.0126247446522666
479744 234.25 0.0126429208419745
480256 234.5 0.0126619739977219
480768 234.75 0.0126804508980813
481280 235 0.0126973641683611
481792 235.25 0.0127131860695564
482304 235.5 0.0127293392111883
482816 235.75 0.0127467379929029
483328 236 0.0127649725451565
483840 236.25 0.0127829239496118
484352 236.5 0.0127999979103699
484864 236.75 0.0128166030053314
485376 237 0.0128334695269033
485888 237.25 0.0128507175698876
486400 237.5 0.012867790758293
486912 237.75 0.0128842918260673
487424 238 0.0129006414259737
487936 238.25 0.0129176687114969
488448 238.5 0.012935566916008
488960 238.75 0.0129535032688073
489472 239 0.0129704416304385
489984 239.25 0.0129862759423351
490496 239.5 0.0130019869187731
491008 239.75 0.0130186688757657
491520 240 0.0130365066956845
492032 240.25 0.0130547107421797
492544 240.5 0.0130723146637606
493056 240.75 0.0130889619326144
493568 241 0.0131050486159494
494080 241.25 0.0131213066275184
494592 241.5 0.0131382729218097
495104 241.75 0.0131559618076327
495616 242 0.0131738572412899
496128 242.25 0.0131912641475607
496640 242.5 0.0132078783405535
497152 242.75 0.0132241160371312
497664 243 0.0132407650176994
498176 243.25 0.0132581743144814
498688 243.5 0.0132758432386126
499200 243.75 0.0132929536751328
499712 244 0.0133092917297943
500224 244.25 0.0133254801001664
500736 244.5 0.0133422500981239
501248 244.75 0.0133596351470667
501760 245 0.0133770000296233
502272 245.25 0.013393761053574
502784 245.5 0.0134099104106087
503296 245.75 0.013425869273811
503808 246 0.0134420358460672
504320 246.25 0.0134585670387807
504832 246.5 0.0134754279793772
505344 246.75 0.013492420421976
505856 247 0.0135091548175432
506368 247.25 0.01352522361865
506880 247.5 0.0135406036497699
507392 247.75 0.0135558544789735
507904 248 0.0135717280504494
508416 248.25 0.0135884556143625
508928 248.5 0.013605449604914
509440 248.75 0.0136217981886464
509952 249 0.0136370985250408
510464 249.25 0.0136518122669281
510976 249.5 0.0136668148379916
511488 249.75 0.0136825939751358
512000 250 0.0136988502957607
512512 250.25 0.0137148392531768
513024 250.5 0.0137300929794272
513536 250.75 0.0137448123844832
514048 251 0.013759564056838
514560 251.25 0.0137746467815657
515072 251.5 0.0137898375199152
515584 251.75 0.0138047595604662
516096 252 0.0138193679804905
516608 252.25 0.0138339495842684
517120 252.5 0.0138486978533546
517632 252.75 0.0138634504529212
518144 253 0.0138778917138092
518656 253.25 0.0138918985942045
519168 253.5 0.0139056210539421
519680 253.75 0.0139193300064106
520192 254 0.0139332832783878
520704 254.25 0.0139476140638589
521216 254.5 0.0139621346446506
521728 254.75 0.0139762712364712
522240 255 0.0139894706472159
522752 255.25 0.0140018478131795
523264 255.5 0.0140142816224027
523776 255.75 0.0140276251549051
524288 256 0.0140418144765768
524800 256.25 0.0140559195055459
525312 256.5 0.0140690941421678
525824 256.75 0.0140813287695421
526336 257 0.0140932438186199
526848 257.25 0.0141053643149879
527360 257.5 0.0141177787515052
527872 257.75 0.0141303718263187
528384 258 0.0141430814708241
528896 258.25 0.0141558099625068
529408 258.5 0.0141682530163565
529920 258.75 0.0141800402004164
530432 259 0.0141911111450426
530944 259.25 0.0142018880128015
531456 259.5 0.0142129980834356
531968 259.75 0.014224773706499
532480 260 0.0142369753642022
532992 260.25 0.0142489639527879
533504 260.5 0.014260157833102
534016 260.75 0.0142704229819467
534528 261 0.014280162626472
535040 261.25 0.0142900880477247
535552 261.5 0.0143007774871061
536064 261.75 0.0143122259470642
536576 262 0.0143237169578175
537088 262.25 0.0143342781877948
537600 262.5 0.0143435061870802
538112 262.75 0.0143520308611949
538624 263 0.0143610509605034
539136 263.25 0.014371267620697
539648 263.5 0.0143822380289344
540160 263.75 0.0143927957603703
540672 264 0.0144020992765444
541184 264.25 0.0144102900723914
541696 264.5 0.0144182450228207
542208 264.75 0.0144268076083816
542720 265 0.0144362072994955
543232 265.25 0.0144460095883865
543744 265.5 0.014455480016528
544256 265.75 0.0144640800895976
544768 266 0.014471819332892
545280 266.25 0.0144792373251356
545792 266.5 0.0144869929120817
546304 266.75 0.014495365621976
546816 267 0.0145040821639849
547328 267.25 0.0145125826083437
547840 267.5 0.0145204539616764
548352 267.75 0.0145276893038935
548864 268 0.0145346451149717
549376 268.25 0.0145417698489276
549888 268.5 0.0145492732792754
550400 268.75 0.0145569677243967
550912 269 0.0145644449887841
551424 269.25 0.0145714590319629
551936 269.5 0.0145781336021055
552448 269.75 0.0145847811799387
552960 270 0.0145915599345404
553472 270.25 0.0145983512878963
553984 270.5 0.0146049377757505
554496 270.75 0.0146112385480734
555008 271 0.0146173819408008
555520 271.25 0.0146235943087108
556032 271.5 0.0146299920066684
556544 271.75 0.0146364189181725
557056 272 0.0146425219212213
557568 272.25 0.0146480985847654
558080 272.5 0.0146533856384839
558592 272.75 0.0146588812842395
559104 273 0.0146648074067547
559616 273.25 0.0146708370784927
560128 273.5 0.0146764565804368
560640 273.75 0.0146815379394042
561152 274 0.0146864277161024
561664 274.25 0.0146914919097177
562176 274.5 0.0146967254571252
562688 274.75 0.0147018638670569
563200 275 0.0147067500699242
563712 275.25 0.0147114676372803
564224 275.5 0.0147161660918866
564736 275.75 0.0147208904992598
565248 276 0.014725597087374
565760 276.25 0.0147302178232791
566272 276.5 0.0147346440496953
566784 276.75 0.0147387464440544
567296 277 0.0147425534161682
567808 277.25 0.0147463929073083
568320 277.5 0.0147506711821006
568832 277.75 0.014755373320507
569344 278 0.0147598781505235
569856 278.25 0.0147634961026236
570368 278.5 0.0147662696539156
570880 278.75 0.0147690757941152
571392 279 0.0147727560391748
571904 279.25 0.0147771898923525
572416 279.5 0.0147814051853339
572928 279.75 0.0147846298438607
573440 280 0.0147870703956011
573952 280.25 0.0147895668642781
574464 280.5 0.0147926341410816
574976 280.75 0.0147960296759537
575488 281 0.0147992072966133
576000 281.25 0.0148019593777124
576512 281.5 0.0148045076682497
577024 281.75 0.0148071070960721
577536 282 0.0148097417337968
578048 282.25 0.0148122122613981
578560 282.5 0.0148144014784361
579072 282.75 0.0148164020834382
579584 283 0.0148184391537475
580096 283.25 0.0148206971652182
580608 283.5 0.0148231527747379
581120 283.75 0.0148255083057986
581632 284 0.0148273492890251
582144 284.25 0.0148285148255649
582656 284.5 0.0148293728244453
583168 284.75 0.0148306193749934
583680 285 0.0148326477781032
584192 285.25 0.0148350820383913
584704 285.5 0.0148370332475431
585216 285.75 0.01483791158839
585728 286 0.0148379949520521
586240 286.25 0.0148381764524835
586752 286.5 0.0148391549371583
587264 286.75 0.0148408553291207
587776 287 0.0148425655481126
588288 287.25 0.014843577962498
588800 287.5 0.0148437395826845
589312 287.75 0.014843490055269
589824 288 0.0148434337586926
590336 288.25 0.0148438563563526
590848 288.5 0.0148445904595056
591360 288.75 0.0148452698312251
591872 289 0.0148456431361741
592384 289.25 0.0148456503128666
592896 289.5 0.0148453272709249
593408 289.75 0.014844782816985
593920 290 0.0148442519211211
594432 290.25 0.0148439984926695
594944 290.5 0.0148440484076607
595456 290.75 0.0148440828412436
595968 291 0.0148437111501322
596480 291.25 0.0148428519059821
596992 291.5 0.0148417720561607
597504 291.75 0.0148407787813239
598016 292 0.0148399682270712
598528 292.25 0.0148392677809985
599040 292.5 0.0148385767437763
599552 292.75 0.014837775577426
600064 293 0.0148367016634021
600576 293.25 0.0148352757564026
601088 293.5 0.014833656685421
601600 293.75 0.0148321464993994
602112 294 0.0148308884697817
602624 294.25 0.0148297309957992
603136 294.5 0.0148284332558165
603648 294.75 0.0148269230784734
604160 295 0.0148252725106344
604672 295.25 0.0148234949602773
605184 295.5 0.0148215229178694
605696 295.75 0.0148194134847227
606208 296 0.0148174309776421
606720 296.25 0.0148157910701271
607232 296.5 0.0148143491734116
607744 296.75 0.0148126620365831
608256 297 0.0148104134981853
608768 297.25 0.0148077410045154
609280 297.5 0.0148051069908967
609792 297.75 0.0148028703929338
610304 298 0.0148010023975664
610816 298.25 0.0147991745197033
611328 298.5 0.0147970560616111
611840 298.75 0.0147945329117186
612352 299 0.0147917322747156
612864 299.25 0.014788915912108
613376 299.5 0.0147863207239629
613888 299.75 0.0147839991063125
614400 300 0.0147817595603452
614912 300.25 0.0147793108841713
615424 300.5 0.0147765321169688
615936 300.75 0.0147735948602114
616448 301 0.0147707722086579
616960 301.25 0.0147681348677452
617472 301.5 0.0147654969395563
617984 301.75 0.0147626710309471
618496 302 0.0147596995370587
619008 302.25 0.0147567769891876
619520 302.5 0.0147539951680571
620032 302.75 0.0147512488350209
620544 303 0.0147483837534515
621056 303.25 0.0147453563361683
621568 303.5 0.0147422281618868
622080 303.75 0.014739080100855
622592 304 0.0147359857916844
623104 304.25 0.0147330155508132
623616 304.5 0.0147301794896657
624128 304.75 0.0147273608582737
624640 305 0.0147243708533123
625152 305.25 0.0147211133357769
625664 305.5 0.0147176875839908
626176 305.75 0.0147143146662903
626688 306 0.0147111649484373
627200 306.25 0.0147082456647583
627712 306.5 0.0147054176136834
628224 306.75 0.0147024931387136
628736 307 0.0146993380626708
629248 307.25 0.0146959352762542
629760 307.5 0.0146923991267966
630272 307.75 0.0146889351207239
630784 308 0.0146857416727095
631296 308.25 0.0146828802934497
631808 308.5 0.0146801927178314
632320 308.75 0.0146773576351991
632832 309 0.0146740981027929
633344 309.25 0.0146704118749883
633856 309.5 0.0146666299656405
634368 309.75 0.0146632083162949
634880 310 0.014660375207966
635392 310.25 0.0146579174331427
635904 310.5 0.0146553186429379
636416 310.75 0.0146521695523508
636928 311 0.0146485029437458
637440 311.25 0.0146447550339699
637952 311.5 0.01464140009539
638464 311.75 0.014638591264055
638976 312 0.0146360866913693
639488 312.25 0.0146334652001832
640000 312.5 0.0146304402636826
640512 312.75 0.014627060492994
641024 313 0.0146236557700656
641536 313.25 0.0146205434001401
642048 313.5 0.0146177382907827
642560 313.75 0.0146149776024365
643072 314 0.0146120588506312
643584 314.25 0.0146090865277054
644096 314.5 0.0146062925371056
644608 314.75 0.0146036509746731
645120 315 0.0146008272092876
645632 315.25 0.0145975909415266
646144 315.5 0.0145941852129551
646656 315.75 0.0145911444469403
647168 316 0.0145887257459014
647680 316.25 0.0145866005906317
648192 316.5 0.0145841537882445
648704 316.75 0.0145810590775988
649216 317 0.0145775499075739
649728 317.25 0.014574179514992
650240 317.5 0.0145713582418006
650752 317.75 0.014569071538997
651264 318 0.0145669387701954
651776 318.25 0.0145645010325004
652288 318.5 0.014561527199601
652800 318.75 0.0145581646540237
653312 319 0.014554848129696
653824 319.25 0.014552003018147
654336 319.5 0.0145497244110123
654848 319.75 0.0145476791658993
655360 320 0.0145453506451545
655872 320.25 0.0145424637220511
656384 320.5 0.0145392280566182
656896 320.75 0.0145361564382856
657408 321 0.0145336039380489
657920 321.25 0.0145314649184714
658432 321.5 0.0145293228253576
658944 321.75 0.0145268804145269
659456 322 0.0145242088465196
659968 322.25 0.0145215809337917
660480 322.5 0.0145191353460726
660992 322.75 0.0145167798745958
661504 323 0.0145144043782968
662016 323.25 0.014512081825942
662528 323.5 0.0145099804794985
663040 323.75 0.0145081059085482
663552 324 0.0145062177072279
664064 324.25 0.0145040517018921
664576 324.5 0.0145016119851106
665088 324.75 0.0144992152331303
665600 325 0.014497233259119
666112 325.25 0.0144957727849083
666624 325.5 0.0144945710559117
667136 325.75 0.0144931878536931
667648 326 0.0144913440778792
668160 326.25 0.014489155646933
668672 326.5 0.0144870761155615
669184 326.75 0.0144855569294934
669696 327 0.0144846668890391
670208 327.25 0.014484004617394
670720 327.5 0.0144830337291643
671232 327.75 0.0144815701887371
671744 328 0.0144799469192827
672256 328.25 0.0144786677458131
672768 328.5 0.014477904872451
673280 328.75 0.0144773810826062
673792 329 0.0144767448461934
674304 329.25 0.0144759750637572
674816 329.5 0.0144753361699654
675328 329.75 0.0144749752095096
675840 330 0.0144747005679584
676352 330.25 0.0144742379196015
676864 330.5 0.0144736311260766
677376 330.75 0.014473253387601
677888 331 0.0144733865350408
678400 331.25 0.0144738820033698
678912 331.5 0.0144743174198184
679424 331.75 0.0144744464330952
679936 332 0.0144744105287772
680448 332.25 0.0144745286360028
680960 332.5 0.0144749869417073
681472 332.75 0.0144757628311622
681984 333 0.0144767355046898
682496 333.25 0.0144777638324514
683008 333.5 0.0144787118786423
683520 333.75 0.0144795378731653
684032 334 0.0144803885652242
684544 334.25 0.0144815072051056
685056 334.5 0.0144829836410918
685568 334.75 0.0144846464059557
686080 335 0.0144862599160504
686592 335.25 0.0144877911155318
687104 335.5 0.0144894162845452
687616 335.75 0.0144912852293249
688128 336 0.0144933566720368
688640 336.25 0.014495482348189
689152 336.5 0.0144975889887876
689664 336.75 0.0144997364462373
690176 337 0.0145020380172146
690688 337.25 0.0145045734563815
691200 337.5 0.0145073509211021
691712 337.75 0.014510281695603
692224 338 0.01451318812024
692736 338.25 0.0145159248615926
693248 338.5 0.0145185650582428
693760 338.75 0.0145214256195886
694272 339 0.014524802103735
694784 339.25 0.0145286384778561
695296 339.5 0.0145325217492021
695808 339.75 0.0145360686899233
696320 340 0.0145393040784776
696832 340.25 0.0145426157950507
697344 340.5 0.0145463570729885
697856 340.75 0.0145505476354109
698368 341 0.0145549506136
698880 341.25 0.0145593483216444
699392 341.5 0.0145636854529602
699904 341.75 0.0145680002663182
700416 342 0.0145723206834183
700928 342.25 0.0145766688241057
701440 342.5 0.0145811301378777
701952 342.75 0.014585861484269
702464 343 0.0145909840940078
702976 343.25 0.014596429377906
703488 343.5 0.0146018917607933
704000 343.75 0.014607012538562
704512 344 0.0146117156082076
705024 344.25 0.0146163816252381
705536 344.5 0.0146215963064733
706048 344.75 0.0146276206398002
706560 345 0.0146340950204517
707072 345.25 0.0146403251125402
707584 345.5 0.014645906376172
708096 345.75 0.0146510759564377
708608 346 0.0146564614649385
709120 346.25 0.0146625081393122
709632 346.5 0.0146691424774424
710144 346.75 0.0146759308484245
710656 347 0.0146824992018419
711168 347.25 0.0146887975664659
711680 347.5 0.0146950250295645
712192 347.75 0.0147013783604553
712704 348 0.0147079096295036
713216 348.25 0.014714598833222
713728 348.5 0.0147214844928206
714240 348.75 0.0147286394577165
714752 349 0.0147359986372458
715264 349.25 0.0147432848254681
715776 349.5 0.0147502187955898
716288 349.75 0.0147568532075041
716800 350 0.0147636368438171
717312 350.25 0.0147710396306978
717824 350.5 0.0147790686327095
718336 350.75 0.0147872031737938
718848 351 0.0147948736250882
719360 351.25 0.0148020101269181
719872 351.5 0.0148090877951262
720384 351.75 0.0148166369520792
720896 352 0.0148247537298088
721408 352.25 0.014833095279235
721920 352.5 0.0148412801374293
722432 352.75 0.014849221383599
722944 353 0.0148570965869662
723456 353.25 0.0148650957118169
723968 353.5 0.0148732582473968
724480 353.75 0.0148815166705985
724992 354 0.0148898256726531
725504 354.25 0.0148982226810373
726016 354.5 0.0149067760672025
726528 354.75 0.0149154788505145
727040 355 0.0149241912356805
727552 355.25 0.0149327213507219
728064 355.5 0.0149410232567348
728576 355.75 0.0149493301182142
729088 356 0.0149580220760533
729600 356.25 0.0149672708509761
730112 356.5 0.0149767973162743
730624 356.75 0.0149860503420788
731136 357 0.0149947043091171
731648 357.25 0.0150029987490997
732160 357.5 0.0150115552999099
732672 357.75 0.0150208251428542
733184 358 0.0150306931217618
733696 358.25 0.0150405993485831
734208 358.5 0.0150500332993407
734720 358.75 0.0150589371917632
735232 359 0.0150676965713846
735744 359.25 0.0150767899027543
736256 359.5 0.0150864266577296
736768 359.75 0.0150964442344766
737280 360 0.0151064825087299
737792 360.25 0.0151162544594979
738304 360.5 0.0151257163189254
738816 360.75 0.015135059040705
739328 361 0.015144561821724
739840 361.25 0.0151544041809415
740352 361.5 0.0151645473300049
740864 361.75 0.0151747715923011
741376 362 0.0151848573094236
741888 362.25 0.0151947624295178
742400 362.5 0.0152046307257624
742912 362.75 0.0152146292762156
743424 363 0.0152247965954825
743936 363.25 0.0152350573395987
744448 363.5 0.0152453497627927
744960 363.75 0.0152556865322155
745472 364 0.0152660853016992
745984 364.25 0.0152764957210891
746496 364.5 0.0152868534750215
747008 364.75 0.0152971932276311
747520 365 0.0153076450475838
748032 365.25 0.0153182806996626
748544 365.5 0.0153289972903429
749056 365.75 0.0153396170866176
749568 366 0.0153501122778897
750080 366.25 0.0153606707683013
750592 366.5 0.0153714870436908
751104 366.75 0.0153825128439603
751616 367 0.0153934826404299
752128 367.25 0.0154042051149717
752640 367.5 0.01541478121294
753152 367.75 0.0154254958551908
753664 368 0.0154365212962995
754176 368.25 0.0154477688645999
754688 368.5 0.0154590128117207
755200 368.75 0.0154700993093245
755712 369 0.0154810265556519
756224 369.25 0.0154918928326602
756736 369.5 0.0155028309726336
757248 369.75 0.0155139649506987
757760 370 0.0155253407505429
758272 370.25 0.0155368536301945
758784 370.5 0.0155482834172202
759296 370.75 0.0155594675929188
759808 371 0.015570459852597
760320 371.25 0.0155814937112827
760832 371.5 0.0155927715633172
761344 371.75 0.0156042965391499
761856 372 0.0156159098451847
762368 372.25 0.0156274567448415
762880 372.5 0.0156388827052572
763392 372.75 0.015650197862549
763904 373 0.0156614319499712
764416 373.25 0.0156726682060611
764928 373.5 0.0156840612263364
765440 373.75 0.0156957193273803
765952 374 0.0157075441313736
766464 374.25 0.015719257808012
766976 374.5 0.0157306568314799
767488 374.75 0.0157418272535484
768000 375 0.0157530634196088
768512 375.25 0.015764574614215
769024 375.5 0.0157763081214532
769536 375.75 0.0157880575374503
770048 376 0.0157996864938809
770560 376.25 0.015811206008103
771072 376.5 0.0158226692587845
771584 376.75 0.0158340708598712
772096 377 0.0158453938806581
772608 377.25 0.0158567258507995
773120 377.5 0.0158682506196725
773632 377.75 0.0158800604012442
774144 378 0.0158919760654255
774656 378.25 0.0159036249453864
775168 378.5 0.015914779337786
775680 378.75 0.0159256342332056
776192 379 0.0159366908431184
776704 379.25 0.0159483024164565
777216 379.5 0.015960326835903
777728 379.75 0.0159722496946387
778240 380 0.0159836525939914
778752 380.25 0.0159945567968883
779264 380.5 0.0160053449879338
779776 380.75 0.0160164078706781
780288 381 0.0160278688444476
780800 381.25 0.0160395656048605
781312 381.5 0.016051207805965
781824 381.75 0.0160625571332239
782336 382 0.0160735478472226
782848 382.25 0.0160843172466649
783360 382.5 0.0160951252456826
783872 382.75 0.0161061888368059
784384 383 0.0161175336266074
784896 383.25 0.0161289749043797
785408 383.5 0.0161402480801785
785920 383.75 0.0161511922771422
786432 384 0.0161618537416578
786944 384.25 0.0161724418239985
787456 384.5 0.016183178881084
787968 384.75 0.0161941532903423
788480 385 0.0162052711367447
788992 385.25 0.016216329313918
789504 385.5 0.0162271547452178
790016 385.75 0.0162377154665628
790528 386 0.0162481299757931
791040 386.25 0.0162585738138069
791552 386.5 0.0162691587009732
792064 386.75 0.0162798733576565
792576 387 0.0162906126413235
793088 387.25 0.0163012507031979
793600 387.5 0.0163117044607446
794112 387.75 0.0163219695694055
794624 388 0.0163321269582546
795136 388.25 0.0163423057948618
795648 388.5 0.0163526024318108
796160 388.75 0.0163630061389337
796672 389 0.0163734016591692
797184 389.25 0.0163836563135164
797696 389.5 0.0163937155099656
798208 389.75 0.0164036260839597
798720 390 0.0164134863050134
799232 390.25 0.0164233841755099
799744 390.5 0.0164333642184666
800256 390.75 0.0164434107586567
800768 391 0.0164534384271529
801280 391.25 0.0164633218525429
801792 391.5 0.0164729835676165
802304 391.75 0.0164824781227196
802816 392 0.0164919720698184
803328 392.25 0.0165016072438714
803840 392.5 0.0165113671812546
804352 392.75 0.0165210839759888
804864 393 0.0165305899824826
805376 393.25 0.016539872575245
805888 393.5 0.0165490824880761
806400 393.75 0.0165583849687465
806912 394 0.0165677958095107
807424 394.25 0.016577165792383
807936 394.5 0.0165863366751518
808448 394.75 0.0165953142311829
808960 395 0.0166042723571313
809472 395.25 0.0166133710519695
809984 395.5 0.0166225750707644
810496 395.75 0.0166316719761097
811008 396 0.0166404813913865
811520 396.25 0.0166490429701321
812032 396.5 0.0166575904929888
812544 396.75 0.0166663365168573
813056 397 0.0166752749908057
813568 397.25 0.0166841836082777
814080 397.5 0.0166928184765496
814592 397.75 0.0167011252647452
815104 398 0.0167092827153453
815616 398.25 0.0167175417570371
816128 398.5 0.0167260028770621
816640 398.75 0.016734534497217
817152 399 0.0167429100679376
817664 399.25 0.0167510299206629
818176 399.5 0.0167590025873396
818688 399.75 0.0167670031866361
819200 400 0.0167750694159014
