# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 15:34:25+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
415232 202.75 -0.00452749537665838
415744 203 -0.00452971033620121
416256 203.25 -0.00453240727998641
416768 203.5 -0.0045350127927843
417280 203.75 -0.00453711871715777
417792 204 -0.00453901656367918
418304 204.25 -0.00454131881533088
418816 204.5 -0.00454414131127457
419328 204.75 -0.00454695242325832
419840 205 -0.00454932079006136
420352 205.25 -0.00455151527516124
420864 205.5 -0.0045540949699227
421376 205.75 -0.00455709849625904
421888 206 -0.00456001946508148
422400 206.25 -0.00456255413234237
422912 206.5 -0.00456499562413199
423424 206.75 -0.00456776918941445
423936 207 -0.00457086122312756
424448 207.25 -0.0045739333095182
424960 207.5 -0.0045767695717327
425472 207.75 -0.00457949224475019
425984 208 -0.0045822836910873
426496 208.25 -0.00458513964885826
427008 208.5 -0.00458796018733128
427520 208.75 -0.00459068974802959
428032 209 -0.00459334123851529
428544 209.25 -0.0045959543244545
429056 209.5 -0.00459851353685668
429568 209.75 -0.00460097230126648
430080 210 -0.00460338517877324
430592 210.25 -0.004605844486876
431104 210.5 -0.0046082810501978
431616 210.75 -0.00461051818285482
432128 211 -0.00461253739479436
432640 211.25 -0.00461456764457718
433152 211.5 -0.00461682119182086
433664 211.75 -0.00461916590595561
434176 212 -0.00462123567801849
434688 212.25 -0.00462290604220738
435200 212.5 -0.0046244796530668
435712 212.75 -0.0046265502540916
436224 213 -0.00462899910694726
436736 213.25 -0.00463130062338047
437248 213.5 -0.00463314983543257
437760 213.75 -0.00463477818346265
438272 214 -0.00463665396196211
438784 214.25 -0.00463887533346723
439296 214.5 -0.00464105800251208
439808 214.75 -0.00464283370622278
440320 215 -0.00464430624306175
440832 215.25 -0.00464591087795326
441344 215.5 -0.00464786541130014
441856 215.75 -0.00464989862436046
442368 216 -0.00465159970671281
442880 216.25 -0.00465293646150976
443392 216.5 -0.00465427397504029
443904 216.75 -0.00465589267913579
444416 217 -0.00465765312930863
444928 217.25 -0.0046592247389239
445440 217.5 -0.00466052582311384
445952 217.75 -0.00466177961861646
446464 218 -0.0046631625497877
446976 218.25 -0.00466456779043401
447488 218.5 -0.00466581698422221
448000 218.75 -0.00466698417864528
448512 219 -0.00466829287236882
449024 219.25 -0.00466972178828494
449536 219.5 -0.00467097811146336
450048 219.75 -0.00467193141045823
450560 220 -0.00467285310218592
451072 220.25 -0.00467407569662007
451584 220.5 -0.00467553058525526
452096 220.75 -0.00467683104227403
452608 221 -0.00467780147246091
453120 221.25 -0.00467868536015353
453632 221.5 -0.00467977962644542
454144 221.75 -0.00468108163837304
454656 222 -0.00468236309168863
455168 222.25 -0.004683476652649
455680 222.5 -0.00468453092971056
456192 222.75 -0.00468571991367528
456704 223 -0.00468702176393519
457216 223.25 -0.00468824821984602
457728 223.5 -0.00468937702997314
458240 223.75 -0.00469059759827529
458752 224 -0.00469202021992634
459264 224.25 -0.00469352867114606
459776 224.5 -0.00469493486883117
460288 224.75 -0.0046962008369151
460800 225 -0.00469750114225885
461312 225.25 -0.00469904763751232
461824 225.5 -0.0047008413939148
462336 225.75 -0.00470264264319259
462848 226 -0.00470423930741534
463360 226.25 -0.00470572348395503
463872 226.5 -0.00470741767699418
464384 226.75 -0.00470948615054944
464896 227 -0.00471169315512748
465408 227.25 -0.00471367270642542
465920 227.5 -0.00471543444008686
466432 227.75 -0.00471740565193614
466944 228 -0.00471985990160028
467456 228.25 -0.00472249800731388
467968 228.5 -0.00472484952194157
468480 228.75 -0.00472693357494458
468992 229 -0.00472924448829352
469504 229.25 -0.00473208585503266
470016 229.5 -0.00473519769761937
470528 229.75 -0.00473814622515896
471040 230 -0.00474087134370384
471552 230.25 -0.00474370520721338
472064 230.5 -0.00474694127378902
472576 230.75 -0.0047505063848549
473088 231 -0.00475408389496901
473600 231.25 -0.0047575133725302
474112 231.5 -0.00476096976515516
474624 231.75 -0.00476471974533922
475136 232 -0.00476879513526681
475648 232.25 -0.00477297961555429
476160 232.5 -0.00477709063850649
476672 232.75 -0.00478118235157156
477184 233 -0.00478543524507068
477696 233.25 -0.00478992437497672
478208 233.5 -0.00479458022450435
478720 233.75 -0.0047993351372405
479232 234 -0.00480419560543905
479744 234.25 -0.00480915081598746
480256 234.5 -0.0048141292540172
480768 234.75 -0.00481913615721433
481280 235 -0.00482432307871831
481792 235.25 -0.00482978724698751
482304 235.5 -0.00483541179216297
482816 235.75 -0.0048409937133244
483328 236 -0.00484653028248492
483840 236.25 -0.00485221862668081
484352 236.5 -0.00485812120455383
484864 236.75 -0.00486401495555856
485376 237 -0.00486969500729733
485888 237.25 -0.00487531200924983
486400 237.5 -0.00488117929735281
486912 237.75 -0.00488727704902331
487424 238 -0.0048932284465705
487936 238.25 -0.00489884748536009
488448 238.5 -0.00490442941984601
488960 238.75 -0.0049103106110839
489472 239 -0.00491636019948928
489984 239.25 -0.00492216746578904
490496 239.5 -0.00492764370001917
491008 239.75 -0.00493316771634802
491520 240 -0.00493904285552243
492032 240.25 -0.00494502492309103
492544 240.5 -0.0049506443087216
493056 240.75 -0.00495588771335885
493568 241 -0.00496122555984339
494080 241.25 -0.0049669590320721
494592 241.5 -0.00497280830644779
495104 241.75 -0.00497828083565569
495616 242 -0.00498333596899128
496128 242.25 -0.00498845654576683
496640 242.5 -0.004993973749533
497152 242.75 -0.00499958321817574
497664 243 -0.00500478783012511
498176 243.25 -0.00500961904275718
498688 243.5 -0.00501456927676584
499200 243.75 -0.00501986722068172
499712 244 -0.00502516707382915
500224 244.25 -0.0050300822294025
500736 244.5 -0.00503473829898995
501248 244.75 -0.00503953688125282
501760 245 -0.0050445509106026
502272 245.25 -0.00504946736523537
502784 245.5 -0.00505408566490493
503296 245.75 -0.00505858607118658
503808 246 -0.00506397493783152
504320 246.25 -0.00507007702351769
504832 246.5 -0.00507606090084234
505344 246.75 -0.00508185085404243
505856 247 -0.00508763286604255
506368 247.25 -0.00509354554004264
506880 247.5 -0.00509947908330202
507392 247.75 -0.00510526030031357
507904 248 -0.00511094018897195
508416 248.25 -0.0051167237380311
508928 248.5 -0.00512262913004844
509440 248.75 -0.00512844055373647
509952 249 -0.005134051219029
510464 249.25 -0.00513963868695779
510976 249.5 -0.00514538462899593
511488 249.75 -0.00515117545313148
512000 250 -0.00515675950376413
512512 250.25 -0.00516213933186611
513024 250.5 -0.00516758654187847
513536 250.75 -0.00517324092193277
514048 251 -0.00517890831411284
514560 251.25 -0.00518435422132514
515072 251.5 -0.00518964107347096
515584 251.75 -0.00519501380417765
516096 252 -0.00520052654232427
516608 252.25 -0.00520599568478059
517120 252.5 -0.00521134018779554
517632 252.75 -0.0052167204812989
518144 253 -0.00522225145141147
518656 253.25 -0.00522779125354569
519168 253.5 -0.00523314460955597
519680 253.75 -0.00523837326389848
520192 254 -0.0052437734076587
520704 254.25 -0.00524949321210573
521216 254.5 -0.00525528874305466
521728 254.75 -0.00526085286039874
522240 255 -0.00526628782574543
522752 255.25 -0.00527197536632845
523264 255.5 -0.00527803405698302
523776 255.75 -0.00528418946618679
524288 256 -0.00529020428236669
524800 256.25 -0.00529621128954753
525312 256.5 -0.00530272502471742
525824 256.75 -0.00531083901849856
526336 257 -0.00531899965677809
526848 257.25 -0.00532695199355136
527360 257.5 -0.00533496217362493
527872 257.75 -0.00534333558018469
528384 258 -0.00535199257527538
528896 258.25 -0.00536066529679898
529408 258.5 -0.00536925086987091
529920 258.75 -0.00537792127802513
530432 259 -0.0053868836825845
530944 259.25 -0.00539607734623957
531456 259.5 -0.00540528033110897
531968 259.75 -0.00541445358190268
532480 260 -0.00542377382543961
532992 260.25 -0.00543335953919959
533504 260.5 -0.00544311274951968
534016 260.75 -0.00545286410293913
534528 261 -0.00546259863231994
535040 261.25 -0.00547246456795803
535552 261.5 -0.00548257568790083
536064 261.75 -0.00549285796675849
536576 262 -0.00550313590157998
537088 262.25 -0.00551337355362421
537600 262.5 -0.00552372233998125
538112 262.75 -0.00553429593088813
538624 263 -0.00554500810491257
539136 263.25 -0.00555570863962957
539648 263.5 -0.00556639117694099
540160 263.75 -0.005577171788492
540672 264 -0.00558807473123458
541184 264.25 -0.00559905873228527
541696 264.5 -0.0056101156899302
542208 264.75 -0.00562120939927051
542720 265 -0.00563232990366373
543232 265.25 -0.00564352972268311
543744 265.5 -0.00565475796981893
544256 265.75 -0.00566594079691208
544768 266 -0.00567718832157671
545280 266.25 -0.00568864685009691
545792 266.5 -0.00570022830694952
546304 266.75 -0.00571174364254239
546816 267 -0.00572308349641202
547328 267.25 -0.00573434119527864
547840 267.5 -0.00574582225494853
548352 267.75 -0.0057573375120237
548864 268 -0.00576868965492765
549376 268.25 -0.0057797757592166
549888 268.5 -0.00579070207370006
550400 268.75 -0.0058015904484553
550912 269 -0.00581243582715676
551424 269.25 -0.00582314073470736
551936 269.5 -0.00583366360588889
552448 269.75 -0.00584410293201969
552960 270 -0.00585454861543738
553472 270.25 -0.00586490797807804
553984 270.5 -0.00587501429187032
554496 270.75 -0.0058848799232694
555008 271 -0.00589470755351546
555520 271.25 -0.00590461533343499
556032 271.5 -0.00591445974267026
556544 271.75 -0.00592403549424167
557056 272 -0.00593336143341383
557568 272.25 -0.00594263286753551
558080 272.5 -0.00595195037294567
558592 272.75 -0.00596122296040173
559104 273 -0.00597030302516579
559616 273.25 -0.00597913378933276
560128 273.5 -0.00598778685353253
560640 273.75 -0.00599639845411896
561152 274 -0.00600499667543112
561664 274.25 -0.00601342571534581
562176 274.5 -0.00602153907395045
562688 274.75 -0.00602938914337086
563200 275 -0.00603714508032314
563712 275.25 -0.00604489526552284
564224 275.5 -0.00605256495033374
564736 275.75 -0.00606001339994566
565248 276 -0.00606721446392297
565760 276.25 -0.00607427530319304
566272 276.5 -0.00608127268173792
566784 276.75 -0.00608818019261246
567296 277 -0.00609495123424179
567808 277.25 -0.00610159606924086
568320 277.5 -0.00610817436581001
568832 277.75 -0.00611470840340306
569344 278 -0.00612166328084777
569856 278.25 -0.00613017129744816
570368 278.5 -0.00613852655149733
570880 278.75 -0.00614685978819597
571392 279 -0.00615516893768294
571904 279.25 -0.00616329616867935
572416 279.5 -0.00617110583503583
572928 279.75 -0.00617867177230479
573440 280 -0.00618617137651439
573952 280.25 -0.0061935986681884
574464 280.5 -0.0062007715737155
574976 280.75 -0.00620763306987672
575488 281 -0.00621433916101519
576000 281.25 -0.00622101282677402
576512 281.5 -0.00622755789352444
577024 281.75 -0.00623379773232907
577536 282 -0.00623974232593108
578048 282.25 -0.00624558372127637
578560 282.5 -0.00625141903731876
579072 282.75 -0.00625714233797771
579584 283 -0.00626262377907658
580096 283.25 -0.00626786428706106
580608 283.5 -0.00627298268380688
581120 283.75 -0.00627808539464408
581632 284 -0.00628312432202506
582144 284.25 -0.0062879653862534
582656 284.5 -0.00629261447702962
583168 284.75 -0.00629722911660176
583680 285 -0.00630190597242828
584192 285.25 -0.00630658584665626
584704 285.5 -0.00631115501823493
585216 285.75 -0.00631558217513515
585728 286 -0.00631997680016169
586240 286.25 -0.00632449224532241
586752 286.5 -0.00632913465151388
587264 286.75 -0.00633374647812245
587776 287 -0.00633823182238914
588288 287.25 -0.00634269396445329
588800 287.5 -0.00634729302474323
589312 287.75 -0.00635205093200431
589824 288 -0.00635683839394847
590336 288.25 -0.00636158292024688
590848 288.5 -0.00636766803967149
591360 288.75 -0.00637390262368449
591872 289 -0.00638034116498189
592384 289.25 -0.00638682897479554
592896 289.5 -0.0063932250891407
593408 289.75 -0.00639960869546142
593920 290 -0.00640614891215203
594432 290.25 -0.00641287328664536
594944 290.5 -0.00641965628156287
595456 290.75 -0.00642638997685341
595968 291 -0.00643311238764333
596480 291.25 -0.00643996408000965
596992 291.5 -0.00644700095430053
597504 291.75 -0.00645410672561949
598016 292 -0.00646116718791003
598528 292.25 -0.00646824798687173
599040 292.5 -0.0064754445714252
599552 292.75 -0.0064827478589518
600064 293 -0.00649011444546046
600576 293.25 -0.00649751119588463
601088 293.5 -0.00650493537346552
601600 293.75 -0.00651239583803023
602112 294 -0.00651987831595494
602624 294.25 -0.00652741461133594
603136 294.5 -0.00653506490001107
603648 294.75 -0.00654279085003252
604160 295 -0.00655048402858257
604672 295.25 -0.00655811287693809
605184 295.5 -0.00656575563502606
605696 295.75 -0.00657349976102532
606208 296 -0.00658133972278636
606720 296.25 -0.00658918335002039
607232 296.5 -0.00659696913404485
607744 296.75 -0.00660477129586986
608256 297 -0.00661264541660224
608768 297.25 -0.0066205542829566
609280 297.5 -0.00662844059319405
609792 297.75 -0.00663628108024084
610304 298 -0.00664412757252754
610816 298.25 -0.0066518506932912
611328 298.5 -0.00665948548755152
611840 298.75 -0.00666704828733908
612352 299 -0.00667451102066598
612864 299.25 -0.00668185291164532
613376 299.5 -0.00668908982531373
613888 299.75 -0.00669625347586144
614400 300 -0.00670336744807617
614912 300.25 -0.00671042493429552
615424 300.5 -0.00671739564414107
615936 300.75 -0.00672426552360513
616448 301 -0.00673103312620323
616960 301.25 -0.00673763431880609
617472 301.5 -0.00674398670319996
617984 301.75 -0.00675008537908455
618496 302 -0.00675596328016519
619008 302.25 -0.00676161533630925
619520 302.5 -0.00676697182129532
620032 302.75 -0.00677193490569041
620544 303 -0.00677648632948817
621056 303.25 -0.00678071355441855
621568 303.5 -0.00678470235039698
622080 303.75 -0.00678846170539125
622592 304 -0.00679194679239217
623104 304.25 -0.00679511169608603
623616 304.5 -0.00679795465497418
624128 304.75 -0.00680052425463524
624640 305 -0.00680288683772334
625152 305.25 -0.00680508716383888
625664 305.5 -0.00680711158557362
626176 305.75 -0.00680889155495094
626688 306 -0.00681234735224386
627200 306.25 -0.00681954904737467
627712 306.5 -0.00682657267828877
628224 306.75 -0.00683333888644465
628736 307 -0.00683970696971826
629248 307.25 -0.0068455716307489
629760 307.5 -0.00685098008097966
630272 307.75 -0.00685605639971779
630784 308 -0.00686083426889295
631296 308.25 -0.00686523145994297
631808 308.5 -0.0068691561530924
632320 308.75 -0.00687260939811115
632832 309 -0.00687567291802478
633344 309.25 -0.00687840827654298
633856 309.5 -0.00688081907816497
634368 309.75 -0.00688290040638962
634880 310 -0.0068846615975762
635392 310.25 -0.00688609789736792
635904 310.5 -0.00688717999476222
636416 310.75 -0.00688790061910147
636928 311 -0.00688833146559399
637440 311.25 -0.00688858180742904
637952 311.5 -0.00688867287845308
638464 311.75 -0.00688851231065688
638976 312 -0.00688803094296471
639488 312.25 -0.00688729075915032
640000 312.5 -0.00688641365794523
640512 312.75 -0.00688543139318104
641024 313 -0.00688426822727075
641536 313.25 -0.00688288707515179
642048 313.5 -0.00688137767703958
642560 313.75 -0.00687983041192349
643072 314 -0.00687819207429962
643584 314.25 -0.00687635329299627
644096 314.5 -0.00687433661025592
644608 314.75 -0.00687229330671336
645120 315 -0.00687032108796119
645632 315.25 -0.006868345294373
646144 315.5 -0.00686620539353675
646656 315.75 -0.00686386473445653
647168 316 -0.00686149324789657
647680 316.25 -0.00685927089435307
648192 316.5 -0.00685715121908554
648704 316.75 -0.0068549302297335
649216 317 -0.00685252406187873
649728 317.25 -0.00685007737476071
650240 317.5 -0.00684778598101017
650752 317.75 -0.00684566120456566
651264 318 -0.00684351964235021
651776 318.25 -0.0068412304830822
652288 318.5 -0.00683889204865805
652800 318.75 -0.00683668413870053
653312 319 -0.00683464003149674
653824 319.25 -0.00683265726611034
654336 319.5 -0.00683063933347854
654848 319.75 -0.00682857135598617
655360 320 -0.0068265341003575
655872 320.25 -0.00682463057848731
656384 320.5 -0.00682285736183346
656896 320.75 -0.00682112811801601
657408 321 -0.00681940817621322
657920 321.25 -0.00681771824555025
658432 321.5 -0.00681607958395569
658944 321.75 -0.00681452969568799
659456 322 -0.00681309515307944
659968 322.25 -0.00681174622238624
660480 322.5 -0.00681123899952774
660992 322.75 -0.00681241300870058
661504 323 -0.0068136550117768
662016 323.25 -0.00681499347881
662528 323.5 -0.00681640799758603
663040 323.75 -0.00681784366862354
663552 324 -0.00681927294807728
664064 324.25 -0.00682073275898946
664576 324.5 -0.00682227508202549
665088 324.75 -0.0068238911056081
665600 325 -0.0068255116420676
666112 325.25 -0.00682709865048936
666624 325.5 -0.00682870849990415
667136 325.75 -0.00683041206253394
667648 326 -0.00683218099250222
668160 326.25 -0.00683392384468927
668672 326.5 -0.00683561804112149
669184 326.75 -0.00683734053995657
669696 327 -0.00683917184526151
670208 327.25 -0.00684110040663213
670720 327.5 -0.00684296357568114
671232 327.75 -0.00684468887384941
671744 328 -0.00684633004838008
672256 328.25 -0.00684795194405906
672768 328.5 -0.00684954318838684
673280 328.75 -0.00685105339727259
673792 329 -0.00685245066542303
674304 329.25 -0.00685373276700726
674816 329.5 -0.00685492300729016
675328 329.75 -0.00685604604060689
675840 330 -0.00685709306905512
676352 330.25 -0.00685804150116357
676864 330.5 -0.00685889936748442
677376 330.75 -0.00685968486933785
677888 331 -0.00686039599283475
678400 331.25 -0.00686103691171578
678912 331.5 -0.006861613804064
679424 331.75 -0.00686209646551056
679936 332 -0.0068624613310588
680448 332.25 -0.00686275523807579
680960 332.5 -0.00686304022619624
681472 332.75 -0.0068632995341005
681984 333 -0.00686346922230901
682496 333.25 -0.00686354328159181
683008 333.5 -0.00686357178260242
683520 333.75 -0.00686357017042636
684032 334 -0.00686351180064951
684544 334.25 -0.0068633875672939
685056 334.5 -0.00686321562151344
685568 334.75 -0.0068630268367165
686080 335 -0.00686283630014306
686592 335.25 -0.00686259706277975
687104 335.5 -0.00686225126284002
687616 335.75 -0.00686183194467559
688128 336 -0.00686142213522161
688640 336.25 -0.0068618622845012
689152 336.5 -0.00686326494779319
689664 336.75 -0.00686450776759616
690176 337 -0.00686558445617394
690688 337.25 -0.00686654718880824
691200 337.5 -0.00686743358475539
691712 337.75 -0.00686822702764898
692224 338 -0.00686890023231387
692736 338.25 -0.00686945533846567
693248 338.5 -0.0068699124603983
693760 338.75 -0.00687028337868091
694272 339 -0.0068705528313236
694784 339.25 -0.00687070178010218
695296 339.5 -0.00687075877540567
695808 339.75 -0.00687077122586055
696320 340 -0.00687071934497261
696832 340.25 -0.00687053740712923
697344 340.5 -0.00687022907268915
697856 340.75 -0.00686988677666808
698368 341 -0.00686956320637761
698880 341.25 -0.00686917679834303
699392 341.5 -0.00686861877704531
699904 341.75 -0.00686792250221542
700416 342 -0.00686722813694564
700928 342.25 -0.00686659696640177
701440 342.5 -0.00686594732835852
701952 342.75 -0.00686516451795952
702464 343 -0.00686423401668356
702976 343.25 -0.00686326497189648
703488 343.5 -0.006862362877945
704000 343.75 -0.0068614989550077
704512 344 -0.00686056974378327
705024 344.25 -0.00685954920883008
705536 344.5 -0.00685849909338997
706048 344.75 -0.00685746217204042
706560 345 -0.00685642247792771
707072 345.25 -0.00685536473391345
707584 345.5 -0.00685431376124206
708096 345.75 -0.00685329236546872
708608 346 -0.00685227750693087
709120 346.25 -0.00685122756560971
709632 346.5 -0.00685013854842809
710144 346.75 -0.00684906690804273
710656 347 -0.0068480821374826
711168 347.25 -0.00684716901500471
711680 347.5 -0.00684623157026454
712192 347.75 -0.00684602948374748
712704 348 -0.00684609673037302
713216 348.25 -0.00684622010279786
713728 348.5 -0.00684637527762462
714240 348.75 -0.0068465245826372
714752 349 -0.00684667150170881
715264 349.25 -0.00684686129311862
715776 349.5 -0.00684711026095984
716288 349.75 -0.00684735803771405
716800 350 -0.00684754170370253
717312 350.25 -0.00684771301763542
717824 350.5 -0.00684798352318218
718336 350.75 -0.00684835940707756
718848 351 -0.00684874230098957
719360 351.25 -0.0068490790450039
719872 351.5 -0.00684943065360298
720384 351.75 -0.00684989379795151
720896 352 -0.00685048870772319
721408 352.25 -0.00685112071571083
721920 352.5 -0.0068516886229691
722432 352.75 -0.00685223977403634
722944 353 -0.00685290743783579
723456 353.25 -0.0068537103751758
723968 353.5 -0.0068545411133344
724480 353.75 -0.00685531101203386
724992 354 -0.00685604340168077
725504 354.25 -0.0068568510914314
726016 354.5 -0.00685779236063464
726528 354.75 -0.0068587744579193
727040 355 -0.0068596916312256
727552 355.25 -0.00686057785527539
728064 355.5 -0.00686153378324598
728576 355.75 -0.0068625990044061
729088 356 -0.0068637319204655
729600 356.25 -0.00686485310428312
730112 356.5 -0.00686593790610196
730624 356.75 -0.00686706873096077
731136 357 -0.00686832207745983
731648 357.25 -0.00686966257589409
732160 357.5 -0.00687096133540165
732672 357.75 -0.00687220892079283
733184 358 -0.00687346314686516
733696 358.25 -0.00687473659778442
734208 358.5 -0.0068759978796089
734720 358.75 -0.00687721053204371
735232 359 -0.00687835804166185
735744 359.25 -0.00687947937483858
736256 359.5 -0.00688095414840103
736768 359.75 -0.00688286281225789
737280 360 -0.00688468747998114
737792 360.25 -0.00688636460685391
738304 360.5 -0.00688793726961941
738816 360.75 -0.00688949095454844
739328 361 -0.00689101231434035
739840 361.25 -0.00689244069931916
740352 361.5 -0.00689376893600276
740864 361.75 -0.00689501401736624
741376 362 -0.00689618757850695
741888 362.25 -0.00689730256879161
742400 362.5 -0.00689835330338013
742912 362.75 -0.00689932438015328
743424 363 -0.00690022742226878
743936 363.25 -0.00690109095100883
744448 363.5 -0.00690341898903801
744960 363.75 -0.00690635595305408
745472 364 -0.00690931283170011
745984 364.25 -0.00691229599165159
746496 364.5 -0.00691531314324562
747008 364.75 -0.00691837042844028
747520 365 -0.00692144706389443
748032 365.25 -0.00692449189379464
748544 365.5 -0.00692751799510028
749056 365.75 -0.00693053747571147
749568 366 -0.00693352148240425
750080 366.25 -0.00693638218372041
750592 366.5 -0.00693909058378078
751104 366.75 -0.00694168518050377
751616 367 -0.00694418131972516
752128 367.25 -0.00694659741341277
752640 367.5 -0.00694896649038527
753152 367.75 -0.00695124275335185
753664 368 -0.00695336319791566
754176 368.25 -0.00695539850709439
754688 368.5 -0.00695745206695958
755200 368.75 -0.00695949289491148
755712 369 -0.00696145301836232
756224 369.25 -0.00696333615387417
756736 369.5 -0.00696516399366204
757248 369.75 -0.00696696391162919
757760 370 -0.00696876814520943
758272 370.25 -0.00697056158590488
758784 370.5 -0.00697231614321008
759296 370.75 -0.00697403476415859
759808 371 -0.00697571949491405
760320 371.25 -0.00697738703537778
760832 371.5 -0.00697906810508768
761344 371.75 -0.00698073955567473
761856 372 -0.00698237470074031
762368 372.25 -0.0069840182526373
762880 372.5 -0.00698569398039059
763392 372.75 -0.00698736540195218
763904 373 -0.00698902805753323
764416 373.25 -0.00699070041049956
764928 373.5 -0.0069923800119812
765440 373.75 -0.00699409114941521
765952 374 -0.00699586612451725
766464 374.25 -0.00699767417330156
766976 374.5 -0.00699947359262815
767488 374.75 -0.00700129231171435
768000 375 -0.00700318009992789
768512 375.25 -0.00700513078934812
769024 375.5 -0.00700711260610812
769536 375.75 -0.00700912245957933
770048 376 -0.00701117812679238
770560 376.25 -0.00701330533229136
771072 376.5 -0.00701551778627075
771584 376.75 -0.0070177886367337
772096 377 -0.00702008701799689
772608 377.25 -0.00702242776439
773120 377.5 -0.00702485798980723
773632 377.75 -0.00702741424669236
774144 378 -0.00703008754050295
774656 378.25 -0.00703283483509857
775168 378.5 -0.00703683999360257
775680 378.75 -0.00704191913508314
776192 379 -0.00704715701481829
776704 379.25 -0.00705258406189125
777216 379.5 -0.00705814619171915
777728 379.75 -0.0070638400136877
778240 380 -0.00706970432294521
778752 380.25 -0.00707573206830927
779264 380.5 -0.00708194525046613
779776 380.75 -0.00708837566475726
780288 381 -0.00709495169469797
780800 381.25 -0.00710163958315308
781312 381.5 -0.00710851767564815
781824 381.75 -0.0071156078882215
782336 382 -0.0071228603077558
782848 382.25 -0.0071302380359601
783360 382.5 -0.00713771339334965
783872 382.75 -0.00714532825417961
784384 383 -0.00715316333004297
784896 383.25 -0.00716118425940251
785408 383.5 -0.00716931194505561
785920 383.75 -0.00717753015762039
786432 384 -0.00718583183329881
786944 384.25 -0.00719425450028474
787456 384.5 -0.0072028613981889
787968 384.75 -0.00721162036934515
788480 385 -0.00722042391873107
788992 385.25 -0.00722924058295909
789504 385.5 -0.00723812664682744
790016 385.75 -0.00724711146873899
790528 386 -0.00725615551433367
791040 386.25 -0.00726517965816356
791552 386.5 -0.00727411674131513
792064 386.75 -0.00728296263789783
792576 387 -0.00729173359691284
793088 387.25 -0.00730040270604651
793600 387.5 -0.0073089459441694
794112 387.75 -0.00731740538462549
794624 388 -0.00732583057076384
795136 388.25 -0.0073342051255567
795648 388.5 -0.00734244701146623
796160 388.75 -0.00735045336875166
796672 389 -0.00735816320825288
797184 389.25 -0.00736558004698584
797696 389.5 -0.00737271107893672
798208 389.75 -0.00737952851942483
798720 390 -0.00738603843817799
799232 390.25 -0.00739230424381233
799744 390.5 -0.00739836572806793
800256 390.75 -0.00740420090784366
800768 391 -0.00740979422617638
801280 391.25 -0.00741517895973598
801792 391.5 -0.00742037982074438
802304 391.75 -0.00742538903221394
802816 392 -0.00743022540776933
803328 392.25 -0.00743492712157771
803840 392.5 -0.00743948045319442
804352 392.75 -0.00744384967779133
804864 393 -0.00744805506813803
805376 393.25 -0.00745214806146584
805888 393.5 -0.00745613687247989
806400 393.75 -0.00746530979126347
806912 394 -0.00747598456351801
807424 394.25 -0.00748661661620357
807936 394.5 -0.00749727071107665
808448 394.75 -0.0075080048562634
808960 395 -0.00751877498188267
809472 395.25 -0.00752950272792213
809984 395.5 -0.00754018873949254
810496 395.75 -0.0075508692453351
811008 396 -0.00756153568367564
811520 396.25 -0.00757216524948878
812032 396.5 -0.00758274481933315
812544 396.75 -0.00759323747838019
813056 397 -0.00760359190191922
813568 397.25 -0.00761373265241725
814080 397.5 -0.00762354356387447
814592 397.75 -0.00763287898072133
815104 398 -0.00764158988433701
815616 398.25 -0.00764961258580405
816128 398.5 -0.00765699029351961
816640 398.75 -0.00766377978151503
817152 399 -0.00767000660691683
817664 399.25 -0.00767572019770413
818176 399.5 -0.00768098838419764
818688 399.75 -0.00768584183536305
819200 400 -0.00769030041144586
