# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 15:34:25+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-13.34.19-5736
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
327168 159.75 536.558617784734 531.528828410301 1076.59028196335 1071.83070206642 1040.05148029327 0 36.5430238246918 1917 305971.955615502 305971.955615502 327950136 327950136 220423.049595905 220423.049595905 236256192 236256192 980.163507368987 3938732.78328853 27143.0904865244 3911589.69280201 35818 143916795 991995 142924800 0 0 0 0 1069.61804437637 1693317137.34159 408587
327680 160 536.649152351518 531.541345632413 1078.08653378487 1073.32695388794 1041.47356176376 0 36.6710166931152 1920 306023.582851617 306023.582851617 328463360 328463360 220460.242000691 220460.242000691 236625920 236625920 980.52679196073 3942596.21744992 27131.5040862415 3915464.71336368 35964 144811652 993572 143818080 0 0 0 0 1071.06578755379 1693317138.83784 409226
328192 160.25 536.086018404079 531.561850562797 1080.89284992218 1076.13327002525 1044.20364546776 0 36.693939447403 1923 305702.456343795 305702.456343795 328976584 328976584 220228.901569448 220228.901569448 236995648 236995648 980.833477725156 3947017.9894442 27116.1507804264 3919901.83866378 35990 144813171 995091 143818080 0 0 0 0 1073.89915418625 1693317141.64416 409865
328704 160.5 536.211234136852 531.572609562265 1082.31999492645 1077.56041502953 1045.60637593269 0 36.7179839611053 1926 305773.860476279 305773.860476279 329489808 329489808 220280.3413055 220280.3413055 237365376 237365376 980.889407991121 3944436.50528205 27141.3994945414 3917295.10578751 36016 144814755 996675 143818080 0 0 0 0 1075.31555628777 1693317143.07131 410504
329216 160.75 536.34020458538 531.583533302388 1083.73891997337 1078.97934007645 1047.00290560722 0 36.7402513027191 1929 305847.405731253 305847.405731253 330003032 330003032 220333.323512159 220333.323512159 237735104 237735104 980.999180825858 3942074.24236636 27167.2367626144 3914907.00560374 36042 144816317 998237 143818080 0 0 0 0 1076.72363686562 1693317144.49023 411143
329728 161 536.444138160845 531.595077635789 1085.20758700371 1080.44800710678 1048.3959069252 0 36.8690581321716 1932 305906.67373718 305906.67373718 330516256 330516256 220376.020348814 220376.020348814 238104832 238104832 981.318970581079 3945750.03613617 27154.6421643398 3918595.39397183 36188 145711176 999816 144711360 0 0 0 0 1078.18133163452 1693317145.9589 411782
330240 161.25 536.050346599992 531.612846327927 1087.68024897575 1082.92066907883 1050.79288744926 0 36.8915724754333 1935 305682.114537149 305682.114537149 331029480 331029480 220214.247275246 220214.247275246 238474560 238474560 981.637029636754 3950200.50147425 27139.7562355087 3923060.74523875 36214 145712694 1001334 144711360 0 0 0 0 1080.64353966713 1693317148.43156 412421
330752 161.5 536.180941247091 531.62330237548 1089.09502577782 1084.33544588089 1052.18508529663 0 36.9142115116119 1938 305756.585989552 305756.585989552 331542704 331542704 220267.896717116 220267.896717116 238844288 238844288 981.740949121025 3947827.11920857 27166.2318315335 3920660.88737704 36240 145714275 1002915 144711360 0 0 0 0 1082.04758691788 1693317149.84634 413060
331264 161.75 536.323645797107 531.633786160495 1090.48459792137 1085.72501802444 1053.55222129822 0 36.93665766716 1941 305837.963100638 305837.963100638 332055928 332055928 220326.521014748 220326.521014748 239214016 239214016 981.84853820825 3945471.02903331 27191.9137576001 3918279.11527571 36266 145715843 1004483 144711360 0 0 0 0 1083.426435709 1693317151.23591 413699
331776 162 536.423508480478 531.645207979823 1091.96025395393 1087.20067405701 1054.95137286186 0 37.0671510696411 1944 305894.909684872 305894.909684872 332569152 332569152 220367.545492745 220367.545492745 239583744 239583744 982.142635157562 3949030.60258446 27178.4493429466 3921852.15324152 36412 146610691 1006051 145604640 0 0 0 0 1084.89092540741 1693317152.71156 414338
332288 162.25 536.002207926745 531.663078377158 1094.49389696121 1089.73431706429 1057.40893220901 0 37.094521522522 1947 305654.663512217 305654.663512217 333082376 333082376 220194.471480377 220194.471480377 239953472 239953472 982.446666552145 3953407.99107308 27163.4611689988 3926244.52990408 36438 146612216 1007576 145604640 0 0 0 0 1087.41372275352 1693317155.24521 414977
332800 162.5 536.139907652979 531.673121196924 1095.89268088341 1091.13310098648 1058.77850604057 0 37.1187419891357 1950 305733.186628103 305733.186628103 333595600 333595600 220251.039751912 220251.039751912 240323200 240323200 982.373989301805 3950339.28737085 27184.8425641287 3923154.44480673 36464 146613800 1009160 145604640 0 0 0 0 1088.80155563354 1693317156.64399 415616
333312 162.75 536.241189417065 531.683975438893 1097.36494398117 1092.60536408424 1060.22633862495 0 37.1445002555847 1953 305790.942441537 305790.942441537 334108824 334108824 220292.647200881 220292.647200881 240692928 240692928 982.427844288795 3947782.81504475 27209.0992730522 3920573.71577169 36490 146615369 1010729 145604640 0 0 0 0 1090.26318836212 1693317158.11625 416255
333824 163 536.338141665934 531.695103087842 1098.84548282623 1094.08590292931 1061.62612295151 0 37.2767744064331 1956 305846.229353731 305846.229353731 334622048 334622048 220332.476046514 220332.476046514 241062656 241062656 982.606904661868 3950866.92772104 27192.7836321357 3923674.14408891 36636 147510227 1012307 146497920 0 0 0 0 1091.73271822929 1693317159.59679 416894
334336 163.25 535.953004722466 531.711991589001 1101.31094694138 1096.55136704445 1064.0162088871 0 37.2989962100983 1959 305626.605439648 305626.605439648 335135272 335135272 220174.258366698 220174.258366698 241432384 241432384 982.926866161418 3955290.76475412 27178.4453486408 3928112.31940548 36662 147511754 1013834 146497920 0 0 0 0 1094.18748998642 1693317162.06226 417533
334848 163.5 536.094306034942 531.721793530307 1102.70073199272 1097.94115209579 1065.38288259506 0 37.3223452568054 1962 305707.182356086 305707.182356086 335648496 335648496 220232.306201875 220232.306201875 241802112 241802112 983.014846571007 3952883.81782399 27204.220403539 3925679.59742045 36688 147513340 1015420 146497920 0 0 0 0 1095.5663831234 1693317163.45204 418172
335360 163.75 536.234433096037 531.731870899475 1104.09219193459 1099.33261203766 1066.75162220001 0 37.34494972229 1965 305787.089656979 305787.089656979 336161720 336161720 220289.871644146 220289.871644146 242171840 242171840 983.113012494035 3950520.57450043 27229.6059547956 3923290.96854563 36714 147514906 1016986 146497920 0 0 0 0 1096.94682621956 1693317164.8435 418811
335872 164 536.287222683974 531.743404287554 1105.66218400002 1100.90260410309 1068.24412465096 0 37.4760172367096 1968 305817.192860844 305817.192860844 336674944 336674944 220311.558076112 220311.558076112 242541568 242541568 983.375424597597 3953926.99604867 27215.6017098621 3926711.39433881 36860 148409763 1018563 147391200 0 0 0 0 1098.50589108467 1693317166.41349 419450
336384 164.25 535.884298432449 531.760048269886 1108.16940498352 1103.40982508659 1070.67554450035 0 37.4988961219788 1971 305587.425754106 305587.425754106 337188168 337188168 220146.033212036 220146.033212036 242911296 242911296 983.681048702781 3958276.50413911 27200.9066779827 3931075.59746113 36886 148411285 1020085 147391200 0 0 0 0 1101.00242471695 1693317168.92072 420089
336896 164.5 536.021113995467 531.769579457615 1109.56680583954 1104.80722594261 1072.04952263832 0 37.5217542648315 1974 305665.444676899 305665.444676899 337701392 337701392 220202.238261462 220202.238261462 243281024 243281024 983.759932776852 3955847.63438263 27226.278473353 3928621.35590928 36912 148412873 1021673 147391200 0 0 0 0 1102.38887572289 1693317170.31812 420728
337408 164.75 536.116598769386 531.779912165076 1111.04877400398 1106.28919410706 1073.50854682922 0 37.5448760986328 1977 305719.894763133 305719.894763133 338214616 338214616 220241.464255342 220241.464255342 243650752 243650752 983.851265152532 3953471.5735495 27251.3268296856 3926220.24671982 36938 148414440 1023240 147391200 0 0 0 0 1103.86004686356 1693317171.80008 421367
337920 165 536.188710228879 531.790902678259 1112.57850384712 1107.8189239502 1074.96251535416 0 37.6734526157379 1980 305761.016242785 305761.016242785 338727840 338727840 220271.088283892 220271.088283892 244020480 244020480 984.155979495869 3957035.69049727 27238.6567799914 3929797.03371728 37084 149309298 1024818 148284480 0 0 0 0 1105.37695670128 1693317173.32981 422006
338432 165.25 535.768930288026 531.806946281008 1115.12631893158 1110.36673903465 1077.43450737 0 37.6960918903351 1983 305521.637197936 305521.637197936 339241064 339241064 220098.638952813 220098.638952813 244390208 244390208 984.457856035194 3961353.80110457 27223.976707074 3934129.8243975 37110 149310820 1026340 148284480 0 0 0 0 1107.9159116745 1693317175.87763 422645
338944 165.5 535.860611433406 531.816586421072 1116.61588597298 1111.85630607605 1078.90202045441 0 37.7183465957642 1986 305573.91826922 305573.91826922 339754288 339754288 220136.302382278 220136.302382278 244759936 244759936 984.571575717068 3959079.18604843 27249.9248186047 3931829.26122983 37136 149312395 1027915 148284480 0 0 0 0 1109.39477467537 1693317177.3672 423284
339456 165.75 535.98254115393 531.82620396939 1118.04211091995 1113.28253102303 1080.30610322952 0 37.7404277324677 1989 305643.448556872 305643.448556872 340267512 340267512 220186.392195289 220186.392195289 245129664 245129664 984.682860593749 3956797.50292895 27275.3018401847 3929522.20108877 37162 149313961 1029481 148284480 0 0 0 0 1110.81031823158 1693317178.79342 423923
339968 166 536.081366770088 531.836349388786 1119.5157289505 1114.75614905357 1081.70407223701 0 37.8692848682404 1992 305699.80375468 305699.80375468 340780736 340780736 220226.990636857 220226.990636857 245499392 245499392 984.987256237221 3960348.26335953 27262.7303217937 3933085.53303774 37308 150208818 1031058 149177760 0 0 0 0 1112.27254772186 1693317180.26704 424562
340480 166.25 535.710713849507 531.851370387469 1121.96702885628 1117.20744895935 1084.07972311974 0 37.8917996883392 1995 305488.439338555 305488.439338555 341293960 341293960 220074.723122389 220074.723122389 245869120 245869120 985.290436316134 3964655.55097851 27248.0974809541 3937407.45349755 37334 150210338 1032578 149177760 0 0 0 0 1114.71333289146 1693317182.71834 425201
340992 166.5 535.792027928828 531.860896144515 1123.47723293304 1118.71765303612 1085.56754636765 0 37.9147207736969 1998 305534.808601938 305534.808601938 341807184 341807184 220108.127668966 220108.127668966 246238848 246238848 985.394588677382 3962356.73805599 27273.8208535783 3935082.91720241 37360 150211919 1034159 149177760 0 0 0 0 1116.21286320686 1693317184.22854 425840
341504 166.75 535.921135433592 531.870152974265 1124.88707685471 1120.12749695778 1086.95425105095 0 37.9373228549957 2001 305608.432013077 305608.432013077 342320408 342320408 220161.166179546 220161.166179546 246608576 246608576 985.478914578988 3959980.88244518 27298.3880862745 3932682.49435891 37386 150213484 1035724 149177760 0 0 0 0 1117.61192154884 1693317185.63839 426479
342016 167 535.975676086084 531.880478823347 1126.45227384567 1121.69269394875 1088.44398498535 0 38.0662336349487 2004 305639.53375956 305639.53375956 342833632 342833632 220183.571964395 220183.571964395 246978304 246978304 985.784972790893 3963526.33904729 27285.9955314295 3936240.34351586 37532 151108342 1037302 150071040 0 0 0 0 1119.16621446609 1693317187.20358 427118
342528 167.25 535.666462111258 531.894412773481 1128.77992200851 1124.02034211159 1090.69440245628 0 38.0904417037964 2007 305463.204833987 305463.204833987 343346856 343346856 220056.544114968 220056.544114968 247348032 247348032 986.044051427422 3967640.24166106 27270.2069503254 3940370.03471073 37558 151109859 1038819 150071040 0 0 0 0 1121.48305082321 1693317189.53123 427757
343040 167.5 535.767764389008 531.903538642842 1130.24722599983 1125.48764610291 1092.13840436935 0 38.1133258342743 2010 305520.972345316 305520.972345316 343860080 343860080 220098.159991132 220098.159991132 247717760 247717760 986.123380155765 3965255.87868472 27295.2286503684 3937960.65003435 37584 151111444 1040404 150071040 0 0 0 0 1122.93971395493 1693317190.99854 428396
343552 167.75 535.893570139099 531.912669966802 1131.66244578362 1126.90286588669 1093.53140306473 0 38.1355857849121 2013 305592.712934521 305592.712934521 344373304 344373304 220149.842111543 220149.842111543 248087488 248087488 986.230570122142 3962986.11905385 27320.3386458664 3935665.78040799 37610 151113014 1041974 150071040 0 0 0 0 1124.3442029953 1693317192.41376 429035
344064 168 535.965454909703 531.922717979373 1133.19051599503 1128.4309360981 1094.9841966629 0 38.3314428329468 2016 305633.705145086 305633.705145086 344886528 344886528 220179.373014283 220179.373014283 248457216 248457216 986.538370062505 3966526.68064217 27308.1788101683 3939218.50183201 37756 152007873 1043553 150964320 0 0 0 0 1125.82253074646 1693317193.94183 429674
344576 168.25 535.331368770052 531.938993180913 1136.20831489563 1131.4487349987 1097.85911202431 0 38.3534569740295 2019 305272.11822849 305272.11822849 345399752 345399752 219918.884791793 219918.884791793 248826944 248826944 985.105221789375 3963815.81932885 27245.8596729096 3936569.95965594 37782 152009398 1045078 150964320 0 0 0 0 1128.86854910851 1693317196.95963 430313
345088 168.5 535.474266641148 531.94675265712 1137.58712697029 1132.82754707336 1099.21546673775 0 38.3759014606476 2022 305353.605580707 305353.605580707 345912976 345912976 219977.588507443 219977.588507443 249196672 249196672 985.206263447978 3961537.26679452 27271.2203135919 3934266.04648092 37808 152010978 1046658 150964320 0 0 0 0 1130.23656606674 1693317198.33844 430952
345600 168.75 535.602426472094 531.954970493499 1138.99641299248 1134.23683309555 1100.60279417038 0 38.3978836536407 2025 305426.688581904 305426.688581904 346426200 346426200 220030.237705194 220030.237705194 249566400 249566400 985.31998703458 3959312.18946488 27296.2807922866 3932015.90867259 37834 152012543 1048223 150964320 0 0 0 0 1131.63515806198 1693317199.74772 431591
346112 169 535.702794594097 531.963894364741 1140.46394085884 1135.70436096191 1101.99574279785 0 38.524317741394 2028 305483.923391956 305483.923391956 346939424 346939424 220071.469821873 220071.469821873 249936128 249936128 985.645335918415 3962907.58819284 27284.7196620939 3935622.86853075 37980 152907403 1049803 151857600 0 0 0 0 1133.09048676491 1693317201.21525 432230
346624 169.25 535.301510207368 531.977324605804 1142.99660778046 1138.23702788353 1104.45436191559 0 38.5471351146698 2031 305255.091416296 305255.091416296 347452648 347452648 219906.618628833 219906.618628833 250305856 250305856 985.983020637606 3967301.32271245 27271.451790465 3940029.87092199 38006 152908922 1051322 151857600 0 0 0 0 1135.61285591125 1693317203.74792 432869
347136 169.5 535.406651159366 531.98530420014 1144.45405077934 1139.69447088242 1105.88805127144 0 38.5705745220184 2034 305315.04792735 305315.04792735 347965872 347965872 219949.8114665 219949.8114665 250675584 250675584 986.049901084664 3964898.79560003 27295.6752951328 3937603.12030489 38032 152910502 1052902 151857600 0 0 0 0 1137.05951309204 1693317205.20536 433508
347648 169.75 535.500176689167 531.993713680945 1145.9356739521 1141.17609405518 1107.34648180008 0 38.5937962532043 2037 305368.380756801 305368.380756801 348479096 348479096 219988.23258548 219988.23258548 251045312 251045312 986.131035085811 3962556.18406312 27319.618297444 3935236.56576568 38058 152912061 1054461 151857600 0 0 0 0 1138.53021264076 1693317206.68698 434147
348160 170 535.521211611335 532.003012487663 1147.57145500183 1142.8118751049 1108.90569925308 0 38.7248084545135 2040 305380.375897795 305380.375897795 348992320 348992320 219996.873918484 219996.873918484 251415040 251415040 986.402548235054 3965923.43872555 27306.513982574 3938616.92474298 38204 153806914 1056034 152750880 0 0 0 0 1140.15488481522 1693317208.32277 434786
348672 170.25 535.104810225846 532.015773479996 1150.1426680088 1145.38308811188 1111.39963245392 0 38.747748374939 2043 305142.923470389 305142.923470389 349505544 349505544 219825.81252798 219825.81252798 251784768 251784768 986.654748460445 3969957.79492047 27290.9952680943 3942666.79965237 38230 153808436 1057556 152750880 0 0 0 0 1142.71439266205 1693317210.89398 435425
349184 170.5 535.204882574106 532.023285291202 1151.6101038456 1146.85052394867 1112.84071421623 0 38.7739884853363 2046 305199.989615792 305199.989615792 350018768 350018768 219866.923138177 219866.923138177 252154496 252154496 986.654687259452 3967299.98770742 27313.2749863561 3939986.71272106 38256 153810016 1059136 152750880 0 0 0 0 1144.17123818398 1693317212.36141 436064
349696 170.75 535.273979215475 532.031166632701 1153.14344286919 1148.38386297226 1114.35050654411 0 38.7974102497101 2049 305239.391898759 305239.391898759 350531992 350531992 219895.308652643 219895.308652643 252524224 252524224 986.726028657428 3964932.24207383 27337.0386586223 3937595.20341521 38282 153811585 1060705 152750880 0 0 0 0 1145.693785429 1693317213.89475 436703
350208 171 535.344929249233 532.039320405906 1154.6724050045 1149.91282510757 1115.7976834774 0 38.9351096153259 2052 305279.851076676 305279.851076676 351045216 351045216 219924.455557178 219924.455557178 252893952 252893952 986.862374647659 3967744.280624 27320.4272153982 3940423.8534086 38428 154706443 1062283 153644160 0 0 0 0 1147.21155595779 1693317215.42372 437342
350720 171.25 534.948203426781 532.051104484731 1157.20760393143 1152.4480240345 1118.25456881523 0 38.957426071167 2055 305053.618617229 305053.618617229 351558440 351558440 219761.477062863 219761.477062863 253263680 253263680 987.086112424997 3971647.97399 27304.2394983437 3944343.73449166 38454 154707963 1063803 153644160 0 0 0 0 1149.73558807373 1693317217.95891 437981
351232 171.5 535.084162016884 532.057819510912 1158.59675884247 1153.83717894554 1119.61909174919 0 38.9827620983124 2058 305131.14885217 305131.14885217 352071664 352071664 219817.330060198 219817.330060198 253633408 253633408 987.129370978606 3969178.77690748 27327.6745232329 3941851.10238425 38480 154709545 1065385 153644160 0 0 0 0 1151.11436080933 1693317219.34807 438620
351744 171.75 535.216354476567 532.064798806713 1159.99333691597 1155.23375701904 1120.99172925949 0 39.0062017440796 2061 305206.531455424 305206.531455424 352584888 352584888 219871.63589768 219871.63589768 254003136 254003136 987.190075319988 3966782.43016733 27350.9751032736 3939431.45506406 38506 154711113 1066953 153644160 0 0 0 0 1152.50020599365 1693317220.74465 439259
352256 172 535.294736730688 532.072608817227 1161.50549483299 1156.74591493607 1122.42629051208 0 39.1365327835083 2064 305251.228848745 305251.228848745 353098112 353098112 219903.836024404 219903.836024404 254372864 254372864 987.430544468768 3970000.99403244 27337.3017328411 3942663.6922996 38652 155605969 1068529 154537440 0 0 0 0 1154.00085783005 1693317222.2568 439898
352768 172.25 534.949465860173 532.083661756184 1163.93449187279 1159.17491197586 1124.77988409996 0 39.1592285633087 2067 305054.338518468 305054.338518468 353611336 353611336 219761.995681722 219761.995681722 254742592 254742592 987.725384056569 3974175.19549231 27323.2465054203 3946851.94898689 38678 155607491 1070051 154537440 0 0 0 0 1156.41973567009 1693317224.6858 440537
353280 172.5 535.07857758645 532.090347830562 1165.33678483963 1160.5772049427 1126.1584687233 0 39.1826009750366 2070 305127.96433692 305127.96433692 354124560 354124560 219815.035926537 219815.035926537 255112320 255112320 987.791304891391 3971810.79804316 27347.2447569878 3944463.55328618 38704 155609076 1071636 154537440 0 0 0 0 1157.81081867218 1693317226.08809 441176
353792 172.75 535.201247633353 532.097307003894 1166.7523868084 1161.99280691147 1127.55066657066 0 39.2059183120728 2073 305197.916794867 305197.916794867 354637784 354637784 219865.429872205 219865.429872205 255482048 255482048 987.864812185613 3969479.19775785 27370.5590849877 3942108.63867287 38730 155610634 1073194 154537440 0 0 0 0 1159.21568918228 1693317227.5037 441815
354304 173 535.306985734866 532.104758900456 1168.20413899422 1163.44455909729 1128.92614650726 0 39.3398222923279 2076 305258.213829767 305258.213829767 355151008 355151008 219908.8680242 219908.8680242 255851776 255851776 988.136041140379 3972810.04246412 27357.8900540021 3945452.15241012 38876 156505488 1074768 155430720 0 0 0 0 1160.65568614006 1693317228.95545 442454
354816 173.25 534.907244900131 532.115990080121 1170.75612592697 1165.99654603004 1131.39734721184 0 39.3632574081421 2079 305030.262062917 305030.262062917 355664232 355664232 219744.65093604 219744.65093604 256221504 256221504 988.292860444969 3976413.75340293 27339.999744104 3949073.75365883 38902 156507007 1076287 155430720 0 0 0 0 1163.19699859619 1693317231.50744 443093
355328 173.5 534.998676392215 532.122757380218 1172.2391037941 1167.47952389717 1132.85742044449 0 39.3869321346283 2082 305082.400769687 305082.400769687 356177456 356177456 219782.211805712 219782.211805712 256591232 256591232 988.378268507562 3974141.29331656 27364.345765344 3946776.94755122 38928 156508590 1077870 155430720 0 0 0 0 1164.66924166679 1693317232.99041 443732
355840 173.75 535.111074028188 532.129541831904 1173.67577385902 1168.9161939621 1134.27018260956 0 39.4098632335663 2085 305146.495396714 305146.495396714 356690680 356690680 219828.38575366 219828.38575366 256960960 256960960 988.438411021885 3971769.81837879 27387.4332494536 3944382.38512933 38954 156510157 1079437 155430720 0 0 0 0 1166.09522247314 1693317234.42708 444371
356352 174 535.202340576016 532.136911175429 1175.15804886818 1170.39846897125 1135.67777013779 0 39.5469200611115 2088 305198.540044206 305198.540044206 357203904 357203904 219865.878862766 219865.878862766 257330688 257330688 988.746818799675 3975238.50000539 27375.7945677314 3947862.70543766 39100 157405013 1081013 156324000 0 0 0 0 1167.5660469532 1693317235.90936 445010
356864 174.25 534.866470514361 532.147166890482 1177.5756649971 1172.81608510017 1138.01095318794 0 39.5698869228363 2091 305007.010514736 305007.010514736 357717128 357717128 219727.900455926 219727.900455926 257700416 257700416 988.810437662386 3978452.28240899 27355.6396725596 3951096.64273643 39126 157406537 1082537 156324000 0 0 0 0 1169.97358703613 1693317238.32698 445649
357376 174.5 534.977341424616 532.15359650262 1179.01491999626 1174.25534009933 1139.42659330368 0 39.5925529003143 2094 305070.234528119 305070.234528119 358230352 358230352 219773.447211378 219773.447211378 258070144 258070144 988.877360339059 3976119.27936065 27379.5103394235 3948739.76902123 39152 157408126 1084126 156324000 0 0 0 0 1171.4020588398 1693317239.76623 446288
357888 174.75 535.033203609029 532.160701384867 1180.57445597649 1175.81487607956 1140.96362185478 0 39.6160311698914 2097 305102.089876711 305102.089876711 358743576 358743576 219796.395893288 219796.395893288 258439872 258439872 988.971852489601 3973899.35077762 27403.3108382647 3946496.03993936 39178 157409688 1085688 156324000 0 0 0 0 1172.95069050789 1693317241.32577 446927
358400 175 535.113803806361 532.16791568556 1182.07923698425 1177.31965708733 1142.38836288452 0 39.7492339611053 2100 305148.052049684 305148.052049684 359256800 359256800 219829.507170798 219829.507170798 258809600 258809600 989.144252690208 3976809.84811236 27388.1345436873 3949421.71356868 39324 158304546 1087266 157217280 0 0 0 0 1174.44428348541 1693317242.83055 447566
358912 175.25 534.805475128125 532.177653782779 1184.44084596634 1179.68126606941 1144.67352938652 0 39.7729454040527 2103 304972.227963508 304972.227963508 359770024 359770024 219702.843009079 219702.843009079 259179328 259179328 989.405456136999 3980802.97126052 27373.5341889383 3953429.43707158 39350 158306073 1088793 157217280 0 0 0 0 1176.79531359673 1693317245.19216 448205
359424 175.5 534.895163054692 532.184014232894 1185.9256169796 1181.16603708267 1146.13153481483 0 39.799665927887 2106 305023.372403979 305023.372403979 360283248 360283248 219739.687606539 219739.687606539 259549056 259549056 989.393343386667 3978165.27956443 27394.92760472 3950770.35195971 39376 158307653 1090373 157217280 0 0 0 0 1178.2692284584 1693317246.67693 448844
359936 175.75 534.954840456945 532.190857823631 1187.47623586655 1182.71665596962 1147.65613341331 0 39.8245122432709 2109 305057.403376306 305057.403376306 360796472 360796472 219764.203613851 219764.203613851 259918784 259918784 989.39976476134 3975604.93938788 27416.2026901414 3948188.73669774 39402 158309217 1091937 157217280 0 0 0 0 1179.80881285667 1693317248.22755 449483
360448 176 534.997650690609 532.198129392781 1189.06384587288 1184.30426597595 1149.16676044464 0 39.9885904788971 2112 305081.815864485 305081.815864485 361309696 361309696 219781.790438375 219781.790438375 260288512 260288512 989.646225437171 3978801.51635455 27403.1044690346 3951398.41188551 39548 159204073 1093513 158110560 0 0 0 0 1181.34810972214 1693317249.81516 450122
360960 176.25 534.407356084756 532.208362102073 1192.05611085892 1187.29653096199 1152.04812932014 0 40.0122537612915 2115 304745.201021381 304745.201021381 361822920 361822920 219539.292167227 219539.292167227 260658240 260658240 989.052645948956 3979340.393509 27364.9646368435 3951975.42887215 39574 159205597 1095037 158110560 0 0 0 0 1184.36672878265 1693317252.80742 450761
361472 176.5 534.531665485476 532.213468615607 1193.46371293068 1188.70413303375 1153.43321013451 0 40.0350208282471 2118 304816.08831902 304816.08831902 362336144 362336144 219590.359574015 219590.359574015 261027968 261027968 989.145707252654 3977141.35169994 27389.3137336465 3949752.03796629 39600 159207185 1096625 158110560 0 0 0 0 1185.76349854469 1693317254.21502 451400
361984 176.75 534.651845710391 532.218864331126 1194.87985181808 1190.12027192116 1154.82502245903 0 40.0590920448303 2121 304884.620958744 304884.620958744 362849368 362849368 219639.73067868 219639.73067868 261397696 261397696 989.194078067974 3974764.87973129 27411.6509187375 3947353.22881256 39626 159208747 1098187 158110560 0 0 0 0 1187.16169834137 1693317255.63116 452039
362496 177 534.738790644752 532.224878684822 1196.36941099167 1191.60983109474 1156.23721146584 0 40.2000391483307 2124 304934.201210958 304934.201210958 363362592 363362592 219675.448430559 219675.448430559 261767424 261767424 989.429945758142 3977905.94301312 27398.3238644126 3950507.61914871 39772 160103601 1099761 159003840 0 0 0 0 1188.64733028412 1693317257.12072 452678
363008 177.25 534.342285475312 532.233165089842 1198.93795084953 1194.17837095261 1158.71999764442 0 40.2224292755127 2127 304708.094578646 304708.094578646 363875816 363875816 219512.560582462 219512.560582462 262137152 262137152 989.458608125915 3980931.23196689 27377.4747905405 3953553.75717635 39798 160105127 1101287 159003840 0 0 0 0 1191.20529842377 1693317259.68926 453317
363520 177.5 534.463429787706 532.238058587888 1200.35120391846 1195.59162402153 1160.11067247391 0 40.2450494766235 2130 304777.176988184 304777.176988184 364389040 364389040 219562.327742832 219562.327742832 262506880 262506880 989.549555399659 3978737.21475629 27401.7255840529 3951335.48917224 39824 160106717 1102877 159003840 0 0 0 0 1192.60780239105 1693317261.10251 453956
364032 177.75 534.585079067268 532.24331565268 1201.76268577576 1197.00310587883 1161.49947547913 0 40.2676844596863 2133 304846.547354689 304846.547354689 364902264 364902264 219612.302348203 219612.302348203 262876608 262876608 989.637927687406 3976535.05074327 27425.2100581359 3949109.84068514 39850 160108286 1104446 159003840 0 0 0 0 1194.00846457481 1693317262.514 454595
364544 178 534.668903818441 532.249030279301 1203.25830578804 1198.49872589111 1162.91984343529 0 40.3956658840179 2136 304894.348325906 304894.348325906 365415488 365415488 219646.738301094 219646.738301094 263246336 263246336 989.923702366286 3979865.43453471 27413.3404077198 3952452.09412699 39996 161003139 1106019 159897120 0 0 0 0 1195.49314260483 1693317264.00962 455234
365056 178.25 534.389452775744 532.256599849625 1205.56920790672 1200.8096280098 1165.13258862495 0 40.4411234855652 2139 304734.99167931 304734.99167931 365928712 365928712 219531.937328745 219531.937328745 263616064 263616064 989.647520262468 3981649.47663145 27384.1883834054 3954265.28824805 40022 161004665 1107545 159897120 0 0 0 0 1197.79352164268 1693317266.32052 455873
365568 178.5 534.536156027177 532.261404458742 1206.92334890366 1202.16376900673 1166.46416139603 0 40.46364402771 2142 304818.649045435 304818.649045435 366441936 366441936 219592.204328462 219592.204328462 263985792 263985792 989.738115538007 3979467.80245251 27408.2122828317 3952059.59016968 40048 161006251 1109131 159897120 0 0 0 0 1199.13682079315 1693317267.67466 456512
