# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 24 2023 at 15:43:31+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.24-13.43.24-7852
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.24-13.43.24-7852
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
235520 172.5 137.823146623557 138.134276273954 4512.32816290855 4505.77435803413 4485.7226934433 0 26.6613230705261 1380 24267.491292597 24267.491292597 109343840 109343840 16027.5047664633 16027.5047664633 72216320 72216320 970.47714319488 2137790.09140492 27324.7950369521 2110465.29636797 25884 57131043 727203 56403840 0 0 0 0 4504.25629782677 1692889117.39386 294206
236032 172.875 137.961896441651 138.131902604876 4517.58196592331 4511.02816104889 4490.90925931931 0 26.6767575740814 1383 24291.9219494565 24291.9219494565 109581544 109581544 16043.6400341983 16043.6400341983 72373312 72373312 971.255013021858 2141979.24673395 27314.2133948505 2114665.0333391 25910 57132609 728769 56403840 0 0 0 0 4509.47989964485 1692889122.64767 294845
236544 173.25 138.077672109837 138.130510578652 4523.57665491104 4517.02285003662 4496.88100552559 0 26.705751657486 1386 24312.3073860717 24312.3073860717 109819248 109819248 16057.1036295316 16057.1036295316 72530304 72530304 971.394238273581 2140198.39619017 27350.7487852268 2112847.64740494 25936 57134207 730367 56403840 0 0 0 0 4515.45902132988 1692889128.64235 295484
237056 173.625 138.028964411917 138.12883729766 4534.95117902756 4528.39737415314 4508.21900129318 0 26.7344398498535 1389 24303.7310789409 24303.7310789409 110056952 110056952 16051.4393933005 16051.4393933005 72687296 72687296 971.039481254852 2137333.16334079 27372.6296177908 2109960.533723 25962 57135795 731955 56403840 0 0 0 0 4526.80942249298 1692889140.01688 296123
237568 174 138.051620783045 138.12764673804 4543.98695087433 4537.43314599991 4517.14185023308 0 26.9042217731476 1392 24307.7203456393 24307.7203456393 110294656 110294656 16054.0741110903 16054.0741110903 72844288 72844288 970.158404248274 2137056.46950882 27317.312376663 2109739.15713216 26108 57623625 733545 56890080 0 0 0 0 4535.83504247665 1692889149.05265 296762
238080 174.375 138.185090464137 138.127118044114 4549.37385797501 4542.82005310059 4522.45933246613 0 26.9230515956879 1395 24331.2212916202 24331.2212916202 110532360 110532360 16069.5953497376 16069.5953497376 73001280 73001280 970.851222748781 2141034.40095893 27302.9149169854 2113731.48604194 26134 57625149 735069 56890080 0 0 0 0 4541.20631027222 1692889154.43956 297401
238592 174.75 137.979252576566 138.121081616154 4565.93493103981 4559.38112616539 4538.99626612663 0 26.9409928321838 1398 24294.9779662666 24294.9779662666 110770064 110770064 16045.6583855557 16045.6583855557 73158272 73158272 970.946410458722 2139175.57480033 27338.1773882844 2111837.39741205 26160 57626755 736675 56890080 0 0 0 0 4557.74084019661 1692889171.00063 298040
239104 175.125 138.153909143122 138.120783481778 4569.94259285927 4563.38878798485 4542.98850083351 0 26.9585359096527 1401 24325.7309770049 24325.7309770049 111007768 111007768 16065.9692623681 16065.9692623681 73315264 73315264 971.355294586846 2138010.10046755 27381.408332907 2110628.69213464 26186 57628343 738263 56890080 0 0 0 0 4561.7405102253 1692889175.00829 298679
239616 175.5 138.074743563215 138.117848198397 4582.33633899689 4575.78253412247 4555.30304670334 0 27.0902128219604 1404 24311.7917362597 24311.7917362597 111245472 111245472 16056.7630677602 16056.7630677602 73472256 73472256 971.690747644111 2140399.63655513 27360.6703899885 2113038.96616514 26332 58116185 739865 57376320 0 0 0 0 4574.11690855026 1692889187.40204 299318
240128 175.875 137.945700696512 138.113711204413 4596.40326595306 4589.84946107864 4569.30235028267 0 27.1031975746155 1407 24289.0702506397 24289.0702506397 111483176 111483176 16041.7566249976 16041.7566249976 73629248 73629248 972.439467378926 2144485.65896568 27349.8138961295 2117135.84506955 26358 58117749 741429 57376320 0 0 0 0 4588.17375445366 1692889201.46897 299957
240640 176.25 138.033014249488 138.112288100457 4603.28020000458 4596.72639513016 4576.15958452225 0 27.1251497268677 1410 24304.444162341 24304.444162341 111720880 111720880 16051.9103504116 16051.9103504116 73786240 73786240 972.691789284323 2142987.35358222 27389.3489063315 2115598.00467589 26384 58119354 743034 57376320 0 0 0 0 4595.03013706207 1692889208.3459 300596
241152 176.625 137.749015663332 138.102214370724 4622.557751894 4616.00394701958 4595.41517090797 0 27.1448938846588 1413 24254.4385327678 24254.4385327678 111958584 111958584 16018.8840496428 16018.8840496428 73943232 73943232 972.862529676074 2141311.39665492 27425.4685058627 2113885.92814905 26410 58120941 744621 57376320 0 0 0 0 4614.29084587097 1692889227.62345 301235
241664 177 137.685379259049 138.09264436625 4634.49617195129 4627.94236707687 4607.27130866051 0 27.2775402069092 1416 24243.2336232541 24243.2336232541 112196288 112196288 16011.4837486197 16011.4837486197 74100224 74100224 973.081102999156 2143432.25075984 27401.7904895214 2116030.46027032 26556 58608779 746219 57862560 0 0 0 0 4626.21014523506 1692889239.56187 301874
242176 177.375 137.731735836619 138.086877978497 4642.7402009964 4636.18639612198 4615.44711041451 0 27.2953817844391 1419 24251.3959520798 24251.3959520798 112433992 112433992 16016.8745721945 16016.8745721945 74257216 74257216 973.799574667139 2147432.69268602 27388.4336314736 2120044.25905455 26582 58610299 747739 57862560 0 0 0 0 4634.4220957756 1692889247.8059 302513
242688 177.75 137.869416683435 138.084412630673 4647.90223002434 4641.34842514992 4620.5968132019 0 27.307701587677 1422 24275.6383876439 24275.6383876439 112671696 112671696 16032.8855288636 16032.8855288636 74414208 74414208 974.31217303897 2146522.11248598 27434.8860840147 2119087.22640196 26608 58611901 749341 57862560 0 0 0 0 4639.58172392845 1692889252.96793 303152
243200 178.125 138.130604224868 138.084312590649 4648.89938497543 4642.34558010101 4621.58107185364 0 27.3208839893341 1425 24321.6275160505 24321.6275160505 112909400 112909400 16063.259124793 16063.259124793 74571200 74571200 974.803966894775 2145566.77561602 27479.9178358146 2118086.85778021 26634 58613490 750930 57862560 0 0 0 0 4640.56797075272 1692889253.96509 303791
243712 178.5 138.390236591493 138.084668477647 4649.94495606422 4643.3911511898 4622.55195617676 0 27.4478058815002 1428 24367.3428138846 24367.3428138846 113147104 113147104 16093.4518688679 16093.4518688679 74728192 74728192 975.285660926236 2148256.68023769 27463.7682287663 2120792.91200892 26780 59101331 752531 58348800 0 0 0 0 4641.60259318352 1692889255.01066 304430
244224 178.875 138.617508501 138.086132905497 4652.07086086273 4645.51705598831 4624.61237764359 0 27.4607532024384 1431 24407.3601783124 24407.3601783124 113384808 113384808 16119.8814033992 16119.8814033992 74885184 74885184 976.091788686676 2152437.68303953 27455.0489181546 2124982.63412138 26806 59102899 754099 58348800 0 0 0 0 4643.71792340279 1692889257.13656 305069
244736 179.25 138.879853425276 138.087212618217 4653.01608204842 4646.462277174 4625.54516792297 0 27.4732751846313 1434 24453.5530952606 24453.5530952606 113622512 113622512 16150.3895918081 16150.3895918081 75042176 75042176 976.596551446861 2151522.2147362 27501.159828544 2124021.05490766 26832 59104501 755701 58348800 0 0 0 0 4644.6524348259 1692889258.08178 305708
245248 179.625 139.14176769731 138.088718129921 4653.97212290764 4647.41831803322 4626.48840498924 0 27.486083984375 1437 24499.670184238 24499.670184238 113860216 113860216 16180.8476995082 16180.8476995082 75199168 75199168 977.087600729067 2150577.41370712 27545.8728781839 2123031.54082893 26858 59106088 757288 58348800 0 0 0 0 4645.59781169891 1692889259.03782 306347
245760 180 139.398269329298 138.091007988188 4655.10506105423 4648.55125617981 4627.54715561867 0 27.6143407821655 1440 24544.8342315937 24544.8342315937 114097920 114097920 16210.6763692927 16210.6763692927 75356160 75356160 977.577924526704 2153276.5666372 27530.1039033602 2125746.46273384 27004 59593921 758881 58835040 0 0 0 0 4646.67288446426 1692889260.17076 306986
246272 180.375 139.610173295196 138.097056869908 4657.71915102005 4651.16534614563 4630.09406447411 0 27.6273603439331 1443 24582.1456540453 24582.1456540453 114335624 114335624 16235.3187599699 16235.3187599699 75513152 75513152 978.313677137342 2157286.23694573 27517.7056454003 2129768.53130033 27030 59595441 760401 58835040 0 0 0 0 4649.32339787483 1692889262.78485 307625
246784 180.75 139.871247144578 138.099747614137 4658.68934583664 4652.13554096222 4631.05147624016 0 27.6403613090515 1446 24628.1147638924 24628.1147638924 114573328 114573328 16265.6791346085 16265.6791346085 75670144 75670144 978.801926304916 2156346.63127535 27563.1592131467 2128783.47206221 27056 59597046 762006 58835040 0 0 0 0 4650.28295254707 1692889263.75505 308264
247296 181.125 140.131521896648 138.102944738803 4659.68245983124 4653.12865495682 4632.03151631355 0 27.6532044410706 1449 24673.9431710524 24673.9431710524 114811032 114811032 16295.9465819248 16295.9465819248 75827136 75827136 979.279422515239 2155384.31670088 27607.3762008072 2127776.94050007 27082 59598635 763595 58835040 0 0 0 0 4651.26492595673 1692889264.74816 308903
247808 181.5 140.39214827162 138.106517154715 4660.66023492813 4654.10643005371 4632.94473862648 0 27.7691717147827 1452 24719.8334909312 24719.8334909312 115048736 115048736 16326.2549195986 16326.2549195986 75984128 75984128 980.101518094838 2158804.53118337 27601.1294069603 2131203.40177641 27228 60086475 765195 59321280 0 0 0 0 4652.23158812523 1692889265.72593 309542
248320 181.875 140.625145696927 138.114050134361 4662.54898095131 4655.99517607689 4634.76957726479 0 27.7822487354279 1455 24760.8589872165 24760.8589872165 115286440 115286440 16353.3502764829 16353.3502764829 76141120 76141120 980.942582767525 2163034.83969853 27593.7528627322 2135441.0868358 27254 60088042 766762 59321280 0 0 0 0 4654.11015605927 1692889267.61468 310181
248832 182.25 140.886595204763 138.118228514284 4663.49081897736 4656.93701410294 4635.69820737839 0 27.7948627471924 1458 24806.8942418912 24806.8942418912 115524144 115524144 16383.7543365824 16383.7543365824 76298112 76298112 981.411908804292 2162064.71946775 27638.4605766415 2134426.25889111 27280 60089645 768365 59321280 0 0 0 0 4655.04113197327 1692889268.55652 310820
249344 182.625 141.14167837512 138.123800573917 4664.6392660141 4658.08546113968 4636.83231472969 0 27.8092315196991 1461 24851.8085307256 24851.8085307256 115761848 115761848 16413.4180529384 16413.4180529384 76455104 76455104 981.840825366149 2161006.9146161 27681.351764427 2133325.56285167 27306 60091239 769959 59321280 0 0 0 0 4656.17910814285 1692889269.70497 311459
249856 183 141.400601612481 138.129189599053 4665.65703701973 4659.10323214531 4637.78360414505 0 27.927227973938 1464 24897.3989671801 24897.3989671801 115999552 115999552 16443.5283321086 16443.5283321086 76612096 76612096 982.584388623314 2164245.11724925 27672.9817768766 2136572.13547237 27452 60579069 771549 59807520 0 0 0 0 4657.18613386154 1692889270.72274 312098
250368 183.375 141.631527782004 138.140069687328 4667.59227800369 4661.03847312927 4639.65444540977 0 27.94007563591 1467 24938.0597628841 24938.0597628841 116237256 116237256 16470.3828218907 16470.3828218907 76769088 76769088 983.397688694762 2168398.91914839 27663.0621721261 2140735.85697626 27478 60580591 773071 59807520 0 0 0 0 4659.11070346832 1692889272.65798 312737
250880 183.75 141.892345110688 138.145814010545 4668.53891396523 4661.98510909081 4640.58882212639 0 27.9524366855621 1470 24983.9837053266 24983.9837053266 116474960 116474960 16500.7133656423 16500.7133656423 76926080 76926080 983.896588196134 2167505.3645377 27708.4599387218 2139796.90459898 27504 60582193 774673 59807520 0 0 0 0 4660.0468609333 1692889273.60461 313376
251392 184.125 142.15195714232 138.152191509917 4669.52161288261 4662.96780800819 4641.55893445015 0 27.9649765491486 1473 25029.6954226356 25029.6954226356 116712664 116712664 16530.9037449534 16530.9037449534 77083072 77083072 984.383526294905 2166586.22836583 27752.4916604207 2138833.73670541 27530 60583778 776258 59807520 0 0 0 0 4661.01888942719 1692889274.58731 314015
251904 184.5 142.409340859905 138.159469057314 4670.57370686531 4664.01990199089 4642.54607963562 0 28.0812640190125 1476 25075.0147850095 25075.0147850095 116950368 116950368 16560.8349927986 16560.8349927986 77240064 77240064 985.1708021416 2169911.97655056 27745.6237599813 2142166.35279057 27676 61071621 777861 60293760 0 0 0 0 4662.06020760536 1692889275.63941 314654
252416 184.875 142.640243010344 138.173349641057 4672.48808789253 4665.93428301811 4644.39660048485 0 28.0937974452972 1479 25115.6713515044 25115.6713515044 117188072 117188072 16587.6866893926 16587.6866893926 77397056 77397056 985.992646029249 2174073.62998136 27738.0114727158 2146335.61850865 27702 61073187 779427 60293760 0 0 0 0 4663.96381783485 1692889277.55379 315293
252928 185.25 142.900080954289 138.180756403926 4673.4510910511 4666.89728617668 4645.3451230526 0 28.1093900203705 1482 25161.422846784 25161.422846784 117425776 117425776 16617.9033401302 16617.9033401302 77554048 77554048 986.409719155556 2173010.83539444 27781.0392455276 2145229.79614891 27728 61074792 781032 60293760 0 0 0 0 4664.91598248482 1692889278.51679 315932
253440 185.625 143.15880679606 138.188830817216 4674.44685983658 4667.89305496216 4646.32691597939 0 28.1223115921021 1485 25206.978526408 25206.978526408 117663480 117663480 16647.9906640942 16647.9906640942 77711040 77711040 986.844075540415 2171986.69777489 27823.0996467608 2144163.59812813 27754 61076368 782608 60293760 0 0 0 0 4665.90107345581 1692889279.51256 316571
253952 186 143.414616049972 138.198103894964 4675.5339858532 4668.98018097878 4647.34839510918 0 28.2394821643829 1488 25252.0206618834 25252.0206618834 117901184 117901184 16677.7388169757 16677.7388169757 77868032 77868032 987.596827499784 2175227.46132298 27815.3119840632 2147412.14933892 27900 61564199 784199 60780000 0 0 0 0 4666.97726011276 1692889280.59969 317210
254464 186.375 143.644587614256 138.215139187343 4677.4572558403 4670.90345096588 4649.20747351646 0 28.2520914077759 1491 25292.5133735253 25292.5133735253 118138888 118138888 16704.482295361 16704.482295361 78025024 78025024 988.396996476653 2179326.31459786 27805.3115948153 2151521.00300304 27926 61565719 785719 60780000 0 0 0 0 4668.89019179344 1692889282.52296 317849
254976 186.75 143.902353959074 138.224567735944 4678.4718208313 4671.91801595688 4650.20962071419 0 28.2646450996399 1494 25337.9001077686 25337.9001077686 118376592 118376592 16734.4580390688 16734.4580390688 78182016 78182016 988.882673117831 2178425.62662786 27849.954948251 2150575.67167961 27952 61567322 787322 60780000 0 0 0 0 4669.89430451393 1692889283.53752 318488
255488 187.125 144.160207259166 138.234347568087 4679.47993898392 4672.9261341095 4651.20503759384 0 28.2771723270416 1497 25383.3021528392 25383.3021528392 118614296 118614296 16764.4438948378 16764.4438948378 78339008 78339008 989.358003908679 2177503.01409045 27893.3952454675 2149609.61884498 27978 61568908 788908 60780000 0 0 0 0 4670.89186358452 1692889284.54564 319127
256000 187.5 144.417480512766 138.244709414833 4680.50322985649 4673.94942498207 4652.1638686657 0 28.3932681083679 1500 25428.6020650418 25428.6020650418 118852000 118852000 16794.3622967853 16794.3622967853 78496000 78496000 990.142290473131 2180804.80304095 27886.8318406794 2152917.97120027 28124 62056750 790510 61266240 0 0 0 0 4671.90452194214 1692889285.56893 319766
256512 187.875 144.647793537938 138.264470756999 4682.39422702789 4675.84042215347 4653.99047803879 0 28.4060399532318 1503 25469.1549001052 25469.1549001052 119089704 119089704 16821.1454837837 16821.1454837837 78652992 78652992 990.925529260096 2184855.59859734 27878.3621240889 2156977.23647325 28150 62058315 792075 61266240 0 0 0 0 4673.78515529633 1692889287.45993 320405
257024 188.25 144.905829187305 138.275242155504 4683.38429403305 4676.83048915863 4654.96815490723 0 28.4186489582062 1506 25514.5890526956 25514.5890526956 119327408 119327408 16851.1525450173 16851.1525450173 78809984 78809984 991.408434314635 2183959.57048231 27922.8292234437 2156036.74125886 28176 62059920 793680 61266240 0 0 0 0 4674.76440405846 1692889288.44999 321044
257536 188.625 145.162934219156 138.28671671558 4684.40083003044 4677.84702515602 4655.9704978466 0 28.4327921867371 1509 25559.8593449114 25559.8593449114 119565112 119565112 16881.0513843954 16881.0513843954 78966976 78966976 991.828017262142 2182925.00413628 27964.6046644494 2154960.39947183 28202 62061508 795268 61266240 0 0 0 0 4675.7701921463 1692889289.46653 321683
258048 189 145.41941918766 138.298811666737 4685.4337220192 4678.87991714478 4656.93455410004 0 28.5538339614868 1512 25605.02045821 25605.02045821 119802816 119802816 16910.8781163771 16910.8781163771 79123968 79123968 992.450028022948 2185860.4846537 27953.2722590278 2157907.21239467 28348 62549332 796852 61752480 0 0 0 0 4676.79216861725 1692889290.49942 322322
258560 189.375 145.647919539081 138.321998728586 4687.36216902733 4680.80836415291 4658.79780316353 0 28.5666317939758 1515 25645.2541230501 25645.2541230501 120040520 120040520 16937.4505068736 16937.4505068736 79280960 79280960 993.195512733354 2189813.08033416 27941.8770857957 2161871.20324837 28374 62550846 798366 61752480 0 0 0 0 4678.71032238007 1692889292.42787 322961
259072 189.75 145.906176452282 138.334041951208 4688.32956385612 4681.7757589817 4659.75027489662 0 28.5815777778625 1518 25690.7272351209 25690.7272351209 120278224 120278224 16967.4832989605 16967.4832989605 79437952 79437952 993.586650816859 2188725.93676618 27983.586335309 2160742.35043087 28400 62552450 799970 61752480 0 0 0 0 4679.66717433929 1692889293.39526 323600
259584 190.125 146.163508113066 138.346816563291 4689.32318305969 4682.76937818527 4660.73133897781 0 28.5941081047058 1521 25736.0374314876 25736.0374314876 120515928 120515928 16997.4084931011 16997.4084931011 79594944 79594944 994.059701731995 2187820.16371047 28026.6287723596 2159793.53493811 28426 62554038 801558 61752480 0 0 0 0 4680.65015602112 1692889294.38888 324239
260096 190.5 146.418708335444 138.360875484879 4690.38149189949 4683.82768702507 4661.7251355648 0 28.7101907730103 1524 25780.9723304951 25780.9723304951 120753632 120753632 17027.08582148 17027.08582148 79751936 79751936 994.822917018703 2191058.18153163 28019.7520795098 2163038.42945212 28572 63041881 803161 62238720 0 0 0 0 4681.69780063629 1692889295.44719 324878
260608 190.875 146.646964939518 138.386909047226 4692.29687690735 4685.74307203293 4663.5762860775 0 28.7248649597168 1527 25821.1630770245 25821.1630770245 120991336 120991336 17053.6298665072 17053.6298665072 79908928 79908928 995.592331975369 2195052.99781226 28011.2273722408 2167041.77044002 28598 63043444 804724 62238720 0 0 0 0 4683.60237264633 1692889297.36258 325517
261120 191.25 146.905407407073 138.400163847223 4693.24309802055 4686.68929314613 4664.5066139698 0 28.73965716362 1530 25866.6688609562 25866.6688609562 121229040 121229040 17083.6842367787 17083.6842367787 80065920 80065920 995.94647520048 2193894.97645774 28051.726807509 2165843.24965023 28624 63045049 806329 62238720 0 0 0 0 4684.53787851334 1692889298.3088 326156
261632 191.625 147.164268886374 138.413565443362 4694.17264890671 4687.61884403229 4665.42233252525 0 28.7526967525482 1533 25912.2484232345 25912.2484232345 121466744 121466744 17113.7873340812 17113.7873340812 80222912 80222912 996.371644051828 2192894.30291864 28093.0821519933 2164801.22076665 28650 63046630 807910 62238720 0 0 0 0 4685.45695757866 1692889299.23835 326795
262144 192 147.415540114679 138.430878542696 4695.3403429985 4688.78653812408 4666.5235877037 0 28.8712210655212 1536 25956.4915166072 25956.4915166072 121704448 121704448 17143.0077582843 17143.0077582843 80379904 80379904 997.058818942912 2195956.28836878 28084.1819879021 2167872.10638088 28796 63534464 809504 62724960 0 0 0 0 4686.5689740181 1692889300.40604 327434
262656 192.375 147.621142205289 138.470289326406 4697.95497989655 4691.40117502213 4669.07343292236 0 28.8838081359863 1539 25992.6933235303 25992.6933235303 121942152 121942152 17166.9173015501 17166.9173015501 80536896 80536896 997.799737865879 2199873.71371748 28073.1499848256 2171800.56373266 28822 63535981 811021 62724960 0 0 0 0 4689.21800780296 1692889303.02068 328073
263168 192.75 147.878233894578 138.485357247521 4698.92794084549 4692.37413597107 4670.03405880928 0 28.8961822986603 1542 26037.9612664273 26037.9612664273 122179856 122179856 17196.8145893168 17196.8145893168 80693888 80693888 998.273612519543 2198990.25407443 28116.8518298065 2170873.40224462 28848 63537586 812626 62724960 0 0 0 0 4690.18038487434 1692889303.99364 328712
263680 193.125 148.13400947372 138.50143737744 4699.93922305107 4693.38541817665 4671.03283452988 0 28.9086503982544 1545 26082.997472549 26082.997472549 122417560 122417560 17226.5588261469 17226.5588261469 80850880 80850880 998.741159893849 2198093.64817098 28159.4845168283 2169934.16365415 28874 63539171 814211 62724960 0 0 0 0 4691.18013858795 1692889305.00492 329351
264192 193.5 148.388137842417 138.518731000641 4700.9991300106 4694.44532513618 4672.02792453766 0 29.029965877533 1548 26127.7436427363 26127.7436427363 122655264 122655264 17256.1115082643 17256.1115082643 81007872 81007872 999.475152217592 2201250.20546875 28151.8144200667 2173098.39104868 29020 64027009 815809 63211200 0 0 0 0 4692.22671985626 1692889306.06483 329990
264704 193.875 148.613008775726 138.551603215025 4702.97981595993 4696.42601108551 4673.93421697617 0 29.0478239059448 1551 26167.3382503891 26167.3382503891 122892968 122892968 17282.2618323843 17282.2618323843 81164864 81164864 999.876091941961 2204407.97367578 28133.3499252935 2176274.62375049 29046 64028575 817375 63211200 0 0 0 0 4694.19941592216 1692889308.04552 330629
265216 194.25 148.870719279054 138.567567174512 4703.91809105873 4697.36428618431 4674.86012887955 0 29.0602540969849 1554 26212.7151522284 26212.7151522284 123130672 123130672 17312.2310822647 17312.2310822647 81321856 81321856 1000.34544132015 2203525.58122154 28176.8898641671 2175348.69135738 29072 64030182 818982 63211200 0 0 0 0 4695.1272418499 1692889308.98379 331268
265728 194.625 149.125943406111 138.585200142529 4704.93145799637 4698.37765312195 4675.85888290405 0 29.0748212337494 1557 26257.6542603009 26257.6542603009 123368376 123368376 17341.9111905275 17341.9111905275 81478848 81478848 1000.73694564779 2202472.32302874 28217.0395087165 2174255.28352002 29098 64031767 820567 63211200 0 0 0 0 4696.12979984283 1692889309.99716 331907
266240 195 149.378615124816 138.604611801194 4706.02165985107 4699.46785497665 4676.88133096695 0 29.194938659668 1560 26302.1439478734 26302.1439478734 123606080 123606080 17371.2944782778 17371.2944782778 81635840 81635840 1001.36138188532 2205379.09011078 28206.6823359632 2177172.40777482 29244 64519598 822158 63697440 0 0 0 0 4697.20913052559 1692889311.08736 332546
266752 195.375 149.60286634552 138.640437879082 4708.00115799904 4701.44735312462 4678.79514503479 0 29.2093360424042 1563 26341.629438367 26341.629438367 123843784 123843784 17397.3727357895 17397.3727357895 81792832 81792832 1002.05392758761 2209164.53330965 28194.4680709411 2180970.06523871 29270 64521112 823672 63697440 0 0 0 0 4699.17811393738 1692889313.06686 333185
267264 195.75 149.859266132095 138.65828558813 4708.96572899818 4702.41192412376 4679.74613857269 0 29.2218685150146 1566 26386.7755530841 26386.7755530841 124081488 124081488 17427.1895619332 17427.1895619332 81949824 81949824 1002.47811736764 2208192.9986161 28236.3643016781 2179956.63431442 29296 64522714 825274 63697440 0 0 0 0 4700.13201355934 1692889314.03143 333824
267776 196.125 150.110741127634 138.679351542819 4710.08131194115 4703.52750706673 4680.84866905212 0 29.2349338531494 1569 26431.0545251875 26431.0545251875 124319192 124319192 17456.4336823034 17456.4336823034 82106816 82106816 1002.91992452756 2207261.11713387 28277.8400549753 2178983.27707889 29322 64524301 826861 63697440 0 0 0 0 4701.23711276054 1692889315.14701 334463
268288 196.5 150.367402816075 138.697679273641 4711.03088402748 4704.47707915306 4681.73206710815 0 29.3529653549194 1572 26476.2467548091 26476.2467548091 124556896 124556896 17486.280965112 17486.280965112 82263808 82263808 1003.5900111927 2210260.06539134 28268.8888865561 2181991.17650478 29468 65012142 828462 64183680 0 0 0 0 4702.17585968971 1692889316.09658 335102
268800 196.875 150.592960685432 138.735257274393 4712.94908905029 4706.39528417587 4683.58589053154 0 29.3654494285583 1575 26515.9623161259 26515.9623161259 124794600 124794600 17512.5111732795 17512.5111732795 82420800 82420800 1004.31838109074 2214114.47933639 28259.9662795604 2185854.51305683 29494 65013708 830028 64183680 0 0 0 0 4704.08378863335 1692889318.01479 335741
269312 197.25 150.849272478715 138.754307703419 4713.90166497231 4707.34786009789 4684.52590298653 0 29.3781960010529 1578 26561.0929372447 26561.0929372447 125032304 125032304 17542.3177666506 17542.3177666506 82577792 82577792 1004.77393622297 2213222.24871902 28302.5849815401 2184919.66373748 29520 65015310 831630 64183680 0 0 0 0 4705.02542233467 1692889318.96737 336380
269824 197.625 151.098765722357 138.777980914157 4715.06347799301 4708.50967311859 4685.67446303368 0 29.391282081604 1581 26605.0229683461 26605.0229683461 125270008 125270008 17571.3314283588 17571.3314283588 82734784 82734784 1005.20551780576 2212277.92391006 28343.5494912838 2183934.37441877 29546 65016892 833212 64183680 0 0 0 0 4706.17658829689 1692889320.12918 337019
270336 198 151.351510738588 138.79992897108 4716.12027382851 4709.56646895409 4686.66542577744 0 29.5105555057526 1584 26649.5255619299 26649.5255619299 125507712 125507712 17600.7232399055 17600.7232399055 82891776 82891776 1005.87855515766 2215275.28802265 28334.7922404118 2186940.49578224 29692 65504724 834804 64669920 0 0 0 0 4707.22240400314 1692889321.18597 337658
270848 198.375 151.57445457209 138.841600141498 4718.09970498085 4711.54590010643 4688.57759070396 0 29.5243952274323 1587 26688.7808515586 26688.7808515586 125745416 125745416 17626.6494608753 17626.6494608753 83048768 83048768 1006.49972834988 2218879.56213513 28321.0068275703 2190558.55530756 29718 65506240 836320 64669920 0 0 0 0 4709.19145703316 1692889323.16541 338297
271360 198.75 151.829459717403 138.862592910038 4719.0779838562 4712.52417898178 4689.54276156425 0 29.5375316143036 1590 26733.6814019744 26733.6814019744 125983120 125983120 17656.30410367 17656.30410367 83205760 83205760 1006.93333898182 2217949.17784866 28362.8134476043 2189586.36440106 29744 65507842 837922 64669920 0 0 0 0 4710.15922188759 1692889324.14368 338936
271872 199.125 152.084053994578 138.884162311095 4720.06571602821 4713.51191115379 4690.51776814461 0 29.5502009391785 1593 26778.509607946 26778.509607946 126220824 126220824 17685.9109664569 17685.9109664569 83362752 83362752 1007.37960271397 2217047.39896155 28404.0368321367 2188643.36212941 29770 65509426 839506 64669920 0 0 0 0 4711.13646531105 1692889325.13142 339575
272384 199.5 152.332892468747 138.909992431188 4721.22828102112 4714.6744761467 4691.61538672447 0 29.6669759750366 1596 26822.3243491785 26822.3243491785 126458528 126458528 17714.8484847804 17714.8484847804 83519744 83519744 1008.07437803812 2220084.51255796 28396.0085622308 2191688.50399573 29916 65997264 841104 65156160 0 0 0 0 4712.28815031052 1692889326.29398 340214
272896 199.875 152.556226788417 138.953811718204 4723.17544102669 4716.62163615227 4693.49818897247 0 29.6795170307159 1599 26861.6483944547 26861.6483944547 126696232 126696232 17740.8201155312 17740.8201155312 83676736 83676736 1008.78612161629 2223878.47363474 28386.7926336652 2195491.68100108 29942 65998827 842667 65156160 0 0 0 0 4714.22497844696 1692889328.24114 340853
273408 200.25 152.812753378194 138.97480469311 4724.09199500084 4717.53819012642 4694.40234208107 0 29.6920211315155 1602 26906.8168363039 26906.8168363039 126933936 126933936 17770.6516876662 17770.6516876662 83833728 83833728 1009.24049469262 2223003.85856154 28429.1972789609 2194574.66128258 29968 66000433 844273 65156160 0 0 0 0 4715.13103032112 1692889329.1577 341492
