# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 11:58:12+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
#
# ADMBASE::betax (admbase-shift)
# 1:iteration 2:time 3:data
# data columns: 3:betax 4:betay 5:betaz
203264 198.5 0.000267397288430145 0.000267397288430143 0.000267397288429728
203776 199 0.000267909465122106 0.000267909465121969 0.00026790946512245
204288 199.5 0.000268361784432493 0.000268361784432131 0.000268361784432688
204800 200 0.000268803921601448 0.000268803921601229 0.000268803921601101
205312 200.5 0.000269245432724628 0.00026924543272496 0.000269245432724583
205824 201 0.000269646441503118 0.000269646441503388 0.000269646441503009
206336 201.5 0.000269982992689633 0.000269982992689457 0.000269982992689132
206848 202 0.000270282384746767 0.00027028238474683 0.000270282384747008
207360 202.5 0.000270576412730782 0.000270576412730909 0.000270576412731265
207872 203 0.00027085071220431 0.000270850712203819 0.000270850712203626
208384 203.5 0.000271069484891537 0.000271069484891245 0.000271069484890924
208896 204 0.000271232813738122 0.000271232813738527 0.000271232813738775
209408 204.5 0.000271374080229661 0.000271374080229626 0.000271374080229925
209920 205 0.000271500752695018 0.000271500752694593 0.000271500752694371
210432 205.5 0.000271573976188534 0.000271573976188908 0.000271573976188878
210944 206 0.000271566691647635 0.00027156669164828 0.000271566691648806
211456 206.5 0.000271512761293271 0.000271512761293282 0.000271512761293152
211968 207 0.000271462463651832 0.000271462463651846 0.000271462463650634
212480 207.5 0.000271406362938882 0.000271406362938759 0.00027140636293833
212992 208 0.000271288636674277 0.000271288636673137 0.000271288636674294
213504 208.5 0.000271092097030833 0.000271092097030092 0.000271092097030767
214016 209 0.000270861262393052 0.000270861262394151 0.000270861262393326
214528 209.5 0.00027062969120885 0.000270629691209873 0.00027062969120929
215040 210 0.000270368468320822 0.000270368468320234 0.000270368468320934
215552 210.5 0.000270033729409393 0.000270033729408827 0.000270033729409591
216064 211 0.000269635317573007 0.000269635317573458 0.000269635317573309
216576 211.5 0.000269220648153374 0.000269220648153629 0.000269220648153076
217088 212 0.00026880215302658 0.000268802153026426 0.000268802153026107
217600 212.5 0.000268343174953154 0.000268343174953337 0.000268343174953482
218112 213 0.000267821090901056 0.000267821090901133 0.000267821090901692
218624 213.5 0.000267260613636765 0.000267260613636124 0.000267260613636647
219136 214 0.000266684746721634 0.000266684746720988 0.000266684746721016
219648 214.5 0.000266074707318877 0.000266074707319096 0.00026607470731857
220160 215 0.000265410339977412 0.000265410339977936 0.000265410339977317
220672 215.5 0.000264715625683213 0.000264715625682997 0.000264715625682985
221184 216 0.00026402388711373 0.000264023887113187 0.000264023887113712
221696 216.5 0.000263319650601274 0.000263319650601482 0.000263319650601479
222208 217 0.000262558274556665 0.000262558274557221 0.000262558274556567
222720 217.5 0.000261734252269638 0.000261734252269471 0.00026173425226942
223232 218 0.000260889847232965 0.000260889847232456 0.000260889847233272
223744 218.5 0.000260052601572756 0.000260052601572754 0.000260052601573328
224256 219 0.000259201112608915 0.000259201112609098 0.000259201112608934
224768 219.5 0.000258307670037802 0.00025830767003763 0.000258307670037316
225280 220 0.000257382549493834 0.000257382549493678 0.000257382549493688
225792 220.5 0.000256450085693733 0.000256450085693975 0.000256450085694159
226304 221 0.000255504640053741 0.000255504640054022 0.00025550464005414
226816 221.5 0.000254524197643651 0.000254524197643656 0.000254524197643585
227328 222 0.000253516065224258 0.000253516065224109 0.000253516065223933
227840 222.5 0.000252512072668553 0.000252512072668289 0.000252512072668261
228352 223 0.000251518344234789 0.00025151834423448 0.000251518344234634
228864 223.5 0.000250544983182232 0.000250544983182958 0.000250544983182368
229376 224 0.000249953780602828 0.000249953780602494 0.0002499537806018
229888 224.5 0.000249312697188897 0.000249312697188299 0.000249312697188179
230400 225 0.000248632738519289 0.000248632738519301 0.000248632738519922
230912 225.5 0.000247961106823311 0.000247961106823481 0.000247961106824081
231424 226 0.000247309168215986 0.000247309168216108 0.000247309168215716
231936 226.5 0.000246640250965248 0.000246640250965566 0.000246640250964696
232448 227 0.000245931342226982 0.000245931342227081 0.000245931342227213
232960 227.5 0.000245208186850286 0.000245208186849803 0.00024520818685085
233472 228 0.000244499494293312 0.000244499494292749 0.000244499494293268
233984 228.5 0.000243787860683618 0.000243787860683871 0.000243787860683347
234496 229 0.000243039271497656 0.000243039271498556 0.000243039271498059
235008 229.5 0.000242259945636297 0.000242259945636182 0.000242259945636574
235520 230 0.000241485206157833 0.000241485206156552 0.000241485206157069
236032 230.5 0.000240722174635907 0.000240722174635839 0.000240722174635436
236544 231 0.000239940862139762 0.000239940862141055 0.000239940862140618
237056 231.5 0.000239123072854893 0.000239123072854766 0.000239123072855377
237568 232 0.00023828846400733 0.00023828846400592 0.000238288464006333
238080 232.5 0.000237460812359188 0.000237460812359316 0.000237460812358513
238592 233 0.000236632280091559 0.000236632280093025 0.000236632280092463
239104 233.5 0.000235780642491127 0.000235780642491574 0.000235780642492031
239616 234 0.000234906321884367 0.000234906321883704 0.000234906321884047
240128 234.5 0.000234027971957337 0.00023402797195679 0.000234027971956776
240640 235 0.000233149185465179 0.000233149185465141 0.000233149185465132
241152 235.5 0.000232254484307935 0.000232254484308239 0.000232254484308119
241664 236 0.000231337016342852 0.000231337016343137 0.000231337016343324
242176 236.5 0.000230408841330796 0.000230408841330755 0.000230408841331276
242688 237 0.000229480600225561 0.000229480600225267 0.000229480600225202
243200 237.5 0.000228546700408129 0.000228546700407714 0.000228546700407322
243712 238 0.000227596362349177 0.00022759636234897 0.00022759636234909
244224 238.5 0.000226631318043112 0.000226631318043393 0.000226631318043583
244736 239 0.000225665153930152 0.00022566515393063 0.000225665153930265
245248 239.5 0.000224704379318417 0.000224704379318585 0.00022470437931824
245760 240 0.000223737595431104 0.000223737595430911 0.000223737595431192
246272 240.5 0.000222751137923345 0.000222751137923015 0.000222751137923605
246784 241 0.000221749062290993 0.000221749062290907 0.000221749062291181
247296 241.5 0.00022074685039712 0.000220746850397409 0.000220746850397316
247808 242 0.00021975093554044 0.000219750935540605 0.000219750935540313
248320 242.5 0.000218754483228873 0.000218754483228524 0.000218754483228332
248832 243 0.0002177496643434 0.000217749664343055 0.000217749664343306
249344 243.5 0.000216738553893941 0.00021673855389412 0.000216738553894551
249856 244 0.000215731647380273 0.000215731647380547 0.000215731647380543
250368 244.5 0.00021473370076794 0.000214733700767782 0.000214733700767433
250880 245 0.000213735384430347 0.000213735384430166 0.000213735384429917
251392 245.5 0.000212728384410423 0.000212728384410782 0.000212728384410668
251904 246 0.000211721268463286 0.000211721268463812 0.00021172126846392
252416 246.5 0.000210726761577339 0.000210726761577301 0.000210726761577642
252928 247 0.000209742670645524 0.000209742670644864 0.000209742670644935
253440 247.5 0.000208759738428521 0.000208759738427951 0.000208759738427567
253952 248 0.000207778041006768 0.000207778041006893 0.0002077780410068
254464 248.5 0.000206804059108766 0.000206804059109471 0.000206804059109833
254976 249 0.000205839747206592 0.000205839747207177 0.000205839747207138
255488 249.5 0.000204882356774814 0.000204882356774388 0.00020488235677402
256000 250 0.000203930676620192 0.000203930676619208 0.000203930676619353
256512 250.5 0.000202987950278754 0.000202987950278862 0.000202987950279107
257024 251 0.000202059282921717 0.000202059282922587 0.000202059282922251
257536 251.5 0.000201145698507885 0.000201145698507662 0.000201145698507314
258048 252 0.000200243149214423 0.000200243149213616 0.000200243149213688
258560 252.5 0.000199349825875142 0.000199349825875424 0.000199349825875662
259072 253 0.000198468026721351 0.000198468026722038 0.000198468026722499
259584 253.5 0.00019759814775098 0.000197598147750716 0.00019759814775131
260096 254 0.000196741988356075 0.000196741988355593 0.000196741988355412
260608 254.5 0.000195907361675466 0.000195907361675752 0.00019590736167469
261120 255 0.000195094911805157 0.000195094911805379 0.000195094911804926
261632 255.5 0.000194291106743848 0.000194291106743492 0.000194291106744186
262144 256 0.000193488447520573 0.000193488447520706 0.00019348844752115
262656 256.5 0.000192697229900921 0.000192697229901793 0.000192697229901288
263168 257 0.000191927357622638 0.000191927357622753 0.000191927357622477
263680 257.5 0.000191176327535095 0.000191176327534038 0.00019117632753465
264192 258 0.00019044065015163 0.000190440650151181 0.000190440650151621
264704 258.5 0.00018972167333514 0.000189721673336037 0.000189721673335476
265216 259 0.000189016585009507 0.000189016585010292 0.000189016585009602
265728 259.5 0.000188319068927924 0.00018831906892782 0.000188319068927917
266240 260 0.000187632987602486 0.000187632987601992 0.000187632987602492
266752 260.5 0.000186970754535764 0.00018697075453533 0.000186970754535709
267264 261 0.000186332084094446 0.000186332084094468 0.000186332084094706
267776 261.5 0.00018570070742808 0.000185700707428362 0.000185700707428152
268288 262 0.000185069942821811 0.000185069942821751 0.000185069942821276
268800 262.5 0.000184452905043509 0.000184452905043413 0.000184452905043518
269312 263 0.000183859245865767 0.000183859245865958 0.000183859245866263
269824 263.5 0.000183280716508252 0.000183280716508098 0.000183280716507788
270336 264 0.000182707248572065 0.000182707248571646 0.000182707248571383
270848 264.5 0.000182142487605638 0.000182142487605725 0.000182142487606123
271360 265 0.000181597448806562 0.000181597448807013 0.000181597448807468
271872 265.5 0.00018107476328067 0.000181074763280791 0.000181074763280845
272384 266 0.000180562449219007 0.000180562449218866 0.000180562449218625
272896 266.5 0.000180048574320623 0.000180048574320732 0.000180048574320444
273408 267 0.00017954206175998 0.000179542061759947 0.000179542061759932
273920 267.5 0.000179063282304566 0.000179063282304091 0.000179063282304324
274432 268 0.000178611667545111 0.000178611667545089 0.000178611667545201
274944 268.5 0.000178165476796715 0.00017816547679725 0.000178165476797306
275456 269 0.000177717250634155 0.000177717250634057 0.000177717250634365
275968 269.5 0.00017728404257605 0.000177284042575612 0.00017728404257567
276480 270 0.000176877407087502 0.000176877407087766 0.000176877407087166
276992 270.5 0.000176486407140519 0.000176486407140866 0.000176486407140457
277504 271 0.000176098396297698 0.00017609839629742 0.000176098396297726
278016 271.5 0.000175720000386085 0.000175720000385675 0.000175720000385991
278528 272 0.00017536575682544 0.000175365756825368 0.000175365756825413
279040 272.5 0.000175034679356584 0.000175034679356958 0.000175034679357019
279552 273 0.000174712404409529 0.000174712404410057 0.000174712404410153
280064 273.5 0.000174394342840469 0.000174394342840676 0.000174394342840573
280576 274 0.000174091861082135 0.000174091861081952 0.000174091861081627
281088 274.5 0.00017381362888024 0.000173813628879755 0.000173813628879614
281600 275 0.000173560318036521 0.000173560318036321 0.000173560318036576
282112 275.5 0.000173327992525939 0.000173327992526575 0.000173327992526755
282624 276 0.00017311538050062 0.000173115380501199 0.000173115380501106
283136 276.5 0.000172928877625377 0.000172928877625132 0.000172928877625111
283648 277 0.000172769009407972 0.0001727690094075 0.000172769009407602
284160 277.5 0.000172623157788875 0.000172623157788652 0.000172623157788554
284672 278 0.00017248650476102 0.00017248650476097 0.000172486504760733
285184 278.5 0.000172369523753355 0.000172369523753466 0.000172369523753659
285696 279 0.000172275115829362 0.000172275115829522 0.00017227511583004
286208 279.5 0.000172192221642193 0.000172192221642327 0.00017219222164228
286720 280 0.000172116093571104 0.000172116093571143 0.000172116093570602
287232 280.5 0.000172056385405184 0.000172056385405186 0.000172056385405057
287744 281 0.00017201823377179 0.000172018233771828 0.000172018233772027
288256 281.5 0.000171993777563389 0.000171993777563216 0.000171993777563192
288768 282 0.000171979192700227 0.000171979192699845 0.000171979192699975
289280 282.5 0.000171982451434042 0.000171982451433928 0.00017198245143451
289792 283 0.000172007913161047 0.00017200791316116 0.000172007913161338
290304 283.5 0.000172050661277074 0.000172050661277258 0.0001720506612764
290816 284 0.000172109659995598 0.000172109659995954 0.000172109659995159
291328 284.5 0.000172189830223267 0.000172189830223074 0.000172189830223829
291840 285 0.000172290875259273 0.000172290875258521 0.000172290875259713
292352 285.5 0.000172406888045041 0.000172406888045286 0.000172406888044815
292864 286 0.000172534629990406 0.000172534629991335 0.000172534629990278
293376 286.5 0.000172676790881785 0.000172676790881609 0.000172676790882043
293888 287 0.000172839646374205 0.000172839646373498 0.000172839646374634
294400 287.5 0.000173025027789414 0.00017302502778965 0.000173025027789655
294912 288 0.000173224733916277 0.000173224733916931 0.000173224733915789
295424 288.5 0.000173431522570052 0.000173431522570025 0.000173431522569425
295936 289 0.000173651644472961 0.000173651644472325 0.000173651644473229
296448 289.5 0.00017389415866721 0.000173894158666866 0.000173894158667868
296960 290 0.000174154384045909 0.000174154384046295 0.000174154384046006
297472 290.5 0.000174421989156318 0.000174421989156733 0.000174421989156132
297984 291 0.000174698707303996 0.000174698707303838 0.000174698707303791
298496 291.5 0.000174993641873741 0.000174993641873643 0.000174993641873736
299008 292 0.000175306221867206 0.000175306221867462 0.000175306221867519
299520 292.5 0.000175627097534949 0.000175627097534811 0.000175627097535075
300032 293 0.00017595294924037 0.000175952949240102 0.000175952949240452
300544 293.5 0.000176289605502206 0.000176289605502379 0.000176289605502334
301056 294 0.000176641390326745 0.000176641390326685 0.000176641390326212
301568 294.5 0.000177005257412431 0.0001770052574121 0.000177005257411987
302080 295 0.000177376657698139 0.00017737665769848 0.000177376657699088
302592 295.5 0.000177755712929404 0.000177755712930149 0.000177755712930331
303104 296 0.000178144241866247 0.000178144241866141 0.000178144241865484
303616 296.5 0.000178540850314324 0.000178540850313317 0.000178540850313306
304128 297 0.000178944204053614 0.000178944204053322 0.000178944204054002
304640 297.5 0.000179357663965595 0.000179357663966607 0.000179357663966378
305152 298 0.000179784465416933 0.000179784465417609 0.000179784465417049
305664 298.5 0.000180220903161846 0.000180220903161334 0.00018022090316188
306176 299 0.000180660336621587 0.000180660336621104 0.00018066033662166
306688 299.5 0.000181102544016621 0.000181102544016682 0.00018110254401619
307200 300 0.00018155354471067 0.000181553544710925 0.000181553544710321
307712 300.5 0.000182015820425825 0.000182015820426142 0.000182015820426099
308224 301 0.000182484758777099 0.00018248475877704 0.000182484758777249
308736 301.5 0.000182957175677944 0.000182957175677622 0.000182957175677837
309248 302 0.000183436484838737 0.000183436484838753 0.00018343648483899
309760 302.5 0.000183925491545142 0.000183925491545117 0.000183925491545238
310272 303 0.000184420656440145 0.000184420656439993 0.00018442065643977
310784 303.5 0.000184917990008718 0.000184917990008985 0.000184917990008948
311296 304 0.000185419750359091 0.000185419750359341 0.00018541975035965
311808 304.5 0.000185931587154653 0.00018593158715437 0.00018593158715416
312320 305 0.000186455115860459 0.00018645511586037 0.000186455115859954
312832 305.5 0.00018698583828716 0.000186985838287485 0.000186985838288064
313344 306 0.000187519111435226 0.000187519111435199 0.000187519111435871
313856 306.5 0.000188056609108137 0.000188056609107743 0.000188056609107171
314368 307 0.000188602938486033 0.000188602938486109 0.00018860293848524
314880 307.5 0.000189157093145559 0.000189157093145971 0.000189157093146227
315392 308 0.000189714608161015 0.000189714608160648 0.000189714608161687
315904 308.5 0.000190277184129775 0.000190277184128822 0.000190277184129386
316416 309 0.000190850025123784 0.000190850025123915 0.00019085002512357
316928 309.5 0.000191431582119207 0.000191431582120438 0.000191431582119788
317440 310 0.000192015966593313 0.000192015966593704 0.00019201596659323
317952 310.5 0.000192601783757004 0.000192601783756236 0.000192601783756111
318464 311 0.000193192402525677 0.000193192402525455 0.00019319240252576
318976 311.5 0.000193790954447837 0.000193790954448543 0.00019379095444882
319488 312 0.000194396839088796 0.000194396839088859 0.000194396839088904
320000 312.5 0.000195005223323519 0.000195005223322866 0.000195005223323034
320512 313 0.000195614085663072 0.00019561408566315 0.000195614085663293
321024 313.5 0.000196229458972109 0.00019622945897241 0.00019622945897238
321536 314 0.000196854674965373 0.000196854674964836 0.000196854674965016
322048 314.5 0.000197483094990043 0.000197483094989798 0.000197483094990092
322560 315 0.000198111128649915 0.000198111128650539 0.000198111128650288
323072 315.5 0.00019874357096947 0.00019874357096963 0.00019874357096913
323584 316 0.000199381335312645 0.000199381335312166 0.000199381335312254
324096 316.5 0.000200021077232614 0.000200021077232366 0.00020002107723271
324608 317 0.000200663349604591 0.000200663349604702 0.000200663349604592
325120 317.5 0.000201308521455619 0.000201308521456229 0.000201308521455874
325632 318 0.000201956214372401 0.000201956214373249 0.000201956214373153
326144 318.5 0.000202611081686029 0.000202611081685802 0.000202611081686034
326656 319 0.000203272706859351 0.000203272706858201 0.00020327270685846
327168 319.5 0.000203929265639665 0.000203929265639342 0.000203929265639483
327680 320 0.000204576493787967 0.000204576493788718 0.000204576493788545
328192 320.5 0.000205224957482557 0.000205224957483159 0.00020522495748238
328704 321 0.000205880268014851 0.000205880268014842 0.000205880268014342
329216 321.5 0.000206537016626013 0.000206537016625819 0.000206537016626476
329728 322 0.000207191793878957 0.000207191793878753 0.00020719179387958
330240 322.5 0.000207843722707577 0.000207843722707511 0.000207843722707415
330752 323 0.000208488904274327 0.000208488904274781 0.000208488904274338
331264 323.5 0.000209126471747218 0.00020912647174765 0.000209126471747616
331776 324 0.000209760975207401 0.000209760975206972 0.000209760975206954
332288 324.5 0.000210394084098438 0.000210394084097865 0.000210394084097542
332800 325 0.00021102239892265 0.000211022398922853 0.000211022398922713
333312 325.5 0.000211643580004323 0.000211643580004596 0.000211643580004793
333824 326 0.000212258791206133 0.000212258791205958 0.000212258791206082
334336 326.5 0.000212870124444889 0.000212870124444843 0.000212870124444927
334848 327 0.000213477309100669 0.000213477309100725 0.000213477309101002
335360 327.5 0.00021407675839248 0.000214076758392446 0.000214076758392409
335872 328 0.000214665450436361 0.000214665450436772 0.0002146654504361
336384 328.5 0.000215243826071219 0.000215243826071598 0.000215243826071271
336896 329 0.000215813816402821 0.000215813816402165 0.000215813816402864
337408 329.5 0.00021637681951404 0.000216376819513485 0.00021637681951387
337920 330 0.000216932011561452 0.000216932011562318 0.000216932011561631
338432 330.5 0.000217474697621043 0.000217474697621791 0.000217474697621646
338944 331 0.000218001987177289 0.000218001987176502 0.000218001987177404
339456 331.5 0.000218519170953041 0.000218519170952457 0.00021851917095266
339968 332 0.00021903047209215 0.000219030472092913 0.000219030472092357
340480 332.5 0.000219530852268428 0.000219530852268762 0.000219530852268901
340992 333 0.000220018876572228 0.000220018876573063 0.000220018876572685
341504 333.5 0.000220631606576314 0.000220631606577383 0.000220631606576624
342016 334 0.000221234068060948 0.000221234068060837 0.000221234068060643
342528 334.5 0.000221821112046533 0.000221821112045567 0.000221821112046024
343040 335 0.000222386058283225 0.00022238605828309 0.000222386058283272
343552 335.5 0.000222930720511312 0.00022293072051203 0.000222930720511984
344064 336 0.000223462659964233 0.000223462659964327 0.000223462659964646
344576 336.5 0.000223982202660263 0.000223982202659643 0.00022398220265956
345088 337 0.000224481803423231 0.000224481803422976 0.000224481803422176
345600 337.5 0.000224959506555662 0.000224959506555812 0.00022495950655578
346112 338 0.000225423307152224 0.000225423307152076 0.000225423307153135
346624 338.5 0.000225879278129342 0.000225879278129272 0.000225879278129537
347136 339 0.000226322316384474 0.000226322316385058 0.000226322316384057
347648 339.5 0.000226743735969808 0.000226743735970071 0.000226743735969817
348160 340 0.000227145054715012 0.000227145054714097 0.00022714505471538
348672 340.5 0.000227536320611668 0.000227536320610847 0.000227536320611855
349184 341 0.000227920395995571 0.000227920395996055 0.000227920395995506
349696 341.5 0.000228288452103172 0.000228288452104071 0.000228288452102948
350208 342 0.000228634392822156 0.000228634392822024 0.000228634392821912
350720 342.5 0.000228965346381304 0.000228965346380331 0.000228965346381184
351232 343 0.000229290070722264 0.000229290070722145 0.000229290070722332
351744 343.5 0.00022960430823242 0.000229604308233516 0.000229604308232574
352256 344 0.000229899640529358 0.000229899640529795 0.000229899640529347
352768 344.5 0.000230180169529988 0.00023018016952916 0.000230180169529768
353280 345 0.000230455944772126 0.000230455944771798 0.000230455944772115
353792 345.5 0.000230725389550675 0.000230725389551126 0.000230725389550909
354304 346 0.000230978784079917 0.000230978784079567 0.000230978784079889
354816 346.5 0.000231214419452361 0.000231214419451723 0.000231214419452248
355328 347 0.000231439102308095 0.000231439102308811 0.000231439102308409
355840 347.5 0.000231655772583671 0.000231655772584748 0.000231655772583802
356352 348 0.000231858925286494 0.000231858925286126 0.000231858925285991
356864 348.5 0.000232043166656833 0.000232043166655735 0.000232043166656627
357376 349 0.00023221196158395 0.000232211961583659 0.000232211961584501
357888 349.5 0.000232372208626977 0.000232372208627501 0.000232372208627462
358400 350 0.00023252207974954 0.000232522079750224 0.000232522079749502
358912 350.5 0.000232654177271546 0.000232654177271808 0.000232654177271506
359424 351 0.00023276817885552 0.000232768178854915 0.000232768178855729
359936 351.5 0.000232867952920023 0.000232867952919083 0.000232867952919735
360448 352 0.000232951547578528 0.000232951547578624 0.000232951547577764
360960 352.5 0.000233015925130654 0.000233015925131703 0.000233015925130855
361472 353 0.000233063128336696 0.000233063128336986 0.000233063128337836
361984 353.5 0.000233094134989261 0.000233094134988311 0.000233094134989292
362496 354 0.000233107316494994 0.000233107316494558 0.000233107316493825
363008 354.5 0.000233104120114099 0.000233104120114982 0.000233104120113814
363520 355 0.000233084780821141 0.000233084780821641 0.000233084780822055
364032 355.5 0.000233043251786107 0.000233043251785141 0.000233043251786722
364544 356 0.000232976892068207 0.000232976892067117 0.000232976892067972
365056 356.5 0.000232892813956265 0.000232892813956567 0.00023289281395579
365568 357 0.000232796406873002 0.000232796406874163 0.000232796406872865
366080 357.5 0.000232682730251158 0.000232682730251624 0.000232682730251439
366592 358 0.000232545135812395 0.000232545135811988 0.000232545135812567
367104 358.5 0.00023238408010674 0.000232384080106349 0.000232384080106553
367616 359 0.000232203036096799 0.000232203036096703 0.000232203036096576
368128 359.5 0.000232002204007072 0.000232002204007187 0.000232002204006793
368640 360 0.000231903481229476 0.0002319034812292 0.000231903481230236
369152 360.5 0.000231795960387961 0.000231795960387356 0.000231795960388024
369664 361 0.000231672555746326 0.000231672555746464 0.000231672555745612
370176 361.5 0.000231528646984084 0.000231528646984709 0.000231528646983558
370688 362 0.000231363527632961 0.000231363527632987 0.000231363527633076
371200 362.5 0.000231182273701414 0.000231182273700855 0.000231182273702047
371712 363 0.000230988167384661 0.000230988167384273 0.000230988167385284
372224 363.5 0.000230779515933619 0.000230779515933663 0.000230779515933455
372736 364 0.000230554955167221 0.000230554955167507 0.000230554955166611
373248 364.5 0.000230315318742159 0.000230315318742525 0.000230315318742066
373760 365 0.000230061017283798 0.000230061017283898 0.000230061017284127
374272 365.5 0.000229792413431557 0.000229792413431235 0.000229792413431901
374784 366 0.000229510729077508 0.000229510729076941 0.000229510729077646
375296 366.5 0.00022921734584364 0.000229217345843192 0.000229217345843168
375808 367 0.000228914273713113 0.000228914273713205 0.000228914273712345
376320 367.5 0.000228603265536532 0.000228603265536918 0.000228603265536481
376832 368 0.00022828217049719 0.000228282170497094 0.000228282170497628
377344 368.5 0.000227946812929875 0.00022794681292953 0.000227946812929694
377856 369 0.000227598935838756 0.00022759893583909 0.00022759893583869
378368 369.5 0.000227245901413709 0.000227245901414285 0.000227245901414607
378880 370 0.000226889671837093 0.000226889671836543 0.00022688967183715
379392 370.5 0.000226524397811629 0.000226524397810468 0.00022652439781008
379904 371 0.000226147702872429 0.000226147702872487 0.000226147702871913
380416 371.5 0.000225764853075849 0.000225764853076939 0.000225764853077274
380928 372 0.000225379155593159 0.000225379155593661 0.000225379155593997
381440 372.5 0.000224983392131836 0.000224983392131515 0.000224983392131185
381952 373 0.000224572340642711 0.000224572340642224 0.000224572340642137
382464 373.5 0.000224161025284611 0.000224161025284253 0.000224161025284625
382976 374 0.000223758115802567 0.000223758115802465 0.00022375811580251
383488 374.5 0.000223344267772589 0.000223344267772578 0.000223344267772237
384000 375 0.000222917547858003 0.00022291754785791 0.00022291754785758
384512 375.5 0.000222507171534105 0.00022250717153439 0.000222507171534269
385024 376 0.000222112173312823 0.000222112173313395 0.000222112173313656
385536 376.5 0.000221700043609353 0.000221700043609201 0.000221700043609567
386048 377 0.000221272136000781 0.000221272135999802 0.00022127213599993
386560 377.5 0.000220855257630133 0.000220855257629741 0.000220855257629674
387072 378 0.000220447434859019 0.000220447434859437 0.000220447434859454
387584 378.5 0.000220030510598879 0.000220030510599246 0.000220030510599162
388096 379 0.000219613640518751 0.000219613640519121 0.000219613640518606
388608 379.5 0.000219207999025809 0.0002192079990259 0.000219207999025629
389120 380 0.000218799839679346 0.000218799839678534 0.000218799839679119
389632 380.5 0.000218378832571988 0.000218378832571316 0.000218378832571742
390144 381 0.000217957586089941 0.000217957586090342 0.000217957586089969
390656 381.5 0.000217542080033969 0.000217542080034637 0.00021754208003426
391168 382 0.000217122527978755 0.000217122527979184 0.000217122527979015
391680 382.5 0.000216698373761601 0.000216698373761765 0.000216698373761554
392192 383 0.000216282516022704 0.00021628251602242 0.00021628251602269
392704 383.5 0.000215873259559993 0.000215873259559783 0.000215873259560228
393216 384 0.000215454792184631 0.000215454792184637 0.000215454792184297
393728 384.5 0.000215032817006299 0.000215032817005943 0.000215032817005663
394240 385 0.00021462938349708 0.000214629383496967 0.000214629383497633
394752 385.5 0.000214233950219363 0.00021423395021996 0.000214233950220432
395264 386 0.000213820408701552 0.000213820408701804 0.000213820408701369
395776 386.5 0.000213404266693443 0.000213404266693111 0.000213404266692535
396288 387 0.000213009059932293 0.000213009059932345 0.000213009059931976
396800 387.5 0.000212613288842184 0.000212613288842782 0.000212613288842626
397312 388 0.00021219460555282 0.000212194605553183 0.000212194605553559
397824 388.5 0.000211777952946356 0.000211777952945788 0.000211777952946266
398336 389 0.000211388397437055 0.000211388397436109 0.000211388397435894
398848 389.5 0.000211007257712146 0.000211007257712241 0.000211007257711822
399360 390 0.000210598181572955 0.000210598181573796 0.000210598181573941
399872 390.5 0.000210171803498968 0.000210171803499075 0.000210171803499209
400384 391 0.00020977103269949 0.000209771032698992 0.000209771032698836
400896 391.5 0.000209401451982044 0.000209401451982002 0.000209401451981913
401408 392 0.000209015302382218 0.000209015302382406 0.000209015302382163
401920 392.5 0.000208593323413164 0.000208593323412701 0.000208593323412618
402432 393 0.000208190908548717 0.00020819090854821 0.000208190908548682
402944 393.5 0.000207828298715117 0.000207828298715593 0.000207828298715641
403456 394 0.000207444554896365 0.000207444554897005 0.00020744455489643
403968 394.5 0.000207019695276389 0.000207019695276255 0.000207019695276225
404480 395 0.000206604810123157 0.000206604810123009 0.000206604810123386
404992 395.5 0.000206224046796028 0.000206224046796316 0.00020622404679629
405504 396 0.000205855424035028 0.000205855424035125 0.000205855424035146
406016 396.5 0.000205472020069818 0.000205472020069738 0.000205472020070071
406528 397 0.000205059991350477 0.000205059991350551 0.000205059991350556
407040 397.5 0.000204652128198013 0.000204652128197875 0.000204652128197328
407552 398 0.00020429180726991 0.000204291807269601 0.000204291807269108
408064 398.5 0.000203942009576844 0.000203942009576879 0.000203942009577185
408576 399 0.00020353407972559 0.000203534079725469 0.000203534079726407
409088 399.5 0.000203099431368898 0.000203099431368336 0.000203099431368753
409600 400 0.000202729949343169 0.000202729949343602 0.000202729949342755
