# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 29 2023 at 11:58:12+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.29-09.58.04-5567
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
207360 202.5 0.00431594546080624 0.00431594546080673 0.00431594546080678
207872 203 0.00433968108838891 0.00433968108838919 0.00433968108838925
208384 203.5 0.00435991584856279 0.00435991584856283 0.00435991584856275
208896 204 0.0043758610989684 0.00437586109896839 0.00437586109896831
209408 204.5 0.00438739764216455 0.00438739764216485 0.00438739764216456
209920 205 0.0043945846680915 0.00439458466809147 0.00439458466809156
210432 205.5 0.0043976475155307 0.00439764751553064 0.00439764751553096
210944 206 0.00439717171401051 0.00439717171401089 0.00439717171401077
211456 206.5 0.00439375677496966 0.00439375677497017 0.00439375677497004
211968 207 0.00438788539529379 0.00438788539529418 0.00438788539529392
212480 207.5 0.00437991251488821 0.00437991251488805 0.0043799125148882
212992 208 0.00436527670833479 0.00436527670833484 0.00436527670833475
213504 208.5 0.00434600441264203 0.00434600441264244 0.0043460044126423
214016 209 0.00432554877325568 0.00432554877325601 0.00432554877325593
214528 209.5 0.00430537975290479 0.00430537975290498 0.00430537975290473
215040 210 0.00428617043820331 0.00428617043820334 0.00428617043820322
215552 210.5 0.00426823822361851 0.00426823822361868 0.00426823822361886
216064 211 0.00425190522460391 0.00425190522460401 0.00425190522460428
216576 211.5 0.00423736810388374 0.00423736810388369 0.00423736810388388
217088 212 0.00422424909292817 0.00422424909292821 0.00422424909292824
217600 212.5 0.00421174544853797 0.00421174544853814 0.00421174544853784
218112 213 0.00420274589362955 0.00420274589362927 0.00420274589362899
218624 213.5 0.00419747732882118 0.00419747732882078 0.00419747732882076
219136 214 0.00419577020034654 0.00419577020034671 0.0041957702003465
219648 214.5 0.00419744003432659 0.00419744003432682 0.00419744003432658
220160 215 0.00420217987177187 0.00420217987177151 0.00420217987177138
220672 215.5 0.00420967564506006 0.00420967564505951 0.00420967564505968
221184 216 0.00421961161080157 0.00421961161080173 0.00421961161080183
221696 216.5 0.00423170049159805 0.0042317004915978 0.00423170049159765
222208 217 0.00424571940084024 0.00424571940083987 0.00424571940083961
222720 217.5 0.00426147780202677 0.00426147780202641 0.00426147780202634
223232 218 0.00427832680256202 0.0042783268025623 0.00427832680256198
223744 218.5 0.00429395258358061 0.00429395258358063 0.00429395258358031
224256 219 0.00430798472446768 0.00430798472446719 0.00430798472446705
224768 219.5 0.00432140084263524 0.00432140084263497 0.00432140084263475
225280 220 0.00433525671619112 0.00433525671619085 0.00433525671619101
225792 220.5 0.00435151024147898 0.0043515102414785 0.00435151024147907
226304 221 0.00437368700917793 0.00437368700917759 0.00437368700917776
226816 221.5 0.0044050859368269 0.00440508593682681 0.00440508593682639
227328 222 0.00444346988021124 0.00444346988021097 0.0044434698802102
227840 222.5 0.00448610271734579 0.00448610271734507 0.00448610271734503
228352 223 0.00453253406934773 0.00453253406934714 0.0045325340693476
228864 223.5 0.00458214554820874 0.00458214554820844 0.00458214554820878
229376 224 0.00463438496647739 0.00463438496647706 0.00463438496647707
229888 224.5 0.00468842422858574 0.00468842422858552 0.00468842422858508
230400 225 0.0047435524045777 0.00474355240457763 0.00474355240457724
230912 225.5 0.00479915652507331 0.00479915652507326 0.00479915652507329
231424 226 0.00485480855734277 0.00485480855734294 0.00485480855734278
231936 226.5 0.00491026938643922 0.00491026938643926 0.00491026938643883
232448 227 0.00496511324374742 0.00496511324374665 0.00496511324374646
232960 227.5 0.00501876786770504 0.00501876786770425 0.00501876786770463
233472 228 0.00507067092575538 0.00507067092575509 0.00507067092575543
233984 228.5 0.00512039873460515 0.0051203987346051 0.00512039873460505
234496 229 0.00516768083148918 0.00516768083148917 0.00516768083148907
235008 229.5 0.0052125854109293 0.00521258541092908 0.00521258541092906
235520 230 0.00525601375631653 0.00525601375631596 0.00525601375631647
236032 230.5 0.00529772704071935 0.0052977270407189 0.00529772704071896
236544 231 0.00533736379886363 0.00533736379886373 0.00533736379886367
237056 231.5 0.00537530023395732 0.0053753002339573 0.00537530023395731
237568 232 0.00541116363925797 0.00541116363925747 0.00541116363925782
238080 232.5 0.00544370204049897 0.0054437020404987 0.00544370204049885
238592 233 0.00547108070760091 0.00547108070760086 0.00547108070760069
239104 233.5 0.00549294992347536 0.00549294992347502 0.00549294992347487
239616 234 0.00550936826055861 0.00550936826055835 0.00550936826055808
240128 234.5 0.00552055999385595 0.00552055999385602 0.00552055999385543
240640 235 0.00552658156619702 0.00552658156619713 0.00552658156619666
241152 235.5 0.00552757216286569 0.00552757216286526 0.00552757216286515
241664 236 0.0055238937346288 0.00552389373462813 0.0055238937346285
242176 236.5 0.00551493989354161 0.0055149398935414 0.00551493989354139
242688 237 0.00549586296244117 0.0054958629624413 0.00549586296244126
243200 237.5 0.00547178697838182 0.00547178697838195 0.0054717869783821
243712 238 0.00544670013489158 0.0054467001348912 0.00544670013489072
244224 238.5 0.00542151800893416 0.0054215180089338 0.0054215180089331
244736 239 0.00539655214536653 0.00539655214536656 0.00539655214536637
245248 239.5 0.00537185533899096 0.00537185533899112 0.00537185533899131
245760 240 0.00534732165137598 0.00534732165137601 0.00534732165137575
246272 240.5 0.00532281588336107 0.00532281588336104 0.00532281588336065
246784 241 0.00529811988476731 0.00529811988476726 0.00529811988476708
247296 241.5 0.00527277262903608 0.00527277262903646 0.00527277262903621
247808 242 0.00524502680327379 0.0052450268032742 0.00524502680327401
248320 242.5 0.00521670789788164 0.00521670789788161 0.00521670789788165
248832 243 0.0051882104953045 0.0051882104953044 0.00518821049530442
249344 243.5 0.00515982175085957 0.00515982175085992 0.00515982175085968
249856 244 0.00513170888803288 0.00513170888803311 0.00513170888803308
250368 244.5 0.00510476460527299 0.00510476460527286 0.00510476460527314
250880 245 0.00507922960633365 0.0050792296063332 0.00507922960633331
251392 245.5 0.00505505763080736 0.00505505763080672 0.00505505763080669
251904 246 0.00503214236135433 0.00503214236135448 0.00503214236135443
252416 246.5 0.00501044006717799 0.00501044006717846 0.00501044006717864
252928 247 0.00498990978266838 0.00498990978266803 0.00498990978266852
253440 247.5 0.00497045625061784 0.00497045625061705 0.00497045625061729
253952 248 0.00495188572274319 0.00495188572274297 0.0049518857227429
254464 248.5 0.00493402922397375 0.0049340292239738 0.00493402922397394
254976 249 0.00491683681563938 0.00491683681563906 0.00491683681563933
255488 249.5 0.00490049078029084 0.0049004907802905 0.00490049078029061
256000 250 0.00488556092738951 0.00488556092738919 0.00488556092738952
256512 250.5 0.00487365426160684 0.00487365426160631 0.00487365426160719
257024 251 0.00486590212477529 0.00486590212477477 0.00486590212477546
257536 251.5 0.00486243474125561 0.0048624347412555 0.00486243474125566
258048 252 0.00486290672640094 0.00486290672640077 0.00486290672640059
258560 252.5 0.00486688484738095 0.00486688484738026 0.00486688484738063
259072 253 0.00487401187593805 0.00487401187593717 0.00487401187593764
259584 253.5 0.00488389483520649 0.00488389483520604 0.00488389483520632
260096 254 0.00489597221108664 0.00489597221108612 0.00489597221108642
260608 254.5 0.00490970870526343 0.004909708705263 0.00490970870526344
261120 255 0.00492455170162118 0.00492455170162109 0.00492455170162146
261632 255.5 0.00494011581099904 0.00494011581099914 0.00494011581099919
262144 256 0.00495583216599421 0.00495583216599391 0.00495583216599392
262656 256.5 0.00497172151965972 0.00497172151965913 0.00497172151965949
263168 257 0.00498854004196145 0.00498854004196097 0.00498854004196145
263680 257.5 0.00500593964241271 0.00500593964241241 0.00500593964241244
264192 258 0.00502346918011015 0.0050234691801098 0.00502346918011002
264704 258.5 0.00504139878364357 0.00504139878364349 0.00504139878364345
265216 259 0.00505981837578604 0.0050598183757858 0.00505981837578638
265728 259.5 0.00507794681697928 0.00507794681697897 0.0050779468169795
266240 260 0.0050953296996911 0.00509532969969039 0.00509532969969076
266752 260.5 0.00511124486131354 0.0051112448613134 0.00511124486131307
267264 261 0.00512507474996705 0.00512507474996709 0.00512507474996681
267776 261.5 0.00513631680623188 0.00513631680623167 0.00513631680623171
268288 262 0.0051443221269295 0.00514432212692886 0.0051443221269292
268800 262.5 0.0051476694608854 0.0051476694608848 0.00514766946088516
269312 263 0.00514500802342004 0.00514500802341946 0.00514500802341973
269824 263.5 0.00513640688767924 0.00513640688767866 0.00513640688767834
270336 264 0.00512218723736672 0.00512218723736619 0.00512218723736665
270848 264.5 0.00510295109333867 0.00510295109333839 0.00510295109333886
271360 265 0.00507898486336887 0.00507898486336843 0.00507898486336851
271872 265.5 0.00505051862237452 0.0050505186223738 0.00505051862237311
272384 266 0.0050181382175879 0.00501813821758739 0.00501813821758734
272896 266.5 0.0049824457163927 0.00498244571639249 0.00498244571639262
273408 267 0.00494440330053472 0.00494440330053425 0.0049444033005347
273920 267.5 0.00490452923754045 0.00490452923754024 0.00490452923754027
274432 268 0.00486285893648234 0.00486285893648236 0.0048628589364824
274944 268.5 0.00481564524711113 0.00481564524711097 0.00481564524711088
275456 269 0.00476650549653576 0.00476650549653511 0.00476650549653501
275968 269.5 0.00471787100010477 0.0047178710001046 0.00471787100010446
276480 270 0.0046708895202578 0.00467088952025789 0.00467088952025833
276992 270.5 0.0046263100972255 0.00462631009722513 0.00462631009722607
277504 271 0.00458417510493093 0.00458417510493035 0.00458417510493111
278016 271.5 0.00454471618268141 0.00454471618268116 0.00454471618268153
278528 272 0.00450730354155651 0.00450730354155643 0.00450730354155659
279040 272.5 0.00447085341048407 0.00447085341048386 0.00447085341048392
279552 273 0.00443712587481462 0.00443712587481408 0.00443712587481451
280064 273.5 0.00440696754819837 0.00440696754819789 0.0044069675481982
280576 274 0.00438164827095066 0.00438164827095065 0.00438164827095123
281088 274.5 0.00436115531517457 0.0043611553151746 0.00436115531517533
281600 275 0.00434525612851299 0.00434525612851236 0.00434525612851305
282112 275.5 0.00433383762033429 0.0043338376203334 0.00433383762033394
282624 276 0.00432696080288331 0.00432696080288279 0.00432696080288331
283136 276.5 0.00432420169618823 0.00432420169618805 0.00432420169618883
283648 277 0.00432516173103428 0.00432516173103433 0.00432516173103453
284160 277.5 0.00432946928944747 0.00432946928944728 0.00432946928944748
284672 278 0.00433671430086137 0.00433671430086059 0.00433671430086097
285184 278.5 0.00434645743420246 0.00434645743420182 0.00434645743420222
285696 279 0.00435832634403323 0.00435832634403253 0.00435832634403298
286208 279.5 0.00437206554548232 0.00437206554548208 0.00437206554548264
286720 280 0.00438771286184072 0.00438771286184104 0.00438771286184148
287232 280.5 0.00440636038557346 0.0044063603855737 0.00440636038557385
287744 281 0.00442909689021701 0.00442909689021687 0.00442909689021675
288256 281.5 0.00445579055507642 0.00445579055507615 0.00445579055507587
288768 282 0.00448587626635135 0.00448587626635146 0.00448587626635119
289280 282.5 0.00451879966776721 0.0045187996677676 0.00451879966776811
289792 283 0.0045544266071485 0.00455442660714829 0.00455442660714873
290304 283.5 0.00459313540715784 0.00459313540715761 0.00459313540715755
290816 284 0.00463441838467247 0.00463441838467206 0.00463441838467192
291328 284.5 0.00467767554470193 0.00467767554470191 0.0046776755447023
291840 285 0.00472232148104819 0.00472232148104831 0.00472232148104834
292352 285.5 0.00476781909083747 0.00476781909083743 0.00476781909083772
292864 286 0.00481368586606117 0.00481368586606072 0.00481368586606095
293376 286.5 0.00485947566123384 0.00485947566123363 0.00485947566123401
293888 287 0.00490476183659847 0.00490476183659846 0.00490476183659845
294400 287.5 0.00494970945718067 0.00494970945718063 0.00494970945718056
294912 288 0.00499499722386318 0.00499499722386313 0.00499499722386375
295424 288.5 0.00503984781178171 0.0050398478117814 0.00503984781178199
295936 289 0.00508361977355405 0.00508361977355402 0.0050836197735542
296448 289.5 0.00512576768851488 0.00512576768851442 0.0051257676885147
296960 290 0.0051658064902383 0.00516580649023828 0.00516580649023802
297472 290.5 0.00520334944243557 0.00520334944243577 0.00520334944243609
297984 291 0.00523805010758345 0.00523805010758318 0.00523805010758397
298496 291.5 0.0052695123847443 0.00526951238474418 0.0052695123847445
299008 292 0.00529701818723577 0.00529701818723653 0.00529701818723607
299520 292.5 0.00532007881821727 0.00532007881821785 0.0053200788182173
300032 293 0.00533843204505135 0.00533843204505112 0.00533843204505114
300544 293.5 0.00535091391477065 0.00535091391477005 0.00535091391477044
301056 294 0.00535615963987658 0.00535615963987684 0.00535615963987685
301568 294.5 0.00535417631237411 0.00535417631237447 0.00535417631237408
302080 295 0.0053452713233243 0.00534527132332413 0.00534527132332405
302592 295.5 0.0053296623119139 0.00532966231191307 0.0053296623119137
303104 296 0.00530777241104273 0.00530777241104248 0.00530777241104271
303616 296.5 0.00528028615543061 0.00528028615543071 0.00528028615543064
304128 297 0.00524782739826691 0.00524782739826676 0.00524782739826636
304640 297.5 0.00521095036270012 0.00521095036269987 0.0052109503626998
305152 298 0.00517022688753644 0.00517022688753585 0.00517022688753598
305664 298.5 0.005121457451727 0.00512145745172639 0.00512145745172663
306176 299 0.00506668481343042 0.00506668481343044 0.00506668481343065
306688 299.5 0.00500947401457546 0.00500947401457565 0.00500947401457553
307200 300 0.004951387343589 0.00495138734358899 0.00495138734358932
307712 300.5 0.0048932054605725 0.00489320546057197 0.0048932054605722
308224 301 0.00483539617750415 0.0048353961775038 0.00483539617750368
308736 301.5 0.00477822299858893 0.00477822299858898 0.00477822299858863
309248 302 0.00472183608701463 0.00472183608701485 0.00472183608701449
309760 302.5 0.00466617825313764 0.00466617825313846 0.00466617825313804
310272 303 0.00461182522792661 0.00461182522792718 0.00461182522792698
310784 303.5 0.00455955160294687 0.00455955160294645 0.00455955160294686
311296 304 0.00450795849498527 0.0045079584949848 0.00450795849498526
311808 304.5 0.0044586368080345 0.00445863680803478 0.00445863680803448
312320 305 0.00441203022081936 0.0044120302208202 0.00441203022081912
312832 305.5 0.0043682693324399 0.00436826933244039 0.0043682693324401
313344 306 0.00432749957763699 0.00432749957763699 0.00432749957763745
313856 306.5 0.00429116022583891 0.00429116022583861 0.0042911602258387
314368 307 0.00425936829504409 0.00425936829504374 0.00425936829504322
314880 307.5 0.00423171439391965 0.00423171439391966 0.00423171439391931
315392 308 0.00420793087534848 0.00420793087534848 0.00420793087534832
315904 308.5 0.00418800461796228 0.00418800461796235 0.00418800461796253
316416 309 0.00417191521296477 0.00417191521296468 0.0041719152129647
316928 309.5 0.00416056437751393 0.00416056437751376 0.00416056437751358
317440 310 0.00415464443030096 0.00415464443030045 0.00415464443030009
317952 310.5 0.00415389072229313 0.00415389072229285 0.00415389072229256
318464 311 0.00415752889701506 0.00415752889701556 0.00415752889701534
318976 311.5 0.00416470550415045 0.00416470550415069 0.00416470550415065
319488 312 0.00417457326863655 0.00417457326863638 0.00417457326863642
320000 312.5 0.00418636363108532 0.0041863636310852 0.0041863636310847
320512 313 0.0041994326444142 0.00419943264441458 0.0041994326444141
321024 313.5 0.00421338451009932 0.00421338451010014 0.00421338451009947
321536 314 0.00422783088534208 0.00422783088534208 0.004227830885342
322048 314.5 0.00424252987150589 0.00424252987150536 0.0042425298715056
322560 315 0.00425732081115483 0.00425732081115456 0.00425732081115437
323072 315.5 0.00427210262891578 0.00427210262891535 0.00427210262891537
323584 316 0.00428678170283362 0.00428678170283331 0.00428678170283305
324096 316.5 0.00430128308064197 0.00430128308064166 0.00430128308064156
324608 317 0.00431541728903624 0.0043154172890366 0.00431541728903589
325120 317.5 0.00432910899051442 0.00432910899051479 0.0043291089905143
325632 318 0.00434295184507824 0.00434295184507862 0.00434295184507851
326144 318.5 0.00435687823990897 0.00435687823990878 0.0043568782399086
326656 319 0.00437071918377667 0.0043707191837762 0.00437071918377633
327168 319.5 0.00438449583087213 0.00438449583087168 0.00438449583087126
327680 320 0.00439878422515903 0.00439878422515901 0.00439878422515815
328192 320.5 0.00441325877606132 0.00441325877606117 0.00441325877606111
328704 321 0.00442756777091723 0.00442756777091737 0.00442756777091733
329216 321.5 0.00444140014170904 0.00444140014170866 0.00444140014170827
329728 322 0.00445492529885849 0.00445492529885776 0.00445492529885749
330240 322.5 0.00446772810808271 0.00446772810808239 0.00446772810808252
330752 323 0.00447918164780874 0.00447918164780855 0.00447918164780885
331264 323.5 0.004488792400455 0.0044887924004552 0.00448879240045525
331776 324 0.00449626419677367 0.00449626419677382 0.00449626419677344
332288 324.5 0.00450125538461781 0.00450125538461711 0.00450125538461695
332800 325 0.00450311118726074 0.00450311118725987 0.00450311118725992
333312 325.5 0.00450006296627314 0.00450006296627268 0.00450006296627265
333824 326 0.00449140687277984 0.00449140687277965 0.00449140687277937
334336 326.5 0.00447730170001785 0.00447730170001745 0.0044773017000169
334848 327 0.00445796207338586 0.00445796207338537 0.00445796207338506
335360 327.5 0.00443403863068887 0.00443403863068851 0.0044340386306889
335872 328 0.00440628857467399 0.00440628857467356 0.00440628857467376
336384 328.5 0.00437432835458517 0.00437432835458515 0.00437432835458496
336896 329 0.00433265213778345 0.00433265213778349 0.00433265213778317
337408 329.5 0.0042868578687049 0.00428685786870472 0.00428685786870499
337920 330 0.00424008143460512 0.00424008143460458 0.00424008143460497
338432 330.5 0.0041957270795347 0.00419572707953426 0.0041957270795345
338944 331 0.004155188643456 0.00415518864345596 0.00415518864345561
339456 331.5 0.00411826377466738 0.00411826377466727 0.00411826377466721
339968 332 0.00408463780919298 0.00408463780919288 0.00408463780919328
340480 332.5 0.00405450912528815 0.0040545091252879 0.00405450912528824
340992 333 0.00402826630598451 0.0040282663059841 0.00402826630598409
341504 333.5 0.00400561128759816 0.00400561128759798 0.00400561128759799
342016 334 0.0039861904570317 0.00398619045703183 0.00398619045703197
342528 334.5 0.00396936493019358 0.00396936493019339 0.00396936493019367
343040 335 0.0039547657444589 0.0039547657444585 0.00395476574445841
343552 335.5 0.00394159058367023 0.00394159058367006 0.00394159058366977
344064 336 0.00392892321271977 0.00392892321272008 0.00392892321271968
344576 336.5 0.00391817184422691 0.00391817184422671 0.0039181718442267
345088 337 0.00390968564517457 0.00390968564517416 0.00390968564517432
345600 337.5 0.0039047770506485 0.00390477705064856 0.00390477705064809
346112 338 0.00390477731843243 0.0039047773184328 0.00390477731843202
346624 338.5 0.00391012571544234 0.00391012571544226 0.003910125715442
347136 339 0.0039203803287308 0.00392038032873052 0.00392038032873046
347648 339.5 0.00393490305279539 0.00393490305279545 0.00393490305279532
348160 340 0.00395291824402871 0.00395291824402906 0.00395291824402869
348672 340.5 0.00397387143198794 0.00397387143198781 0.00397387143198745
349184 341 0.00399708766206061 0.00399708766206038 0.00399708766206039
349696 341.5 0.00402187821073291 0.0040218782107325 0.00402187821073263
350208 342 0.00404760204097227 0.00404760204097198 0.00404760204097184
350720 342.5 0.00407396807793572 0.00407396807793605 0.00407396807793569
351232 343 0.00410090558868333 0.00410090558868391 0.00410090558868348
351744 343.5 0.0041282656833179 0.00412826568331817 0.0041282656833178
352256 344 0.00415595080077518 0.00415595080077479 0.00415595080077484
352768 344.5 0.0041840894425752 0.00418408944257487 0.00418408944257512
353280 345 0.00421282357673302 0.00421282357673306 0.00421282357673293
353792 345.5 0.00424193035001513 0.00424193035001511 0.00424193035001487
354304 346 0.00427261492106906 0.00427261492106889 0.00427261492106865
354816 346.5 0.00430518686535326 0.00430518686535324 0.00430518686535326
355328 347 0.00433967611354064 0.00433967611354055 0.00433967611354042
355840 347.5 0.00437619215232678 0.00437619215232709 0.00437619215232684
356352 348 0.00441530574138209 0.00441530574138242 0.00441530574138183
356864 348.5 0.00445701032027752 0.0044570103202777 0.0044570103202772
357376 349 0.0045010464615642 0.00450104646156414 0.00450104646156403
357888 349.5 0.00454685434559211 0.00454685434559181 0.00454685434559193
358400 350 0.00459386926816686 0.00459386926816668 0.00459386926816692
358912 350.5 0.00464174153444001 0.00464174153444028 0.0046417415344403
359424 351 0.0046902034271046 0.0046902034271048 0.00469020342710433
359936 351.5 0.00473887151028722 0.00473887151028755 0.0047388715102877
360448 352 0.00478728598904231 0.00478728598904268 0.00478728598904272
360960 352.5 0.0048349971404047 0.00483499714040502 0.00483499714040473
361472 353 0.00488152676756972 0.00488152676756996 0.00488152676756943
361984 353.5 0.00492650877382134 0.00492650877382144 0.00492650877382103
362496 354 0.0049695749996241 0.00496957499962426 0.0049695749996243
363008 354.5 0.00501040593970872 0.00501040593970905 0.00501040593970889
363520 355 0.00504871596412097 0.00504871596412143 0.00504871596412097
364032 355.5 0.00508422583097 0.00508422583097051 0.00508422583097018
364544 356 0.00511653795075985 0.00511653795076047 0.00511653795076035
365056 356.5 0.00514511078635692 0.00514511078635747 0.00514511078635711
365568 357 0.00516978426706686 0.00516978426706721 0.00516978426706664
366080 357.5 0.00519047485764195 0.00519047485764216 0.00519047485764175
366592 358 0.00520698801225631 0.00520698801225629 0.0052069880122564
367104 358.5 0.00521913254188913 0.00521913254188897 0.0052191325418892
367616 359 0.00522676865838034 0.00522676865838077 0.00522676865838053
368128 359.5 0.00522912602702749 0.00522912602702847 0.00522912602702786
368640 360 0.00522639767247418 0.00522639767247462 0.00522639767247436
369152 360.5 0.00521922024723488 0.00521922024723517 0.00521922024723517
369664 361 0.00520812673320676 0.00520812673320707 0.00520812673320738
370176 361.5 0.00519359234800859 0.0051935923480093 0.00519359234800938
370688 362 0.00517607468757169 0.00517607468757252 0.00517607468757192
371200 362.5 0.00515601254573431 0.00515601254573457 0.00515601254573456
371712 363 0.00513384444953231 0.00513384444953274 0.00513384444953342
372224 363.5 0.00511005233230065 0.00511005233230047 0.00511005233230112
372736 364 0.00508515595868043 0.00508515595868017 0.00508515595868064
373248 364.5 0.00505964153313363 0.00505964153313373 0.00505964153313365
373760 365 0.00503391158333027 0.00503391158333081 0.00503391158333084
374272 365.5 0.0050082439401797 0.00500824394018037 0.00500824394018025
374784 366 0.00498278973244831 0.00498278973244812 0.00498278973244868
375296 366.5 0.00495763489740672 0.00495763489740629 0.00495763489740707
375808 367 0.00493265454842804 0.00493265454842802 0.00493265454842836
376320 367.5 0.00490788459048035 0.00490788459048089 0.00490788459048063
376832 368 0.00488213402949234 0.00488213402949329 0.00488213402949271
377344 368.5 0.0048558582512529 0.00485585825125306 0.00485585825125339
377856 369 0.00483020416261143 0.00483020416261117 0.004830204162612
378368 369.5 0.00480542302816266 0.00480542302816263 0.00480542302816319
378880 370 0.00478222444970547 0.00478222444970597 0.00478222444970576
379392 370.5 0.00476095906246406 0.00476095906246458 0.00476095906246416
379904 371 0.00474157168860841 0.00474157168860843 0.00474157168860878
380416 371.5 0.00472400115603626 0.00472400115603638 0.00472400115603729
380928 372 0.00470821579119917 0.0047082157911999 0.00470821579120034
381440 372.5 0.0046942217848834 0.00469422178488402 0.00469422178488416
381952 373 0.00468200982491969 0.00468200982491951 0.00468200982492027
382464 373.5 0.00467155047444069 0.00467155047444073 0.00467155047444118
382976 374 0.00466277770658941 0.00466277770658995 0.00466277770659004
383488 374.5 0.0046556120716671 0.00465561207166762 0.00465561207166774
384000 375 0.00464997878049313 0.00464997878049397 0.00464997878049379
384512 375.5 0.00464584579803729 0.00464584579803819 0.00464584579803809
385024 376 0.00464333296468021 0.00464333296468057 0.00464333296468049
385536 376.5 0.00464255762930519 0.00464255762930495 0.00464255762930487
386048 377 0.00464348949829179 0.00464348949829204 0.00464348949829204
386560 377.5 0.00464592105566271 0.00464592105566355 0.00464592105566337
387072 378 0.00464965643237183 0.00464965643237239 0.00464965643237236
387584 378.5 0.00465453893113647 0.00465453893113668 0.00465453893113684
388096 379 0.00466046030909955 0.00466046030909977 0.00466046030909979
388608 379.5 0.00466768995982586 0.00466768995982632 0.00466768995982604
389120 380 0.00467680968141204 0.00467680968141235 0.00467680968141226
389632 380.5 0.0046878386324059 0.00468783863240632 0.00468783863240675
390144 381 0.00470076558475596 0.00470076558475631 0.00470076558475636
390656 381.5 0.00471547104935669 0.00471547104935685 0.00471547104935682
391168 382 0.00473177142781512 0.00473177142781544 0.00473177142781566
391680 382.5 0.00474963369387261 0.00474963369387304 0.0047496336938731
392192 383 0.00476890015731612 0.00476890015731639 0.00476890015731658
392704 383.5 0.00478931005380817 0.00478931005380828 0.00478931005380822
393216 384 0.00481056652345321 0.00481056652345354 0.00481056652345304
393728 384.5 0.00483240357453966 0.00483240357453982 0.00483240357453961
394240 385 0.00485457148907659 0.00485457148907651 0.00485457148907667
394752 385.5 0.00487679376143931 0.0048767937614398 0.0048767937614397
395264 386 0.00489881089869911 0.00489881089869991 0.00489881089869939
395776 386.5 0.00492057403583714 0.00492057403583715 0.00492057403583724
396288 387 0.00494213594518815 0.00494213594518771 0.00494213594518843
396800 387.5 0.00496280659283978 0.00496280659283981 0.00496280659283989
397312 388 0.00498042360787179 0.00498042360787237 0.00498042360787181
397824 388.5 0.00499340119924755 0.00499340119924826 0.00499340119924767
398336 389 0.00499549510970926 0.00499549510970969 0.0049954951097097
398848 389.5 0.00499415071364087 0.0049941507136403 0.00499415071364066
399360 390 0.00499247834585064 0.00499247834585026 0.00499247834585018
399872 390.5 0.00499132840721688 0.00499132840721753 0.00499132840721716
400384 391 0.00499068538208086 0.00499068538208154 0.00499068538208125
400896 391.5 0.00499036446512659 0.00499036446512679 0.00499036446512687
401408 392 0.00499014878132021 0.00499014878132021 0.00499014878132057
401920 392.5 0.0049898068800235 0.00498980688002409 0.00498980688002392
402432 393 0.00498909330787108 0.00498909330787165 0.00498909330787081
402944 393.5 0.00498778688626787 0.00498778688626729 0.00498778688626707
403456 394 0.00498571219531361 0.00498571219531267 0.00498571219531263
403968 394.5 0.00498268912545246 0.00498268912545209 0.0049826891254521
404480 395 0.004978515176417 0.0049785151764175 0.00497851517641774
404992 395.5 0.00497310051356106 0.00497310051356158 0.00497310051356195
405504 396 0.00496649890608832 0.00496649890608838 0.00496649890608815
406016 396.5 0.00495880578824814 0.00495880578824795 0.00495880578824753
406528 397 0.00495013713246857 0.00495013713246846 0.00495013713246866
407040 397.5 0.00494060392023993 0.00494060392024006 0.0049406039202402
407552 398 0.00493031869403137 0.00493031869403142 0.0049303186940316
408064 398.5 0.00491940657816174 0.00491940657816185 0.0049194065781619
408576 399 0.00490797227439594 0.00490797227439645 0.00490797227439588
409088 399.5 0.00489608653976568 0.00489608653976552 0.00489608653976556
409600 400 0.00488364026418135 0.00488364026418134 0.00488364026418109
